iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
klt,Latn,klt_Latn,Nukna, ,Zs,SPACE,41577,8,"2013,2016,2017,2018,2019,2021,2022,2023",6119,4066,2726,2290,1430,2727,3382,18837
klt,Latn,klt_Latn,Nukna,á,Ll,LATIN SMALL LETTER A WITH ACUTE,38164,8,"2013,2016,2017,2018,2019,2021,2022,2023",6494,4630,3234,2815,1124,2333,2468,15066
klt,Latn,klt_Latn,Nukna,n,Ll,LATIN SMALL LETTER N,27055,8,"2013,2016,2017,2018,2019,2021,2022,2023",3739,2561,1873,1355,894,1617,2161,12855
klt,Latn,klt_Latn,Nukna,k,Ll,LATIN SMALL LETTER K,12821,8,"2013,2016,2017,2018,2019,2021,2022,2023",2101,1599,984,1021,467,808,1010,4831
klt,Latn,klt_Latn,Nukna,u,Ll,LATIN SMALL LETTER U,12761,8,"2013,2016,2017,2018,2019,2021,2022,2023",2030,1786,902,1008,411,799,992,4833
klt,Latn,klt_Latn,Nukna,i,Ll,LATIN SMALL LETTER I,12500,8,"2013,2016,2017,2018,2019,2021,2022,2023",2330,1732,1323,958,392,426,880,4459
klt,Latn,klt_Latn,Nukna,g,Ll,LATIN SMALL LETTER G,11933,8,"2013,2016,2017,2018,2019,2021,2022,2023",1693,1113,811,505,351,698,1025,5737
klt,Latn,klt_Latn,Nukna,a,Ll,LATIN SMALL LETTER A,11789,8,"2013,2016,2017,2018,2019,2021,2022,2023",61,33,54,15,666,746,1671,8543
klt,Latn,klt_Latn,Nukna,e,Ll,LATIN SMALL LETTER E,11740,8,"2013,2016,2017,2018,2019,2021,2022,2023",2574,1949,1284,1119,181,808,551,3274
klt,Latn,klt_Latn,Nukna,t,Ll,LATIN SMALL LETTER T,11306,8,"2013,2016,2017,2018,2019,2021,2022,2023",1482,1200,929,675,353,646,867,5154
klt,Latn,klt_Latn,Nukna,m,Ll,LATIN SMALL LETTER M,9770,8,"2013,2016,2017,2018,2019,2021,2022,2023",1676,1115,877,691,308,553,630,3920
klt,Latn,klt_Latn,Nukna,r,Ll,LATIN SMALL LETTER R,7649,8,"2013,2016,2017,2018,2019,2021,2022,2023",1249,929,712,588,191,545,546,2889
klt,Latn,klt_Latn,Nukna,l,Ll,LATIN SMALL LETTER L,5639,8,"2013,2016,2017,2018,2019,2021,2022,2023",1043,798,565,388,180,433,365,1867
klt,Latn,klt_Latn,Nukna,s,Ll,LATIN SMALL LETTER S,5580,8,"2013,2016,2017,2018,2019,2021,2022,2023",1168,946,579,514,88,403,200,1682
klt,Latn,klt_Latn,Nukna,h,Ll,LATIN SMALL LETTER H,5441,8,"2013,2016,2017,2018,2019,2021,2022,2023",789,610,381,389,139,337,365,2431
klt,Latn,klt_Latn,Nukna,y,Ll,LATIN SMALL LETTER Y,4877,8,"2013,2016,2017,2018,2019,2021,2022,2023",860,500,424,292,186,257,398,1960
klt,Latn,klt_Latn,Nukna,w,Ll,LATIN SMALL LETTER W,4285,8,"2013,2016,2017,2018,2019,2021,2022,2023",92,50,53,42,215,241,516,3076
