iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
gof,Latn,gof_Latn,Gofa,a,Ll,LATIN SMALL LETTER A,268738,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",179784,13968,2828,16186,16306,10579,1003,23863,4221
gof,Latn,gof_Latn,Gofa, ,Zs,SPACE,212712,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",141969,10609,2145,13544,11969,8117,772,20047,3540
gof,Latn,gof_Latn,Gofa,i,Ll,LATIN SMALL LETTER I,124631,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",84323,6240,1211,7833,6743,4554,378,11214,2135
gof,Latn,gof_Latn,Gofa,e,Ll,LATIN SMALL LETTER E,105526,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",68985,5365,1099,6153,6094,4149,385,11373,1923
gof,Latn,gof_Latn,Gofa,s,Ll,LATIN SMALL LETTER S,105330,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",69992,5113,1060,6126,6367,4301,434,10054,1883
gof,Latn,gof_Latn,Gofa,o,Ll,LATIN SMALL LETTER O,90757,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",59965,4661,965,4721,5637,3956,354,8924,1574
gof,Latn,gof_Latn,Gofa,n,Ll,LATIN SMALL LETTER N,88689,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",59273,4803,917,5095,5515,3615,391,7788,1292
gof,Latn,gof_Latn,Gofa,t,Ll,LATIN SMALL LETTER T,82546,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",56044,4171,784,4608,5302,3677,310,6630,1020
gof,Latn,gof_Latn,Gofa,y,Ll,LATIN SMALL LETTER Y,57345,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",38794,2938,552,3665,3390,2009,198,4978,821
gof,Latn,gof_Latn,Gofa,d,Ll,LATIN SMALL LETTER D,57300,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",38161,2968,618,3309,3180,2086,190,5789,999
gof,Latn,gof_Latn,Gofa,h,Ll,LATIN SMALL LETTER H,55628,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",38165,2777,589,3063,3440,2140,192,4489,773
gof,Latn,gof_Latn,Gofa,k,Ll,LATIN SMALL LETTER K,34531,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",24191,1836,390,2369,1801,1159,110,2283,392
gof,Latn,gof_Latn,Gofa,u,Ll,LATIN SMALL LETTER U,33912,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",22234,1606,353,2114,1965,1277,118,3578,667
gof,Latn,gof_Latn,Gofa,g,Ll,LATIN SMALL LETTER G,29636,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",20129,1390,299,1752,1612,965,77,2894,518
gof,Latn,gof_Latn,Gofa,m,Ll,LATIN SMALL LETTER M,29186,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",18964,1533,334,1683,1804,1250,133,2959,526
gof,Latn,gof_Latn,Gofa,b,Ll,LATIN SMALL LETTER B,26058,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",17392,1375,312,1344,1386,853,115,2815,466
gof,Latn,gof_Latn,Gofa,l,Ll,LATIN SMALL LETTER L,24972,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",15747,1281,232,1212,1448,871,91,3484,606
gof,Latn,gof_Latn,Gofa,r,Ll,LATIN SMALL LETTER R,24044,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",14901,1163,253,1237,1384,922,68,3462,654
gof,Latn,gof_Latn,Gofa,w,Ll,LATIN SMALL LETTER W,20787,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",14109,1034,207,1169,1186,888,75,1802,317
gof,Latn,gof_Latn,Gofa,.,Po,FULL STOP,18605,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",12502,940,191,1240,1056,632,62,1698,284
gof,Latn,gof_Latn,Gofa,7,Nd,DIGIT SEVEN,16208,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",11012,942,173,945,1022,639,58,1238,179
gof,Latn,gof_Latn,Gofa,",",Po,COMMA,14885,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",9738,703,164,885,781,461,58,1801,294
gof,Latn,gof_Latn,Gofa,p,Ll,LATIN SMALL LETTER P,13540,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",8663,681,171,799,835,425,30,1596,340
gof,Latn,gof_Latn,Gofa,q,Ll,LATIN SMALL LETTER Q,11946,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",8083,621,107,567,834,437,42,1025,230
gof,Latn,gof_Latn,Gofa,c,Ll,LATIN SMALL LETTER C,11178,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",7227,450,108,541,663,353,53,1444,339
gof,Latn,gof_Latn,Gofa,f,Ll,LATIN SMALL LETTER F,6515,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",4064,347,74,317,479,353,14,742,125
gof,Latn,gof_Latn,Gofa,x,Ll,LATIN SMALL LETTER X,6507,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",4208,375,61,350,493,215,21,671,113
gof,Latn,gof_Latn,Gofa,1,Nd,DIGIT ONE,6112,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",4081,310,68,309,436,543,34,284,47
