iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2021_frequency,year_2022_frequency,year_2024_frequency
kaq,Latn,kaq_Latn,Capanahua,a,Ll,LATIN SMALL LETTER A,45016,5,"2014,2017,2021,2022,2024",2904,757,13839,23002,4514
kaq,Latn,kaq_Latn,Capanahua, ,Zs,SPACE,43644,5,"2014,2017,2021,2022,2024",2404,615,13906,22476,4243
kaq,Latn,kaq_Latn,Capanahua,i,Ll,LATIN SMALL LETTER I,34265,5,"2014,2017,2021,2022,2024",2126,393,10787,17699,3260
kaq,Latn,kaq_Latn,Capanahua,n,Ll,LATIN SMALL LETTER N,32102,5,"2014,2017,2021,2022,2024",2259,412,10001,16556,2874
kaq,Latn,kaq_Latn,Capanahua,h,Ll,LATIN SMALL LETTER H,27003,5,"2014,2017,2021,2022,2024",1403,285,8496,14150,2669
kaq,Latn,kaq_Latn,Capanahua,o,Ll,LATIN SMALL LETTER O,20436,5,"2014,2017,2021,2022,2024",1481,250,6452,10406,1847
kaq,Latn,kaq_Latn,Capanahua,u,Ll,LATIN SMALL LETTER U,13185,5,"2014,2017,2021,2022,2024",1618,179,3849,6357,1182
kaq,Latn,kaq_Latn,Capanahua,e,Ll,LATIN SMALL LETTER E,12464,5,"2014,2017,2021,2022,2024",375,225,4069,6374,1421
kaq,Latn,kaq_Latn,Capanahua,t,Ll,LATIN SMALL LETTER T,11811,5,"2014,2017,2021,2022,2024",825,152,3615,6040,1179
kaq,Latn,kaq_Latn,Capanahua,s,Ll,LATIN SMALL LETTER S,9319,5,"2014,2017,2021,2022,2024",355,138,3052,4854,920
kaq,Latn,kaq_Latn,Capanahua,q,Ll,LATIN SMALL LETTER Q,8299,5,"2014,2017,2021,2022,2024",612,127,2588,4225,747
kaq,Latn,kaq_Latn,Capanahua,j,Ll,LATIN SMALL LETTER J,8205,5,"2014,2017,2021,2022,2024",680,126,2574,4071,754
kaq,Latn,kaq_Latn,Capanahua,c,Ll,LATIN SMALL LETTER C,7994,5,"2014,2017,2021,2022,2024",650,133,2344,3925,942
kaq,Latn,kaq_Latn,Capanahua,b,Ll,LATIN SMALL LETTER B,7580,5,"2014,2017,2021,2022,2024",161,140,2374,4045,860
kaq,Latn,kaq_Latn,Capanahua,m,Ll,LATIN SMALL LETTER M,6701,5,"2014,2017,2021,2022,2024",482,104,2016,3400,699
kaq,Latn,kaq_Latn,Capanahua,r,Ll,LATIN SMALL LETTER R,4573,5,"2014,2017,2021,2022,2024",357,61,1313,2333,509
kaq,Latn,kaq_Latn,Capanahua,.,Po,FULL STOP,4465,5,"2014,2017,2021,2022,2024",233,95,1341,2320,476
kaq,Latn,kaq_Latn,Capanahua,y,Ll,LATIN SMALL LETTER Y,4368,5,"2014,2017,2021,2022,2024",317,44,1365,2256,386
kaq,Latn,kaq_Latn,Capanahua,x,Ll,LATIN SMALL LETTER X,4026,5,"2014,2017,2021,2022,2024",270,50,1281,2037,388
