iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency
cly,Latn,cly_Latn,Eastern Highland Chatino, ,Zs,SPACE,75,1,2017,75
cly,Latn,cly_Latn,Eastern Highland Chatino,n,Ll,LATIN SMALL LETTER N,47,1,2017,47
cly,Latn,cly_Latn,Eastern Highland Chatino,a,Ll,LATIN SMALL LETTER A,42,1,2017,42
cly,Latn,cly_Latn,Eastern Highland Chatino,i,Ll,LATIN SMALL LETTER I,34,1,2017,34
cly,Latn,cly_Latn,Eastern Highland Chatino,u,Ll,LATIN SMALL LETTER U,27,1,2017,27
cly,Latn,cly_Latn,Eastern Highland Chatino,’,Pf,RIGHT SINGLE QUOTATION MARK,24,1,2017,24
cly,Latn,cly_Latn,Eastern Highland Chatino,s,Ll,LATIN SMALL LETTER S,19,1,2017,19
cly,Latn,cly_Latn,Eastern Highland Chatino,t,Ll,LATIN SMALL LETTER T,18,1,2017,18
cly,Latn,cly_Latn,Eastern Highland Chatino,e,Ll,LATIN SMALL LETTER E,14,1,2017,14
cly,Latn,cly_Latn,Eastern Highland Chatino,h,Ll,LATIN SMALL LETTER H,11,1,2017,11
cly,Latn,cly_Latn,Eastern Highland Chatino,l,Ll,LATIN SMALL LETTER L,10,1,2017,10
cly,Latn,cly_Latn,Eastern Highland Chatino,c,Ll,LATIN SMALL LETTER C,10,1,2017,10
cly,Latn,cly_Latn,Eastern Highland Chatino,",",Po,COMMA,9,1,2017,9
cly,Latn,cly_Latn,Eastern Highland Chatino,‘,Pi,LEFT SINGLE QUOTATION MARK,7,1,2017,7
cly,Latn,cly_Latn,Eastern Highland Chatino,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,7,1,2017,7
cly,Latn,cly_Latn,Eastern Highland Chatino,2,Nd,DIGIT TWO,6,1,2017,6
cly,Latn,cly_Latn,Eastern Highland Chatino,d,Ll,LATIN SMALL LETTER D,6,1,2017,6
cly,Latn,cly_Latn,Eastern Highland Chatino,y,Ll,LATIN SMALL LETTER Y,6,1,2017,6
cly,Latn,cly_Latn,Eastern Highland Chatino,C,Lu,LATIN CAPITAL LETTER C,4,1,2017,4
cly,Latn,cly_Latn,Eastern Highland Chatino,r,Ll,LATIN SMALL LETTER R,4,1,2017,4
cly,Latn,cly_Latn,Eastern Highland Chatino,g,Ll,LATIN SMALL LETTER G,4,1,2017,4
cly,Latn,cly_Latn,Eastern Highland Chatino,A,Lu,LATIN CAPITAL LETTER A,3,1,2017,3
cly,Latn,cly_Latn,Eastern Highland Chatino,T,Lu,LATIN CAPITAL LETTER T,3,1,2017,3
cly,Latn,cly_Latn,Eastern Highland Chatino,o,Ll,LATIN SMALL LETTER O,3,1,2017,3
cly,Latn,cly_Latn,Eastern Highland Chatino,O,Lu,LATIN CAPITAL LETTER O,3,1,2017,3
cly,Latn,cly_Latn,Eastern Highland Chatino,:,Po,COLON,3,1,2017,3
cly,Latn,cly_Latn,Eastern Highland Chatino,L,Lu,LATIN CAPITAL LETTER L,3,1,2017,3
cly,Latn,cly_Latn,Eastern Highland Chatino,E,Lu,LATIN CAPITAL LETTER E,3,1,2017,3
cly,Latn,cly_Latn,Eastern Highland Chatino,G,Lu,LATIN CAPITAL LETTER G,2,1,2017,2
cly,Latn,cly_Latn,Eastern Highland Chatino,H,Lu,LATIN CAPITAL LETTER H,2,1,2017,2
cly,Latn,cly_Latn,Eastern Highland Chatino,3,Nd,DIGIT THREE,2,1,2017,2
cly,Latn,cly_Latn,Eastern Highland Chatino,N,Lu,LATIN CAPITAL LETTER N,2,1,2017,2
cly,Latn,cly_Latn,Eastern Highland Chatino,.,Po,FULL STOP,2,1,2017,2
cly,Latn,cly_Latn,Eastern Highland Chatino,í,Ll,LATIN SMALL LETTER I WITH ACUTE,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,x,Ll,LATIN SMALL LETTER X,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,p,Ll,LATIN SMALL LETTER P,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,(,Ps,LEFT PARENTHESIS,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,U,Lu,LATIN CAPITAL LETTER U,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,-,Pd,HYPHEN-MINUS,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,5,Nd,DIGIT FIVE,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,),Pe,RIGHT PARENTHESIS,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,á,Ll,LATIN SMALL LETTER A WITH ACUTE,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,b,Ll,LATIN SMALL LETTER B,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,B,Lu,LATIN CAPITAL LETTER B,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,P,Lu,LATIN CAPITAL LETTER P,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,Y,Lu,LATIN CAPITAL LETTER Y,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,I,Lu,LATIN CAPITAL LETTER I,1,1,2017,1
cly,Latn,cly_Latn,Eastern Highland Chatino,q,Ll,LATIN SMALL LETTER Q,1,1,2017,1
