iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency
kgr,Latn,kgr_Latn,Abun, ,Zs,SPACE,5538,1,2017,5538
kgr,Latn,kgr_Latn,Abun,e,Ll,LATIN SMALL LETTER E,2110,1,2017,2110
kgr,Latn,kgr_Latn,Abun,n,Ll,LATIN SMALL LETTER N,1901,1,2017,1901
kgr,Latn,kgr_Latn,Abun,a,Ll,LATIN SMALL LETTER A,1660,1,2017,1660
kgr,Latn,kgr_Latn,Abun,i,Ll,LATIN SMALL LETTER I,1474,1,2017,1474
kgr,Latn,kgr_Latn,Abun,o,Ll,LATIN SMALL LETTER O,1276,1,2017,1276
kgr,Latn,kgr_Latn,Abun,u,Ll,LATIN SMALL LETTER U,1222,1,2017,1222
kgr,Latn,kgr_Latn,Abun,s,Ll,LATIN SMALL LETTER S,1205,1,2017,1205
kgr,Latn,kgr_Latn,Abun,m,Ll,LATIN SMALL LETTER M,940,1,2017,940
kgr,Latn,kgr_Latn,Abun,t,Ll,LATIN SMALL LETTER T,929,1,2017,929
kgr,Latn,kgr_Latn,Abun,k,Ll,LATIN SMALL LETTER K,847,1,2017,847
kgr,Latn,kgr_Latn,Abun,b,Ll,LATIN SMALL LETTER B,772,1,2017,772
kgr,Latn,kgr_Latn,Abun,r,Ll,LATIN SMALL LETTER R,626,1,2017,626
kgr,Latn,kgr_Latn,Abun,d,Ll,LATIN SMALL LETTER D,542,1,2017,542
kgr,Latn,kgr_Latn,Abun,y,Ll,LATIN SMALL LETTER Y,518,1,2017,518
kgr,Latn,kgr_Latn,Abun,",",Po,COMMA,423,1,2017,423
kgr,Latn,kgr_Latn,Abun,g,Ll,LATIN SMALL LETTER G,396,1,2017,396
kgr,Latn,kgr_Latn,Abun,w,Ll,LATIN SMALL LETTER W,360,1,2017,360
kgr,Latn,kgr_Latn,Abun,l,Ll,LATIN SMALL LETTER L,357,1,2017,357
kgr,Latn,kgr_Latn,Abun,Y,Lu,LATIN CAPITAL LETTER Y,330,1,2017,330
kgr,Latn,kgr_Latn,Abun,A,Lu,LATIN CAPITAL LETTER A,285,1,2017,285
kgr,Latn,kgr_Latn,Abun,.,Po,FULL STOP,244,1,2017,244
kgr,Latn,kgr_Latn,Abun,f,Ll,LATIN SMALL LETTER F,227,1,2017,227
kgr,Latn,kgr_Latn,Abun,j,Ll,LATIN SMALL LETTER J,225,1,2017,225
kgr,Latn,kgr_Latn,Abun,p,Ll,LATIN SMALL LETTER P,213,1,2017,213
kgr,Latn,kgr_Latn,Abun,h,Ll,LATIN SMALL LETTER H,199,1,2017,199
kgr,Latn,kgr_Latn,Abun,-,Pd,HYPHEN-MINUS,98,1,2017,98
kgr,Latn,kgr_Latn,Abun,S,Lu,LATIN CAPITAL LETTER S,90,1,2017,90
kgr,Latn,kgr_Latn,Abun,é,Ll,LATIN SMALL LETTER E WITH ACUTE,86,1,2017,86
kgr,Latn,kgr_Latn,Abun,1,Nd,DIGIT ONE,74,1,2017,74
kgr,Latn,kgr_Latn,Abun,K,Lu,LATIN CAPITAL LETTER K,62,1,2017,62
kgr,Latn,kgr_Latn,Abun,M,Lu,LATIN CAPITAL LETTER M,58,1,2017,58
kgr,Latn,kgr_Latn,Abun,G,Lu,LATIN CAPITAL LETTER G,54,1,2017,54
