iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan, ,Zs,SPACE,699,1,2019,699
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,i,Ll,LATIN SMALL LETTER I,476,1,2019,476
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,a,Ll,LATIN SMALL LETTER A,388,1,2019,388
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,o,Ll,LATIN SMALL LETTER O,366,1,2019,366
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,n,Ll,LATIN SMALL LETTER N,272,1,2019,272
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,d,Ll,LATIN SMALL LETTER D,192,1,2019,192
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,u,Ll,LATIN SMALL LETTER U,167,1,2019,167
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,m,Ll,LATIN SMALL LETTER M,162,1,2019,162
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,s,Ll,LATIN SMALL LETTER S,103,1,2019,103
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,g,Ll,LATIN SMALL LETTER G,96,1,2019,96
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,k,Ll,LATIN SMALL LETTER K,95,1,2019,95
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,p,Ll,LATIN SMALL LETTER P,91,1,2019,91
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,t,Ll,LATIN SMALL LETTER T,80,1,2019,80
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,r,Ll,LATIN SMALL LETTER R,79,1,2019,79
dtb,Latn,dtb_Latn,Labuk-Kinabatangan Kadazan,l,Ll,LATIN SMALL LETTER L,71,1,2019,71
