iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2021_frequency,year_2023_frequency
lee,Latn,lee_Latn,Lyélé, ,Zs,SPACE,328124,6,"2013,2014,2016,2017,2021,2023",263500,7555,6649,49824,365,231
lee,Latn,lee_Latn,Lyélé,ə,Ll,LATIN SMALL LETTER SCHWA,84901,6,"2013,2014,2016,2017,2021,2023",68791,1949,1783,12267,57,54
lee,Latn,lee_Latn,Lyélé,n,Ll,LATIN SMALL LETTER N,65633,6,"2013,2014,2016,2017,2021,2023",53205,1623,1336,9262,134,73
lee,Latn,lee_Latn,Lyélé,̀,Mn,COMBINING GRAVE ACCENT,63843,6,"2013,2014,2016,2017,2021,2023",51591,1419,1403,9375,30,25
lee,Latn,lee_Latn,Lyélé,́,Mn,COMBINING ACUTE ACCENT,63562,6,"2013,2014,2016,2017,2021,2023",51402,1317,1309,9428,61,45
lee,Latn,lee_Latn,Lyélé,ɛ,Ll,LATIN SMALL LETTER OPEN E,59171,6,"2013,2014,2016,2017,2021,2023",48094,1249,1196,8557,52,23
lee,Latn,lee_Latn,Lyélé,y,Ll,LATIN SMALL LETTER Y,55134,6,"2013,2014,2016,2017,2021,2023",44457,1293,1070,8247,47,20
lee,Latn,lee_Latn,Lyélé,b,Ll,LATIN SMALL LETTER B,47194,6,"2013,2014,2016,2017,2021,2023",38099,1125,957,6975,25,13
lee,Latn,lee_Latn,Lyélé,w,Ll,LATIN SMALL LETTER W,39158,6,"2013,2014,2016,2017,2021,2023",31553,913,818,5822,24,28
lee,Latn,lee_Latn,Lyélé,m,Ll,LATIN SMALL LETTER M,36345,6,"2013,2014,2016,2017,2021,2023",29072,764,691,5747,44,27
lee,Latn,lee_Latn,Lyélé,ɔ,Ll,LATIN SMALL LETTER OPEN O,34925,6,"2013,2014,2016,2017,2021,2023",27831,823,686,5541,31,13
lee,Latn,lee_Latn,Lyélé,l,Ll,LATIN SMALL LETTER L,33347,6,"2013,2014,2016,2017,2021,2023",26879,826,757,4790,57,38
lee,Latn,lee_Latn,Lyélé,r,Ll,LATIN SMALL LETTER R,27986,6,"2013,2014,2016,2017,2021,2023",22502,699,548,4109,82,46
lee,Latn,lee_Latn,Lyélé,a,Ll,LATIN SMALL LETTER A,22887,6,"2013,2014,2016,2017,2021,2023",18210,552,442,3584,57,42
lee,Latn,lee_Latn,Lyélé,d,Ll,LATIN SMALL LETTER D,20858,6,"2013,2014,2016,2017,2021,2023",17004,508,422,2830,59,35
lee,Latn,lee_Latn,Lyélé,i,Ll,LATIN SMALL LETTER I,20820,6,"2013,2014,2016,2017,2021,2023",16726,519,390,3060,92,33
lee,Latn,lee_Latn,Lyélé,à,Ll,LATIN SMALL LETTER A WITH GRAVE,19859,6,"2013,2014,2016,2017,2021,2023",15782,499,421,3145,11,1
lee,Latn,lee_Latn,Lyélé,z,Ll,LATIN SMALL LETTER Z,19838,6,"2013,2014,2016,2017,2021,2023",15763,463,380,3201,21,10
lee,Latn,lee_Latn,Lyélé,h,Ll,LATIN SMALL LETTER H,19467,6,"2013,2014,2016,2017,2021,2023",15635,451,401,2947,21,12
lee,Latn,lee_Latn,Lyélé,á,Ll,LATIN SMALL LETTER A WITH ACUTE,19272,6,"2013,2014,2016,2017,2021,2023",15250,504,522,2961,25,10
lee,Latn,lee_Latn,Lyélé,",",Po,COMMA,17512,6,"2013,2014,2016,2017,2021,2023",14060,398,385,2633,22,14
lee,Latn,lee_Latn,Lyélé,s,Ll,LATIN SMALL LETTER S,17465,6,"2013,2014,2016,2017,2021,2023",14109,411,375,2456,85,29
lee,Latn,lee_Latn,Lyélé,.,Po,FULL STOP,16522,6,"2013,2014,2016,2017,2021,2023",13215,438,346,2488,25,10
lee,Latn,lee_Latn,Lyélé,k,Ll,LATIN SMALL LETTER K,15181,6,"2013,2014,2016,2017,2021,2023",12379,316,354,2112,9,11
lee,Latn,lee_Latn,Lyélé,t,Ll,LATIN SMALL LETTER T,14227,6,"2013,2014,2016,2017,2021,2023",11512,397,276,1964,52,26
lee,Latn,lee_Latn,Lyélé,c,Ll,LATIN SMALL LETTER C,13604,6,"2013,2014,2016,2017,2021,2023",11061,360,288,1840,43,12
lee,Latn,lee_Latn,Lyélé,',Po,APOSTROPHE,13248,5,"2013,2014,2016,2017,2023",10714,302,288,1942,0,2
lee,Latn,lee_Latn,Lyélé,í,Ll,LATIN SMALL LETTER I WITH ACUTE,13164,6,"2013,2014,2016,2017,2021,2023",10797,268,226,1855,7,11
lee,Latn,lee_Latn,Lyélé,ń,Ll,LATIN SMALL LETTER N WITH ACUTE,12262,5,"2013,2014,2016,2017,2023",9869,237,192,1963,0,1
lee,Latn,lee_Latn,Lyélé,g,Ll,LATIN SMALL LETTER G,12107,6,"2013,2014,2016,2017,2021,2023",9697,323,227,1827,21,12
lee,Latn,lee_Latn,Lyélé,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,11985,6,"2013,2014,2016,2017,2021,2023",9723,257,255,1730,3,17
lee,Latn,lee_Latn,Lyélé,é,Ll,LATIN SMALL LETTER E WITH ACUTE,11885,6,"2013,2014,2016,2017,2021,2023",9494,288,247,1813,28,15
lee,Latn,lee_Latn,Lyélé,e,Ll,LATIN SMALL LETTER E,11542,6,"2013,2014,2016,2017,2021,2023",9192,359,193,1624,124,50
lee,Latn,lee_Latn,Lyélé,̃,Mn,COMBINING TILDE,11219,6,"2013,2014,2016,2017,2021,2023",9123,237,229,1622,4,4
lee,Latn,lee_Latn,Lyélé,ǹ,Ll,LATIN SMALL LETTER N WITH GRAVE,10383,6,"2013,2014,2016,2017,2021,2023",8380,257,185,1531,10,20
lee,Latn,lee_Latn,Lyélé,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,10332,6,"2013,2014,2016,2017,2021,2023",8416,234,181,1484,7,10
lee,Latn,lee_Latn,Lyélé,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,9641,6,"2013,2014,2016,2017,2021,2023",7872,201,197,1358,5,8
lee,Latn,lee_Latn,Lyélé,u,Ll,LATIN SMALL LETTER U,9538,6,"2013,2014,2016,2017,2021,2023",7625,247,165,1415,65,21
lee,Latn,lee_Latn,Lyélé,-,Pd,HYPHEN-MINUS,8006,6,"2013,2014,2016,2017,2021,2023",6483,204,168,1121,8,22
lee,Latn,lee_Latn,Lyélé,j,Ll,LATIN SMALL LETTER J,7952,6,"2013,2014,2016,2017,2021,2023",6597,158,174,1006,11,6
lee,Latn,lee_Latn,Lyélé,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,7465,5,"2013,2014,2016,2017,2021",5953,160,151,1198,3,0
lee,Latn,lee_Latn,Lyélé,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,7402,6,"2013,2014,2016,2017,2021,2023",5952,160,161,1116,5,8
lee,Latn,lee_Latn,Lyélé,p,Ll,LATIN SMALL LETTER P,7302,6,"2013,2014,2016,2017,2021,2023",5852,157,146,1095,34,18
lee,Latn,lee_Latn,Lyélé,̌,Mn,COMBINING CARON,7272,6,"2013,2014,2016,2017,2021,2023",5764,212,149,1138,7,2
lee,Latn,lee_Latn,Lyélé,Y,Lu,LATIN CAPITAL LETTER Y,6835,6,"2013,2014,2016,2017,2021,2023",5391,172,116,1146,8,2
