iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2021_frequency,year_2022_frequency
kvn,Latn,kvn_Latn,Border Kuna,a,Ll,LATIN SMALL LETTER A,60507,5,"2014,2017,2018,2021,2022",1040,434,27,19228,39778
kvn,Latn,kvn_Latn,Border Kuna, ,Zs,SPACE,49181,5,"2014,2017,2018,2021,2022",864,380,61,14497,33379
kvn,Latn,kvn_Latn,Border Kuna,e,Ll,LATIN SMALL LETTER E,34603,5,"2014,2017,2018,2021,2022",692,210,18,10671,23012
kvn,Latn,kvn_Latn,Border Kuna,n,Ll,LATIN SMALL LETTER N,34375,5,"2014,2017,2018,2021,2022",639,275,11,10640,22810
kvn,Latn,kvn_Latn,Border Kuna,l,Ll,LATIN SMALL LETTER L,34163,5,"2014,2017,2018,2021,2022",602,135,14,10860,22552
kvn,Latn,kvn_Latn,Border Kuna,i,Ll,LATIN SMALL LETTER I,30511,5,"2014,2017,2018,2021,2022",534,267,25,9673,20012
kvn,Latn,kvn_Latn,Border Kuna,m,Ll,LATIN SMALL LETTER M,21438,5,"2014,2017,2018,2021,2022",251,148,7,6415,14617
kvn,Latn,kvn_Latn,Border Kuna,g,Ll,LATIN SMALL LETTER G,20061,5,"2014,2017,2018,2021,2022",348,152,1,6265,13295
kvn,Latn,kvn_Latn,Border Kuna,-,Pd,HYPHEN-MINUS,19762,4,"2014,2017,2021,2022",376,160,0,6598,12628
kvn,Latn,kvn_Latn,Border Kuna,u,Ll,LATIN SMALL LETTER U,18286,5,"2014,2017,2018,2021,2022",384,137,11,5836,11918
kvn,Latn,kvn_Latn,Border Kuna,o,Ll,LATIN SMALL LETTER O,15480,5,"2014,2017,2018,2021,2022",255,121,5,4493,10606
kvn,Latn,kvn_Latn,Border Kuna,d,Ll,LATIN SMALL LETTER D,12969,5,"2014,2017,2018,2021,2022",261,124,19,4319,8246
kvn,Latn,kvn_Latn,Border Kuna,k,Ll,LATIN SMALL LETTER K,12803,5,"2014,2017,2018,2021,2022",239,82,3,4117,8362
kvn,Latn,kvn_Latn,Border Kuna,t,Ll,LATIN SMALL LETTER T,11944,5,"2014,2017,2018,2021,2022",291,57,12,3827,7757
kvn,Latn,kvn_Latn,Border Kuna,p,Ll,LATIN SMALL LETTER P,11481,5,"2014,2017,2018,2021,2022",187,33,2,3646,7613
kvn,Latn,kvn_Latn,Border Kuna,b,Ll,LATIN SMALL LETTER B,10225,4,"2014,2017,2021,2022",160,60,0,3660,6345
kvn,Latn,kvn_Latn,Border Kuna,h,Ll,LATIN SMALL LETTER H,9442,5,"2014,2017,2018,2021,2022",208,95,7,2650,6482
kvn,Latn,kvn_Latn,Border Kuna,s,Ll,LATIN SMALL LETTER S,9350,5,"2014,2017,2018,2021,2022",252,92,7,2952,6047
kvn,Latn,kvn_Latn,Border Kuna,c,Ll,LATIN SMALL LETTER C,7144,5,"2014,2017,2018,2021,2022",159,88,2,2140,4755
kvn,Latn,kvn_Latn,Border Kuna,w,Ll,LATIN SMALL LETTER W,6152,5,"2014,2017,2018,2021,2022",99,31,1,1892,4129
kvn,Latn,kvn_Latn,Border Kuna,.,Po,FULL STOP,5295,4,"2014,2017,2021,2022",111,70,0,1621,3493
kvn,Latn,kvn_Latn,Border Kuna,r,Ll,LATIN SMALL LETTER R,5156,5,"2014,2017,2018,2021,2022",73,72,6,1714,3291
kvn,Latn,kvn_Latn,Border Kuna,",",Po,COMMA,5156,5,"2014,2017,2018,2021,2022",86,24,8,1565,3473
kvn,Latn,kvn_Latn,Border Kuna,T,Lu,LATIN CAPITAL LETTER T,4854,4,"2014,2017,2021,2022",126,61,0,1405,3262
kvn,Latn,kvn_Latn,Border Kuna,P,Lu,LATIN CAPITAL LETTER P,3548,4,"2014,2017,2021,2022",58,9,0,1510,1971
kvn,Latn,kvn_Latn,Border Kuna,z,Ll,LATIN SMALL LETTER Z,3078,4,"2014,2017,2021,2022",53,30,0,836,2159
kvn,Latn,kvn_Latn,Border Kuna,J,Lu,LATIN CAPITAL LETTER J,2785,5,"2014,2017,2018,2021,2022",109,43,1,852,1780
kvn,Latn,kvn_Latn,Border Kuna,j,Ll,LATIN SMALL LETTER J,2373,4,"2014,2017,2021,2022",37,8,0,697,1631
kvn,Latn,kvn_Latn,Border Kuna,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,1873,4,"2014,2017,2021,2022",74,5,0,511,1283
kvn,Latn,kvn_Latn,Border Kuna,y,Ll,LATIN SMALL LETTER Y,1804,5,"2014,2017,2018,2021,2022",24,8,1,492,1279
kvn,Latn,kvn_Latn,Border Kuna,I,Lu,LATIN CAPITAL LETTER I,1483,5,"2014,2017,2018,2021,2022",31,18,1,476,957
kvn,Latn,kvn_Latn,Border Kuna,1,Nd,DIGIT ONE,1436,5,"2014,2017,2018,2021,2022",24,14,13,434,951
kvn,Latn,kvn_Latn,Border Kuna,:,Po,COLON,993,4,"2014,2017,2021,2022",41,4,0,240,708
kvn,Latn,kvn_Latn,Border Kuna,2,Nd,DIGIT TWO,934,5,"2014,2017,2018,2021,2022",16,9,15,272,622
kvn,Latn,kvn_Latn,Border Kuna,A,Lu,LATIN CAPITAL LETTER A,692,4,"2014,2017,2021,2022",19,23,0,228,422
kvn,Latn,kvn_Latn,Border Kuna,é,Ll,LATIN SMALL LETTER E WITH ACUTE,652,4,"2014,2017,2021,2022",22,19,0,159,452
kvn,Latn,kvn_Latn,Border Kuna,3,Nd,DIGIT THREE,632,4,"2014,2017,2021,2022",18,3,0,161,450
kvn,Latn,kvn_Latn,Border Kuna,í,Ll,LATIN SMALL LETTER I WITH ACUTE,612,4,"2014,2017,2021,2022",8,34,0,171,399
kvn,Latn,kvn_Latn,Border Kuna,4,Nd,DIGIT FOUR,531,5,"2014,2017,2018,2021,2022",16,4,1,141,369
kvn,Latn,kvn_Latn,Border Kuna,M,Lu,LATIN CAPITAL LETTER M,500,5,"2014,2017,2018,2021,2022",9,24,1,121,345
kvn,Latn,kvn_Latn,Border Kuna,5,Nd,DIGIT FIVE,401,4,"2014,2017,2021,2022",8,3,0,102,288
kvn,Latn,kvn_Latn,Border Kuna,—,Pd,EM DASH,391,3,"2014,2021,2022",27,0,0,53,311
kvn,Latn,kvn_Latn,Border Kuna,C,Lu,LATIN CAPITAL LETTER C,382,5,"2014,2017,2018,2021,2022",8,3,1,160,210
kvn,Latn,kvn_Latn,Border Kuna,?,Po,QUESTION MARK,375,3,"2014,2021,2022",15,0,0,60,300
kvn,Latn,kvn_Latn,Border Kuna,¿,Po,INVERTED QUESTION MARK,375,3,"2014,2021,2022",15,0,0,60,300
kvn,Latn,kvn_Latn,Border Kuna,“,Pi,LEFT DOUBLE QUOTATION MARK,373,4,"2014,2017,2021,2022",5,2,0,72,294
kvn,Latn,kvn_Latn,Border Kuna,6,Nd,DIGIT SIX,350,4,"2014,2017,2021,2022",5,2,0,90,253
