iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
mgh,Latn,mgh_Latn,Makhuwa-Meetto, ,Zs,SPACE,58039,5,"2018,2021,2022,2023,2024",65,20203,3208,7217,27346
mgh,Latn,mgh_Latn,Makhuwa-Meetto,a,Ll,LATIN SMALL LETTER A,51716,5,"2018,2021,2022,2023,2024",73,20733,3810,7007,20093
mgh,Latn,mgh_Latn,Makhuwa-Meetto,i,Ll,LATIN SMALL LETTER I,32857,5,"2018,2021,2022,2023,2024",79,12846,1831,3260,14841
mgh,Latn,mgh_Latn,Makhuwa-Meetto,h,Ll,LATIN SMALL LETTER H,29482,5,"2018,2021,2022,2023,2024",34,13824,1348,2814,11462
mgh,Latn,mgh_Latn,Makhuwa-Meetto,n,Ll,LATIN SMALL LETTER N,27319,5,"2018,2021,2022,2023,2024",43,9521,1712,2959,13084
mgh,Latn,mgh_Latn,Makhuwa-Meetto,o,Ll,LATIN SMALL LETTER O,25523,5,"2018,2021,2022,2023,2024",24,8609,1372,4124,11394
mgh,Latn,mgh_Latn,Makhuwa-Meetto,e,Ll,LATIN SMALL LETTER E,24888,5,"2018,2021,2022,2023,2024",35,7397,1271,3066,13119
mgh,Latn,mgh_Latn,Makhuwa-Meetto,u,Ll,LATIN SMALL LETTER U,19254,5,"2018,2021,2022,2023,2024",28,8297,1288,1547,8094
mgh,Latn,mgh_Latn,Makhuwa-Meetto,t,Ll,LATIN SMALL LETTER T,15318,5,"2018,2021,2022,2023,2024",36,4787,813,1647,8035
mgh,Latn,mgh_Latn,Makhuwa-Meetto,l,Ll,LATIN SMALL LETTER L,14649,5,"2018,2021,2022,2023,2024",20,4971,804,1999,6855
mgh,Latn,mgh_Latn,Makhuwa-Meetto,k,Ll,LATIN SMALL LETTER K,11909,5,"2018,2021,2022,2023,2024",20,5509,845,1131,4404
mgh,Latn,mgh_Latn,Makhuwa-Meetto,r,Ll,LATIN SMALL LETTER R,11547,5,"2018,2021,2022,2023,2024",11,3446,663,1090,6337
mgh,Latn,mgh_Latn,Makhuwa-Meetto,m,Ll,LATIN SMALL LETTER M,10889,5,"2018,2021,2022,2023,2024",20,4097,653,1492,4627
mgh,Latn,mgh_Latn,Makhuwa-Meetto,w,Ll,LATIN SMALL LETTER W,10409,5,"2018,2021,2022,2023,2024",17,4435,803,1436,3718
mgh,Latn,mgh_Latn,Makhuwa-Meetto,y,Ll,LATIN SMALL LETTER Y,8949,5,"2018,2021,2022,2023,2024",7,3949,677,565,3751
mgh,Latn,mgh_Latn,Makhuwa-Meetto,s,Ll,LATIN SMALL LETTER S,7889,5,"2018,2021,2022,2023,2024",8,1316,264,573,5728
mgh,Latn,mgh_Latn,Makhuwa-Meetto,c,Ll,LATIN SMALL LETTER C,7580,5,"2018,2021,2022,2023,2024",11,2264,343,1072,3890
mgh,Latn,mgh_Latn,Makhuwa-Meetto,p,Ll,LATIN SMALL LETTER P,5565,5,"2018,2021,2022,2023,2024",5,1845,373,1069,2273
mgh,Latn,mgh_Latn,Makhuwa-Meetto,.,Po,FULL STOP,3830,5,"2018,2021,2022,2023,2024",8,1990,208,606,1018
mgh,Latn,mgh_Latn,Makhuwa-Meetto,",",Po,COMMA,3438,5,"2018,2021,2022,2023,2024",3,1417,263,478,1277
mgh,Latn,mgh_Latn,Makhuwa-Meetto,v,Ll,LATIN SMALL LETTER V,3299,5,"2018,2021,2022,2023,2024",6,1221,206,319,1547
mgh,Latn,mgh_Latn,Makhuwa-Meetto,g,Ll,LATIN SMALL LETTER G,2994,4,"2021,2022,2023,2024",0,261,10,566,2157
mgh,Latn,mgh_Latn,Makhuwa-Meetto,N,Lu,LATIN CAPITAL LETTER N,2652,5,"2018,2021,2022,2023,2024",4,1022,142,225,1259
mgh,Latn,mgh_Latn,Makhuwa-Meetto,d,Ll,LATIN SMALL LETTER D,2618,4,"2021,2022,2023,2024",0,215,12,610,1781
mgh,Latn,mgh_Latn,Makhuwa-Meetto,A,Lu,LATIN CAPITAL LETTER A,1971,4,"2021,2022,2023,2024",0,358,64,219,1330
mgh,Latn,mgh_Latn,Makhuwa-Meetto,b,Ll,LATIN SMALL LETTER B,1866,5,"2018,2021,2022,2023,2024",6,263,1,459,1137
mgh,Latn,mgh_Latn,Makhuwa-Meetto,1,Nd,DIGIT ONE,1783,4,"2021,2022,2023,2024",0,520,108,86,1069
mgh,Latn,mgh_Latn,Makhuwa-Meetto,M,Lu,LATIN CAPITAL LETTER M,1612,5,"2018,2021,2022,2023,2024",3,360,77,299,873
mgh,Latn,mgh_Latn,Makhuwa-Meetto,2,Nd,DIGIT TWO,1444,4,"2021,2022,2023,2024",0,301,58,363,722
mgh,Latn,mgh_Latn,Makhuwa-Meetto,C,Lu,LATIN CAPITAL LETTER C,1323,4,"2021,2022,2023,2024",0,67,17,306,933
mgh,Latn,mgh_Latn,Makhuwa-Meetto,D,Lu,LATIN CAPITAL LETTER D,1125,4,"2021,2022,2023,2024",0,1,2,306,816
mgh,Latn,mgh_Latn,Makhuwa-Meetto,P,Lu,LATIN CAPITAL LETTER P,1032,4,"2021,2022,2023,2024",0,117,28,122,765
mgh,Latn,mgh_Latn,Makhuwa-Meetto,f,Ll,LATIN SMALL LETTER F,954,4,"2021,2022,2023,2024",0,127,47,26,754
mgh,Latn,mgh_Latn,Makhuwa-Meetto,:,Po,COLON,935,4,"2021,2022,2023,2024",0,66,39,104,726
