iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency
bdh,Latn,bdh_Latn,Baka (South Sudan), ,Zs,SPACE,184566,1,2018,184566
bdh,Latn,bdh_Latn,Baka (South Sudan),ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,56321,1,2018,56321
bdh,Latn,bdh_Latn,Baka (South Sudan),n,Ll,LATIN SMALL LETTER N,43994,1,2018,43994
bdh,Latn,bdh_Latn,Baka (South Sudan),́,Mn,COMBINING ACUTE ACCENT,43188,1,2018,43188
bdh,Latn,bdh_Latn,Baka (South Sudan),e,Ll,LATIN SMALL LETTER E,40858,1,2018,40858
bdh,Latn,bdh_Latn,Baka (South Sudan),o,Ll,LATIN SMALL LETTER O,37421,1,2018,37421
bdh,Latn,bdh_Latn,Baka (South Sudan),a,Ll,LATIN SMALL LETTER A,35516,1,2018,35516
bdh,Latn,bdh_Latn,Baka (South Sudan),d,Ll,LATIN SMALL LETTER D,34704,1,2018,34704
bdh,Latn,bdh_Latn,Baka (South Sudan),é,Ll,LATIN SMALL LETTER E WITH ACUTE,29912,1,2018,29912
bdh,Latn,bdh_Latn,Baka (South Sudan),ị,Ll,LATIN SMALL LETTER I WITH DOT BELOW,28293,1,2018,28293
bdh,Latn,bdh_Latn,Baka (South Sudan),g,Ll,LATIN SMALL LETTER G,27904,1,2018,27904
bdh,Latn,bdh_Latn,Baka (South Sudan),k,Ll,LATIN SMALL LETTER K,27624,1,2018,27624
bdh,Latn,bdh_Latn,Baka (South Sudan),á,Ll,LATIN SMALL LETTER A WITH ACUTE,25807,1,2018,25807
bdh,Latn,bdh_Latn,Baka (South Sudan),y,Ll,LATIN SMALL LETTER Y,25174,1,2018,25174
bdh,Latn,bdh_Latn,Baka (South Sudan),b,Ll,LATIN SMALL LETTER B,24697,1,2018,24697
bdh,Latn,bdh_Latn,Baka (South Sudan),r,Ll,LATIN SMALL LETTER R,24369,1,2018,24369
bdh,Latn,bdh_Latn,Baka (South Sudan),m,Ll,LATIN SMALL LETTER M,22661,1,2018,22661
bdh,Latn,bdh_Latn,Baka (South Sudan),ꞌ,Ll,LATIN SMALL LETTER SALTILLO,22323,1,2018,22323
bdh,Latn,bdh_Latn,Baka (South Sudan),í,Ll,LATIN SMALL LETTER I WITH ACUTE,21799,1,2018,21799
bdh,Latn,bdh_Latn,Baka (South Sudan),s,Ll,LATIN SMALL LETTER S,19091,1,2018,19091
bdh,Latn,bdh_Latn,Baka (South Sudan),ụ,Ll,LATIN SMALL LETTER U WITH DOT BELOW,15933,1,2018,15933
bdh,Latn,bdh_Latn,Baka (South Sudan),l,Ll,LATIN SMALL LETTER L,15173,1,2018,15173
bdh,Latn,bdh_Latn,Baka (South Sudan),ó,Ll,LATIN SMALL LETTER O WITH ACUTE,13551,1,2018,13551
bdh,Latn,bdh_Latn,Baka (South Sudan),z,Ll,LATIN SMALL LETTER Z,13138,1,2018,13138
bdh,Latn,bdh_Latn,Baka (South Sudan),ú,Ll,LATIN SMALL LETTER U WITH ACUTE,12418,1,2018,12418
bdh,Latn,bdh_Latn,Baka (South Sudan),i,Ll,LATIN SMALL LETTER I,12029,1,2018,12029
bdh,Latn,bdh_Latn,Baka (South Sudan),",",Po,COMMA,10842,1,2018,10842
bdh,Latn,bdh_Latn,Baka (South Sudan),u,Ll,LATIN SMALL LETTER U,10459,1,2018,10459
bdh,Latn,bdh_Latn,Baka (South Sudan),t,Ll,LATIN SMALL LETTER T,7955,1,2018,7955
bdh,Latn,bdh_Latn,Baka (South Sudan),.,Po,FULL STOP,7630,1,2018,7630
bdh,Latn,bdh_Latn,Baka (South Sudan),w,Ll,LATIN SMALL LETTER W,7352,1,2018,7352
bdh,Latn,bdh_Latn,Baka (South Sudan),Y,Lu,LATIN CAPITAL LETTER Y,4877,1,2018,4877
bdh,Latn,bdh_Latn,Baka (South Sudan),1,Nd,DIGIT ONE,3139,1,2018,3139
bdh,Latn,bdh_Latn,Baka (South Sudan),L,Lu,LATIN CAPITAL LETTER L,3079,1,2018,3079
bdh,Latn,bdh_Latn,Baka (South Sudan),c,Ll,LATIN SMALL LETTER C,2859,1,2018,2859
bdh,Latn,bdh_Latn,Baka (South Sudan),p,Ll,LATIN SMALL LETTER P,2711,1,2018,2711
bdh,Latn,bdh_Latn,Baka (South Sudan),2,Nd,DIGIT TWO,2544,1,2018,2544
bdh,Latn,bdh_Latn,Baka (South Sudan),Z,Lu,LATIN CAPITAL LETTER Z,2488,1,2018,2488
bdh,Latn,bdh_Latn,Baka (South Sudan),“,Pi,LEFT DOUBLE QUOTATION MARK,2105,1,2018,2105
bdh,Latn,bdh_Latn,Baka (South Sudan),3,Nd,DIGIT THREE,1953,1,2018,1953
bdh,Latn,bdh_Latn,Baka (South Sudan),ṇ,Ll,LATIN SMALL LETTER N WITH DOT BELOW,1909,1,2018,1909
bdh,Latn,bdh_Latn,Baka (South Sudan),M,Lu,LATIN CAPITAL LETTER M,1897,1,2018,1897
bdh,Latn,bdh_Latn,Baka (South Sudan),”,Pf,RIGHT DOUBLE QUOTATION MARK,1697,1,2018,1697
bdh,Latn,bdh_Latn,Baka (South Sudan),N,Lu,LATIN CAPITAL LETTER N,1683,1,2018,1683
bdh,Latn,bdh_Latn,Baka (South Sudan),f,Ll,LATIN SMALL LETTER F,1606,1,2018,1606
bdh,Latn,bdh_Latn,Baka (South Sudan),S,Lu,LATIN CAPITAL LETTER S,1586,1,2018,1586
bdh,Latn,bdh_Latn,Baka (South Sudan),4,Nd,DIGIT FOUR,1437,1,2018,1437
bdh,Latn,bdh_Latn,Baka (South Sudan),5,Nd,DIGIT FIVE,1078,1,2018,1078
bdh,Latn,bdh_Latn,Baka (South Sudan),:,Po,COLON,1070,1,2018,1070
bdh,Latn,bdh_Latn,Baka (South Sudan),6,Nd,DIGIT SIX,847,1,2018,847
