iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2023_frequency,year_2024_frequency
sig,Latn,sig_Latn,Paasaal, ,Zs,SPACE,344368,7,"2013,2014,2015,2016,2017,2023,2024",260232,19519,3943,2714,46586,269,11105
sig,Latn,sig_Latn,Paasaal,a,Ll,LATIN SMALL LETTER A,203672,7,"2013,2014,2015,2016,2017,2023,2024",154295,11626,2279,1438,26980,190,6864
sig,Latn,sig_Latn,Paasaal,ɩ,Ll,LATIN SMALL LETTER IOTA,151152,7,"2013,2014,2015,2016,2017,2023,2024",115397,8376,1689,1257,19767,120,4546
sig,Latn,sig_Latn,Paasaal,y,Ll,LATIN SMALL LETTER Y,59688,6,"2013,2014,2015,2016,2017,2024",45185,3430,773,457,8034,0,1809
sig,Latn,sig_Latn,Paasaal,ŋ,Ll,LATIN SMALL LETTER ENG,50450,7,"2013,2014,2015,2016,2017,2023,2024",38211,2838,572,445,6441,75,1868
sig,Latn,sig_Latn,Paasaal,ʋ,Ll,LATIN SMALL LETTER V WITH HOOK,47787,7,"2013,2014,2015,2016,2017,2023,2024",36110,2714,545,366,6359,33,1660
sig,Latn,sig_Latn,Paasaal,b,Ll,LATIN SMALL LETTER B,47024,7,"2013,2014,2015,2016,2017,2023,2024",35697,2638,548,327,6096,21,1697
sig,Latn,sig_Latn,Paasaal,l,Ll,LATIN SMALL LETTER L,44893,7,"2013,2014,2015,2016,2017,2023,2024",33985,2479,649,336,5745,51,1648
sig,Latn,sig_Latn,Paasaal,ɛ,Ll,LATIN SMALL LETTER OPEN E,40637,7,"2013,2014,2015,2016,2017,2023,2024",30503,2305,391,319,6001,49,1069
sig,Latn,sig_Latn,Paasaal,e,Ll,LATIN SMALL LETTER E,40089,7,"2013,2014,2015,2016,2017,2023,2024",30439,2194,682,323,4980,60,1411
sig,Latn,sig_Latn,Paasaal,n,Ll,LATIN SMALL LETTER N,36599,7,"2013,2014,2015,2016,2017,2023,2024",27670,2070,474,282,4724,39,1340
sig,Latn,sig_Latn,Paasaal,s,Ll,LATIN SMALL LETTER S,36257,7,"2013,2014,2015,2016,2017,2023,2024",27617,2044,577,276,4633,47,1063
sig,Latn,sig_Latn,Paasaal,k,Ll,LATIN SMALL LETTER K,35385,7,"2013,2014,2015,2016,2017,2023,2024",26804,1970,396,336,4489,10,1380
sig,Latn,sig_Latn,Paasaal,i,Ll,LATIN SMALL LETTER I,34050,7,"2013,2014,2015,2016,2017,2023,2024",26132,1996,440,270,3902,26,1284
sig,Latn,sig_Latn,Paasaal,t,Ll,LATIN SMALL LETTER T,31180,7,"2013,2014,2015,2016,2017,2023,2024",23857,1731,419,257,3882,24,1010
sig,Latn,sig_Latn,Paasaal,m,Ll,LATIN SMALL LETTER M,30547,7,"2013,2014,2015,2016,2017,2023,2024",23413,1766,298,248,4020,23,779
sig,Latn,sig_Latn,Paasaal,o,Ll,LATIN SMALL LETTER O,27916,7,"2013,2014,2015,2016,2017,2023,2024",21188,1512,358,238,3586,22,1012
sig,Latn,sig_Latn,Paasaal,w,Ll,LATIN SMALL LETTER W,25117,7,"2013,2014,2015,2016,2017,2023,2024",19132,1430,265,207,3261,20,802
sig,Latn,sig_Latn,Paasaal,d,Ll,LATIN SMALL LETTER D,23413,7,"2013,2014,2015,2016,2017,2023,2024",17957,1324,233,172,3028,17,682
sig,Latn,sig_Latn,Paasaal,r,Ll,LATIN SMALL LETTER R,22532,7,"2013,2014,2015,2016,2017,2023,2024",16968,1232,321,204,3099,24,684
sig,Latn,sig_Latn,Paasaal,h,Ll,LATIN SMALL LETTER H,21254,7,"2013,2014,2015,2016,2017,2023,2024",15743,1215,273,165,2921,16,921
sig,Latn,sig_Latn,Paasaal,u,Ll,LATIN SMALL LETTER U,20682,7,"2013,2014,2015,2016,2017,2023,2024",15476,1158,259,136,2815,27,811
sig,Latn,sig_Latn,Paasaal,g,Ll,LATIN SMALL LETTER G,20644,7,"2013,2014,2015,2016,2017,2023,2024",15783,1114,249,190,2655,11,642
sig,Latn,sig_Latn,Paasaal,",",Po,COMMA,18846,7,"2013,2014,2015,2016,2017,2023,2024",14196,1119,214,154,2640,3,520
sig,Latn,sig_Latn,Paasaal,.,Po,FULL STOP,16901,7,"2013,2014,2015,2016,2017,2023,2024",12805,949,237,143,2257,13,497
sig,Latn,sig_Latn,Paasaal,ɔ,Ll,LATIN SMALL LETTER OPEN O,11281,7,"2013,2014,2015,2016,2017,2023,2024",8652,668,124,55,1339,7,436
sig,Latn,sig_Latn,Paasaal,p,Ll,LATIN SMALL LETTER P,9558,7,"2013,2014,2015,2016,2017,2023,2024",7207,519,125,60,1217,18,412
sig,Latn,sig_Latn,Paasaal,W,Lu,LATIN CAPITAL LETTER W,7688,7,"2013,2014,2015,2016,2017,2023,2024",5923,449,156,44,844,4,268
sig,Latn,sig_Latn,Paasaal,f,Ll,LATIN SMALL LETTER F,4937,6,"2013,2014,2015,2016,2017,2024",3732,279,127,37,604,0,158
sig,Latn,sig_Latn,Paasaal,"""",Po,QUOTATION MARK,4574,5,"2013,2014,2015,2016,2017",3321,324,37,8,884,0,0
sig,Latn,sig_Latn,Paasaal,1,Nd,DIGIT ONE,4441,6,"2013,2014,2015,2016,2017,2024",3304,231,90,36,531,0,249
sig,Latn,sig_Latn,Paasaal,Ɛ,Lu,LATIN CAPITAL LETTER OPEN E,3706,6,"2013,2014,2015,2016,2017,2024",2684,218,37,31,589,0,147
sig,Latn,sig_Latn,Paasaal,á,Ll,LATIN SMALL LETTER A WITH ACUTE,3429,6,"2013,2014,2015,2016,2017,2024",2809,131,50,44,371,0,24
sig,Latn,sig_Latn,Paasaal,Y,Lu,LATIN CAPITAL LETTER Y,3349,7,"2013,2014,2015,2016,2017,2023,2024",2432,189,40,14,563,21,90
sig,Latn,sig_Latn,Paasaal,2,Nd,DIGIT TWO,3241,6,"2013,2014,2015,2016,2017,2024",2435,180,39,21,464,0,102
sig,Latn,sig_Latn,Paasaal,K,Lu,LATIN CAPITAL LETTER K,2695,7,"2013,2014,2015,2016,2017,2023,2024",2087,121,36,17,357,1,76
sig,Latn,sig_Latn,Paasaal,B,Lu,LATIN CAPITAL LETTER B,2590,7,"2013,2014,2015,2016,2017,2023,2024",1961,148,80,8,330,2,61
sig,Latn,sig_Latn,Paasaal,A,Lu,LATIN CAPITAL LETTER A,2580,6,"2013,2014,2015,2016,2017,2024",1889,148,55,25,282,0,181
sig,Latn,sig_Latn,Paasaal,M,Lu,LATIN CAPITAL LETTER M,2559,7,"2013,2014,2015,2016,2017,2023,2024",1980,138,52,12,330,2,45
sig,Latn,sig_Latn,Paasaal,3,Nd,DIGIT THREE,2270,6,"2013,2014,2015,2016,2017,2024",1690,149,13,9,348,0,61
sig,Latn,sig_Latn,Paasaal,N,Lu,LATIN CAPITAL LETTER N,2127,6,"2013,2014,2015,2016,2017,2024",1545,126,43,7,335,0,71
sig,Latn,sig_Latn,Paasaal,G,Lu,LATIN CAPITAL LETTER G,2066,7,"2013,2014,2015,2016,2017,2023,2024",1508,134,31,3,293,1,96
sig,Latn,sig_Latn,Paasaal,D,Lu,LATIN CAPITAL LETTER D,1902,7,"2013,2014,2015,2016,2017,2023,2024",1414,119,15,15,223,1,115
sig,Latn,sig_Latn,Paasaal,4,Nd,DIGIT FOUR,1661,6,"2013,2014,2015,2016,2017,2024",1214,112,23,7,253,0,52
sig,Latn,sig_Latn,Paasaal,Ʋ,Lu,LATIN CAPITAL LETTER V WITH HOOK,1642,7,"2013,2014,2015,2016,2017,2023,2024",1267,94,15,17,208,1,40
sig,Latn,sig_Latn,Paasaal,T,Lu,LATIN CAPITAL LETTER T,1535,7,"2013,2014,2015,2016,2017,2023,2024",1223,65,59,19,115,10,44
sig,Latn,sig_Latn,Paasaal,Ŋ,Lu,LATIN CAPITAL LETTER ENG,1359,7,"2013,2014,2015,2016,2017,2023,2024",963,112,10,26,205,1,42
sig,Latn,sig_Latn,Paasaal,5,Nd,DIGIT FIVE,1294,6,"2013,2014,2015,2016,2017,2024",956,90,11,7,184,0,46
