iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
sot,Latn,sot_Latn,Southern Sotho, ,Zs,SPACE,67612085,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",56821,27121,37744,31965,673270,2366469,5632495,7063060,13645418,18136836,16250605,3690281
sot,Latn,sot_Latn,Southern Sotho,a,Ll,LATIN SMALL LETTER A,46640747,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",39671,17617,22250,21194,456266,1616605,3898408,4901536,9411715,12553783,11144660,2557042
sot,Latn,sot_Latn,Southern Sotho,e,Ll,LATIN SMALL LETTER E,43167518,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",34765,16079,26703,19742,419800,1440169,3502171,4434343,8707025,11623157,10552153,2391411
sot,Latn,sot_Latn,Southern Sotho,o,Ll,LATIN SMALL LETTER O,32067677,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",27598,12754,16194,14692,302893,1058263,2655705,3315443,6465586,8612341,7795426,1790782
sot,Latn,sot_Latn,Southern Sotho,l,Ll,LATIN SMALL LETTER L,25738580,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",19609,9889,11645,10670,244066,834327,2114706,2650965,5196155,7043308,6196743,1406497
sot,Latn,sot_Latn,Southern Sotho,t,Ll,LATIN SMALL LETTER T,18586707,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",17879,7181,11023,8876,187049,637991,1479538,1891713,3713029,5025348,4557370,1049710
sot,Latn,sot_Latn,Southern Sotho,h,Ll,LATIN SMALL LETTER H,18301354,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",16502,6911,8536,8344,178321,615942,1536570,1886337,3655830,4932167,4439288,1016606
sot,Latn,sot_Latn,Southern Sotho,s,Ll,LATIN SMALL LETTER S,16836204,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",14900,5103,9517,6891,167483,562371,1348629,1711534,3355448,4539968,4164722,949638
sot,Latn,sot_Latn,Southern Sotho,n,Ll,LATIN SMALL LETTER N,16180279,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",14175,6284,13941,7777,174588,572757,1334298,1678021,3267956,4330195,3893246,887041
sot,Latn,sot_Latn,Southern Sotho,i,Ll,LATIN SMALL LETTER I,13211888,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9406,3607,14415,5454,128689,429409,1039055,1323576,2605996,3588165,3315183,748933
sot,Latn,sot_Latn,Southern Sotho,k,Ll,LATIN SMALL LETTER K,10883542,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",8334,4104,8411,5208,104677,356969,903902,1122643,2193705,2908121,2663337,604131
sot,Latn,sot_Latn,Southern Sotho,b,Ll,LATIN SMALL LETTER B,9119317,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9291,3965,4117,4610,94792,339854,770266,978265,1862654,2459778,2101053,490672
sot,Latn,sot_Latn,Southern Sotho,m,Ll,LATIN SMALL LETTER M,8116472,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",7467,3233,5170,4024,75858,283051,722836,869755,1628985,2158693,1922372,435028
sot,Latn,sot_Latn,Southern Sotho,g,Ll,LATIN SMALL LETTER G,6709454,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",6951,3315,5325,3007,72625,240299,568895,712551,1339455,1792496,1597626,366909
sot,Latn,sot_Latn,Southern Sotho,r,Ll,LATIN SMALL LETTER R,5868317,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",4978,2132,6851,3496,61893,213532,487929,620897,1186571,1571290,1397197,311551
sot,Latn,sot_Latn,Southern Sotho,p,Ll,LATIN SMALL LETTER P,4952715,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3920,1555,3802,2154,54317,157771,381664,493600,990896,1324469,1256309,282258
sot,Latn,sot_Latn,Southern Sotho,u,Ll,LATIN SMALL LETTER U,3907487,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3170,1899,5889,2068,45465,136237,332376,396730,773292,1030316,963615,216430
sot,Latn,sot_Latn,Southern Sotho,",",Po,COMMA,3125340,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2194,1002,1489,1442,22492,114568,262065,357545,640566,837281,718044,166652
sot,Latn,sot_Latn,Southern Sotho,.,Po,FULL STOP,3081345,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1914,1081,2601,1479,30990,106373,283394,326011,620415,808369,728879,169839
sot,Latn,sot_Latn,Southern Sotho,f,Ll,LATIN SMALL LETTER F,2841175,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2201,864,2100,1391,29810,93912,239423,287454,567986,782005,679266,154763
sot,Latn,sot_Latn,Southern Sotho,y,Ll,LATIN SMALL LETTER Y,1403934,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2637,875,2924,1288,20628,72770,142711,174371,264146,329000,317384,75200
sot,Latn,sot_Latn,Southern Sotho,c,Ll,LATIN SMALL LETTER C,1399346,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",328,215,1661,699,18608,50405,101471,127456,263843,371458,380894,82308
sot,Latn,sot_Latn,Southern Sotho,d,Ll,LATIN SMALL LETTER D,1283796,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2897,925,5054,1317,23870,83392,130657,169529,248312,295363,262656,59824
sot,Latn,sot_Latn,Southern Sotho,-,Pd,HYPHEN-MINUS,1168202,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",361,427,591,300,10486,33581,99740,121229,211559,305782,312773,71373
sot,Latn,sot_Latn,Southern Sotho,',Po,APOSTROPHE,1145423,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",13,19,2,178,9923,26624,76189,101643,237778,343294,286334,63426
sot,Latn,sot_Latn,Southern Sotho,M,Lu,LATIN CAPITAL LETTER M,973092,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1451,649,842,567,8467,32843,84094,103742,198503,257448,227952,56534
sot,Latn,sot_Latn,Southern Sotho,j,Ll,LATIN SMALL LETTER J,888985,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1024,287,507,389,9057,28870,70682,86786,171916,226877,239773,52817
sot,Latn,sot_Latn,Southern Sotho,H,Lu,LATIN CAPITAL LETTER H,867034,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",738,345,440,312,8125,30038,79818,90975,176098,226767,207642,45736
sot,Latn,sot_Latn,Southern Sotho,L,Lu,LATIN CAPITAL LETTER L,849933,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",746,486,1148,285,5900,24827,62881,80186,166528,234125,221781,51040
sot,Latn,sot_Latn,Southern Sotho,š,Ll,LATIN SMALL LETTER S WITH CARON,793613,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",167,171,117,218,6462,20873,63262,79961,144423,211431,215947,50581
sot,Latn,sot_Latn,Southern Sotho,S,Lu,LATIN CAPITAL LETTER S,778444,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",662,214,625,329,8936,29728,54526,77023,153182,210973,198954,43292
sot,Latn,sot_Latn,Southern Sotho,K,Lu,LATIN CAPITAL LETTER K,692811,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",535,357,593,472,6420,23178,59136,71006,142715,183101,165182,40116
sot,Latn,sot_Latn,Southern Sotho,w,Ll,LATIN SMALL LETTER W,626210,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3163,955,4057,1082,15601,65980,84593,105362,127363,108296,83257,26501
sot,Latn,sot_Latn,Southern Sotho,B,Lu,LATIN CAPITAL LETTER B,622701,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1053,436,491,377,6771,25639,56761,70667,121950,165386,140285,32885
sot,Latn,sot_Latn,Southern Sotho,E,Lu,LATIN CAPITAL LETTER E,610510,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",452,308,622,255,5838,24261,54360,60174,112063,156045,161733,34399
sot,Latn,sot_Latn,Southern Sotho,T,Lu,LATIN CAPITAL LETTER T,608453,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",759,591,2220,268,6354,22775,46141,61075,117659,161203,154732,34676
sot,Latn,sot_Latn,Southern Sotho,0,Nd,DIGIT ZERO,592324,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",468,87,521,237,5572,19047,41505,53502,115963,170573,154293,30556
sot,Latn,sot_Latn,Southern Sotho,A,Lu,LATIN CAPITAL LETTER A,559899,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",756,476,580,355,5017,23365,46131,56457,112449,157390,130092,26831
sot,Latn,sot_Latn,Southern Sotho,1,Nd,DIGIT ONE,515504,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",320,302,1070,354,4170,24789,43076,62606,103792,132877,117092,25056
sot,Latn,sot_Latn,Southern Sotho,P,Lu,LATIN CAPITAL LETTER P,458931,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",263,199,753,210,5643,15286,30265,43068,96084,127398,115429,24333
sot,Latn,sot_Latn,Southern Sotho,2,Nd,DIGIT TWO,436102,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",292,198,617,226,3505,18326,30295,44324,83777,125185,105941,23416
sot,Latn,sot_Latn,Southern Sotho,C,Lu,LATIN CAPITAL LETTER C,403811,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",172,26,295,152,5160,13468,23853,33775,81975,122386,102174,20375
sot,Latn,sot_Latn,Southern Sotho,q,Ll,LATIN SMALL LETTER Q,382232,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",236,106,287,246,3687,14195,30433,39796,83081,102085,87475,20605
sot,Latn,sot_Latn,Southern Sotho,N,Lu,LATIN CAPITAL LETTER N,364176,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",348,190,687,212,3254,12343,30411,36281,74507,97215,89143,19585
sot,Latn,sot_Latn,Southern Sotho,:,Po,COLON,346037,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",352,241,183,213,2792,15230,28885,37329,66232,81300,91710,21570
sot,Latn,sot_Latn,Southern Sotho,|,Sm,VERTICAL LINE,345378,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",80,108,32,88,1512,4083,14781,22913,67790,99456,126402,8133
sot,Latn,sot_Latn,Southern Sotho,v,Ll,LATIN SMALL LETTER V,315811,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",101,124,1397,238,4455,19055,30845,36076,56186,77511,72077,17746
sot,Latn,sot_Latn,Southern Sotho,O,Lu,LATIN CAPITAL LETTER O,315794,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",280,289,1650,98,3809,15029,27554,31382,60363,81715,77010,16615
sot,Latn,sot_Latn,Southern Sotho,R,Lu,LATIN CAPITAL LETTER R,298782,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",409,97,381,172,4004,10453,21073,26305,61483,84400,73421,16584
sot,Latn,sot_Latn,Southern Sotho,I,Lu,LATIN CAPITAL LETTER I,274010,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",251,132,684,104,3362,13157,22136,30546,51600,76000,61297,14741
sot,Latn,sot_Latn,Southern Sotho,D,Lu,LATIN CAPITAL LETTER D,245091,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",400,95,771,119,2333,10106,22344,26485,50053,66197,54557,11631
sot,Latn,sot_Latn,Southern Sotho,3,Nd,DIGIT THREE,218460,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",107,126,320,107,1462,9773,16764,24554,42411,56881,54450,11505
sot,Latn,sot_Latn,Southern Sotho,5,Nd,DIGIT FIVE,214339,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",106,63,311,100,2204,7857,17750,21979,41722,57926,53873,10448
sot,Latn,sot_Latn,Southern Sotho,"""",Po,QUOTATION MARK,202675,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",53,54,12,45,1563,5048,23668,23441,43772,55546,38153,11320
sot,Latn,sot_Latn,Southern Sotho,F,Lu,LATIN CAPITAL LETTER F,199462,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",83,37,147,96,3906,6812,13946,18121,39349,55910,48849,12206
sot,Latn,sot_Latn,Southern Sotho,J,Lu,LATIN CAPITAL LETTER J,197944,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",133,144,83,151,1661,14403,22886,24959,41270,45172,37274,9808
sot,Latn,sot_Latn,Southern Sotho,),Pe,RIGHT PARENTHESIS,197799,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",209,184,318,183,1583,5693,16977,21017,37827,53946,48282,11580
sot,Latn,sot_Latn,Southern Sotho,U,Lu,LATIN CAPITAL LETTER U,197159,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",87,62,327,79,2663,7245,15998,17406,36130,53704,51509,11949
sot,Latn,sot_Latn,Southern Sotho,(,Ps,LEFT PARENTHESIS,191333,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",205,178,318,181,1432,5558,16514,20444,37023,52169,46087,11224
sot,Latn,sot_Latn,Southern Sotho,G,Lu,LATIN CAPITAL LETTER G,181174,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",85,121,592,89,3189,7649,11644,19948,38490,50642,40805,7920
