iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2022_frequency
shk,Latn,shk_Latn,Shilluk, ,Zs,SPACE,21263,4,"2013,2014,2017,2022",1985,43,18526,709
shk,Latn,shk_Latn,Shilluk,ɑ,Ll,LATIN SMALL LETTER ALPHA,8403,4,"2013,2014,2017,2022",199,21,7918,265
shk,Latn,shk_Latn,Shilluk,n,Ll,LATIN SMALL LETTER N,7512,4,"2013,2014,2017,2022",582,10,6659,261
shk,Latn,shk_Latn,Shilluk,i,Ll,LATIN SMALL LETTER I,6868,4,"2013,2014,2017,2022",713,15,5949,191
shk,Latn,shk_Latn,Shilluk,g,Ll,LATIN SMALL LETTER G,4731,4,"2013,2014,2017,2022",499,11,4048,173
shk,Latn,shk_Latn,Shilluk,y,Ll,LATIN SMALL LETTER Y,4689,4,"2013,2014,2017,2022",339,6,4201,143
shk,Latn,shk_Latn,Shilluk,e,Ll,LATIN SMALL LETTER E,4682,4,"2013,2014,2017,2022",558,8,3986,130
shk,Latn,shk_Latn,Shilluk,k,Ll,LATIN SMALL LETTER K,4494,4,"2013,2014,2017,2022",433,6,3879,176
shk,Latn,shk_Latn,Shilluk,ø,Ll,LATIN SMALL LETTER O WITH STROKE,3503,4,"2013,2014,2017,2022",445,9,2883,166
shk,Latn,shk_Latn,Shilluk,d,Ll,LATIN SMALL LETTER D,2684,4,"2013,2014,2017,2022",401,5,2201,77
shk,Latn,shk_Latn,Shilluk,w,Ll,LATIN SMALL LETTER W,2445,4,"2013,2014,2017,2022",216,6,2110,113
shk,Latn,shk_Latn,Shilluk,b,Ll,LATIN SMALL LETTER B,2321,4,"2013,2014,2017,2022",266,8,1978,69
shk,Latn,shk_Latn,Shilluk,",",Po,COMMA,2300,3,"2013,2017,2022",163,0,2071,66
shk,Latn,shk_Latn,Shilluk,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,2074,3,"2013,2017,2022",263,0,1734,77
shk,Latn,shk_Latn,Shilluk,m,Ll,LATIN SMALL LETTER M,1893,4,"2013,2014,2017,2022",242,1,1571,79
shk,Latn,shk_Latn,Shilluk,ï,Ll,LATIN SMALL LETTER I WITH DIAERESIS,1685,4,"2013,2014,2017,2022",139,15,1481,50
shk,Latn,shk_Latn,Shilluk,l,Ll,LATIN SMALL LETTER L,1676,4,"2013,2014,2017,2022",147,4,1447,78
shk,Latn,shk_Latn,Shilluk,h,Ll,LATIN SMALL LETTER H,1607,4,"2013,2014,2017,2022",264,1,1293,49
shk,Latn,shk_Latn,Shilluk,r,Ll,LATIN SMALL LETTER R,1553,4,"2013,2014,2017,2022",227,11,1271,44
shk,Latn,shk_Latn,Shilluk,u,Ll,LATIN SMALL LETTER U,1450,4,"2013,2014,2017,2022",94,1,1322,33
shk,Latn,shk_Latn,Shilluk,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,1364,3,"2013,2017,2022",139,0,1168,57
shk,Latn,shk_Latn,Shilluk,o,Ll,LATIN SMALL LETTER O,1234,4,"2013,2014,2017,2022",145,2,1063,24
shk,Latn,shk_Latn,Shilluk,-,Pd,HYPHEN-MINUS,1154,4,"2013,2014,2017,2022",92,3,1024,35
shk,Latn,shk_Latn,Shilluk,̈,Mn,COMBINING DIAERESIS,1153,4,"2013,2014,2017,2022",22,6,1064,61
shk,Latn,shk_Latn,Shilluk,.,Po,FULL STOP,1137,4,"2013,2014,2017,2022",120,3,954,60
shk,Latn,shk_Latn,Shilluk,́,Mn,COMBINING ACUTE ACCENT,1117,4,"2013,2014,2017,2022",33,4,1059,21
shk,Latn,shk_Latn,Shilluk,j,Ll,LATIN SMALL LETTER J,1093,4,"2013,2014,2017,2022",105,8,940,40
shk,Latn,shk_Latn,Shilluk,t,Ll,LATIN SMALL LETTER T,1043,4,"2013,2014,2017,2022",94,3,929,17
shk,Latn,shk_Latn,Shilluk,p,Ll,LATIN SMALL LETTER P,962,4,"2013,2014,2017,2022",114,5,812,31
shk,Latn,shk_Latn,Shilluk,c,Ll,LATIN SMALL LETTER C,737,4,"2013,2014,2017,2022",103,3,586,45
shk,Latn,shk_Latn,Shilluk,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,629,4,"2013,2014,2017,2022",43,3,567,16
shk,Latn,shk_Latn,Shilluk,Y,Lu,LATIN CAPITAL LETTER Y,578,2,"2013,2017",25,0,553,0
