iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2023_frequency
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta, ,Zs,SPACE,192143,6,"2017,2018,2019,2020,2021,2023",426,159667,14970,7716,427,8937
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,a,Ll,LATIN SMALL LETTER A,160305,6,"2017,2018,2019,2020,2021,2023",398,132251,13001,6785,435,7435
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,n,Ll,LATIN SMALL LETTER N,68044,6,"2017,2018,2019,2020,2021,2023",164,56681,5102,2774,154,3169
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,i,Ll,LATIN SMALL LETTER I,64357,6,"2017,2018,2019,2020,2021,2023",118,53458,5096,2679,140,2866
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,t,Ll,LATIN SMALL LETTER T,42743,6,"2017,2018,2019,2020,2021,2023",100,35241,3595,1732,105,1970
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,d,Ll,LATIN SMALL LETTER D,36264,6,"2017,2018,2019,2020,2021,2023",76,30855,2308,1248,83,1694
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,y,Ll,LATIN SMALL LETTER Y,35726,6,"2017,2018,2019,2020,2021,2023",79,29608,2883,1363,78,1715
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,u,Ll,LATIN SMALL LETTER U,35275,6,"2017,2018,2019,2020,2021,2023",69,29687,2488,1268,54,1709
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,s,Ll,LATIN SMALL LETTER S,34847,6,"2017,2018,2019,2020,2021,2023",61,29126,2730,1314,59,1557
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,e,Ll,LATIN SMALL LETTER E,33152,6,"2017,2018,2019,2020,2021,2023",75,28562,1854,1075,64,1522
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,k,Ll,LATIN SMALL LETTER K,32576,6,"2017,2018,2019,2020,2021,2023",82,26865,2680,1327,79,1543
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,é,Ll,LATIN SMALL LETTER E WITH ACUTE,32484,6,"2017,2018,2019,2020,2021,2023",72,27169,2508,1145,76,1514
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,o,Ll,LATIN SMALL LETTER O,29637,6,"2017,2018,2019,2020,2021,2023",72,24414,2559,1157,75,1360
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,m,Ll,LATIN SMALL LETTER M,28642,6,"2017,2018,2019,2020,2021,2023",125,22868,2844,1242,127,1436
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,g,Ll,LATIN SMALL LETTER G,28126,6,"2017,2018,2019,2020,2021,2023",56,23493,2050,1084,69,1374
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,l,Ll,LATIN SMALL LETTER L,21608,6,"2017,2018,2019,2020,2021,2023",53,17900,1681,910,46,1018
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,",",Po,COMMA,17537,6,"2017,2018,2019,2020,2021,2023",22,15073,1019,586,41,796
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,p,Ll,LATIN SMALL LETTER P,15715,6,"2017,2018,2019,2020,2021,2023",42,12780,1457,669,36,731
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,b,Ll,LATIN SMALL LETTER B,12663,6,"2017,2018,2019,2020,2021,2023",20,10713,830,435,27,638
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,.,Po,FULL STOP,11337,6,"2017,2018,2019,2020,2021,2023",27,9279,1011,510,27,483
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,r,Ll,LATIN SMALL LETTER R,8175,6,"2017,2018,2019,2020,2021,2023",19,6729,696,352,15,364
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,h,Ll,LATIN SMALL LETTER H,8069,6,"2017,2018,2019,2020,2021,2023",26,6465,801,384,19,374
dgc,Latn,dgc_Latn,Casiguran Dumagat Agta,w,Ll,LATIN SMALL LETTER W,7726,6,"2017,2018,2019,2020,2021,2023",17,6440,592,303,17,357
