iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency
yby,Latn,yby_Latn,Yaweyuha, ,Zs,SPACE,488419,6,"2013,2015,2017,2018,2019,2020",1510,89573,63,306895,9814,80564
yby,Latn,yby_Latn,Yaweyuha,a,Ll,LATIN SMALL LETTER A,476912,6,"2013,2015,2017,2018,2019,2020",1573,84758,47,312473,9910,68151
yby,Latn,yby_Latn,Yaweyuha,o,Ll,LATIN SMALL LETTER O,356804,6,"2013,2015,2017,2018,2019,2020",1104,63104,35,232134,7361,53066
yby,Latn,yby_Latn,Yaweyuha,i,Ll,LATIN SMALL LETTER I,293014,6,"2013,2015,2017,2018,2019,2020",957,52365,36,191188,5466,43002
yby,Latn,yby_Latn,Yaweyuha,e,Ll,LATIN SMALL LETTER E,252474,6,"2013,2015,2017,2018,2019,2020",837,43722,29,158977,5147,43762
yby,Latn,yby_Latn,Yaweyuha,l,Ll,LATIN SMALL LETTER L,202525,6,"2013,2015,2017,2018,2019,2020",718,36108,43,131393,4160,30103
yby,Latn,yby_Latn,Yaweyuha,k,Ll,LATIN SMALL LETTER K,194500,6,"2013,2015,2017,2018,2019,2020",648,34834,1,128707,4041,26269
yby,Latn,yby_Latn,Yaweyuha,m,Ll,LATIN SMALL LETTER M,167187,6,"2013,2015,2017,2018,2019,2020",556,29486,21,108946,3349,24829
yby,Latn,yby_Latn,Yaweyuha,n,Ll,LATIN SMALL LETTER N,158374,6,"2013,2015,2017,2018,2019,2020",448,28054,12,100950,3237,25673
yby,Latn,yby_Latn,Yaweyuha,y,Ll,LATIN SMALL LETTER Y,110878,6,"2013,2015,2017,2018,2019,2020",370,19521,9,73859,2343,14776
yby,Latn,yby_Latn,Yaweyuha,u,Ll,LATIN SMALL LETTER U,95153,6,"2013,2015,2017,2018,2019,2020",360,17618,10,61361,2044,13760
yby,Latn,yby_Latn,Yaweyuha,t,Ll,LATIN SMALL LETTER T,81562,6,"2013,2015,2017,2018,2019,2020",198,14309,1,49365,1452,16237
yby,Latn,yby_Latn,Yaweyuha,w,Ll,LATIN SMALL LETTER W,79608,5,"2013,2015,2018,2019,2020",263,14234,0,51567,1865,11679
yby,Latn,yby_Latn,Yaweyuha,s,Ll,LATIN SMALL LETTER S,74059,6,"2013,2015,2017,2018,2019,2020",178,11937,6,44956,1216,15766
yby,Latn,yby_Latn,Yaweyuha,d,Ll,LATIN SMALL LETTER D,68351,6,"2013,2015,2017,2018,2019,2020",249,11966,8,42763,1272,12093
yby,Latn,yby_Latn,Yaweyuha,h,Ll,LATIN SMALL LETTER H,51978,6,"2013,2015,2017,2018,2019,2020",167,7716,21,31776,941,11357
yby,Latn,yby_Latn,Yaweyuha,b,Ll,LATIN SMALL LETTER B,46751,5,"2013,2015,2018,2019,2020",163,7719,0,30015,946,7908
