iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2024_frequency
jic,Latn,jic_Latn,Tol, ,Zs,SPACE,49659,7,"2013,2014,2017,2018,2019,2020,2024",1602,2270,3454,995,24912,4875,11551
jic,Latn,jic_Latn,Tol,a,Ll,LATIN SMALL LETTER A,27252,7,"2013,2014,2017,2018,2019,2020,2024",1207,1400,1763,810,13206,2852,6014
jic,Latn,jic_Latn,Tol,j,Ll,LATIN SMALL LETTER J,22382,7,"2013,2014,2017,2018,2019,2020,2024",608,1197,1784,210,11291,2151,5141
jic,Latn,jic_Latn,Tol,s,Ll,LATIN SMALL LETTER S,16677,7,"2013,2014,2017,2018,2019,2020,2024",536,792,1109,235,8706,1533,3766
jic,Latn,jic_Latn,Tol,n,Ll,LATIN SMALL LETTER N,15387,7,"2013,2014,2017,2018,2019,2020,2024",366,737,1040,277,7694,1585,3688
jic,Latn,jic_Latn,Tol,p,Ll,LATIN SMALL LETTER P,14204,7,"2013,2014,2017,2018,2019,2020,2024",522,715,1013,291,7053,1403,3207
jic,Latn,jic_Latn,Tol,i,Ll,LATIN SMALL LETTER I,14011,7,"2013,2014,2017,2018,2019,2020,2024",367,549,1115,269,7292,1337,3082
jic,Latn,jic_Latn,Tol,l,Ll,LATIN SMALL LETTER L,13968,7,"2013,2014,2017,2018,2019,2020,2024",388,635,953,464,6975,1454,3099
jic,Latn,jic_Latn,Tol,e,Ll,LATIN SMALL LETTER E,12639,7,"2013,2014,2017,2018,2019,2020,2024",354,795,986,213,6334,1091,2866
jic,Latn,jic_Latn,Tol,u,Ll,LATIN SMALL LETTER U,10326,7,"2013,2014,2017,2018,2019,2020,2024",206,419,889,124,5372,965,2351
jic,Latn,jic_Latn,Tol,o,Ll,LATIN SMALL LETTER O,8711,7,"2013,2014,2017,2018,2019,2020,2024",350,392,694,172,4531,705,1867
jic,Latn,jic_Latn,Tol,t,Ll,LATIN SMALL LETTER T,8282,7,"2013,2014,2017,2018,2019,2020,2024",392,580,618,160,4265,752,1515
jic,Latn,jic_Latn,Tol,c,Ll,LATIN SMALL LETTER C,7153,7,"2013,2014,2017,2018,2019,2020,2024",162,286,714,110,3648,623,1610
jic,Latn,jic_Latn,Tol,m,Ll,LATIN SMALL LETTER M,6965,7,"2013,2014,2017,2018,2019,2020,2024",210,301,470,225,3332,769,1658
jic,Latn,jic_Latn,Tol,',Po,APOSTROPHE,6849,5,"2013,2017,2019,2020,2024",63,0,326,0,3736,690,2034
jic,Latn,jic_Latn,Tol,y,Ll,LATIN SMALL LETTER Y,6504,7,"2013,2014,2017,2018,2019,2020,2024",342,366,445,84,3139,584,1544
jic,Latn,jic_Latn,Tol,.,Po,FULL STOP,5950,7,"2013,2014,2017,2018,2019,2020,2024",214,258,443,162,2960,560,1353
jic,Latn,jic_Latn,Tol,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,5731,7,"2013,2014,2017,2018,2019,2020,2024",107,290,259,59,2996,630,1390
jic,Latn,jic_Latn,Tol,w,Ll,LATIN SMALL LETTER W,3349,7,"2013,2014,2017,2018,2019,2020,2024",149,191,210,64,1576,328,831
jic,Latn,jic_Latn,Tol,á,Ll,LATIN SMALL LETTER A WITH ACUTE,2560,7,"2013,2014,2017,2018,2019,2020,2024",76,120,157,56,1184,261,706
jic,Latn,jic_Latn,Tol,",",Po,COMMA,2285,7,"2013,2014,2017,2018,2019,2020,2024",86,138,155,58,1121,214,513
jic,Latn,jic_Latn,Tol,D,Lu,LATIN CAPITAL LETTER D,1998,7,"2013,2014,2017,2018,2019,2020,2024",51,46,236,20,1060,142,443
jic,Latn,jic_Latn,Tol,v,Ll,LATIN SMALL LETTER V,1959,7,"2013,2014,2017,2018,2019,2020,2024",61,97,129,18,984,163,507
jic,Latn,jic_Latn,Tol,J,Lu,LATIN CAPITAL LETTER J,1647,7,"2013,2014,2017,2018,2019,2020,2024",112,111,149,7,895,129,244
jic,Latn,jic_Latn,Tol,N,Lu,LATIN CAPITAL LETTER N,1638,7,"2013,2014,2017,2018,2019,2020,2024",27,63,102,23,789,218,416
jic,Latn,jic_Latn,Tol,q,Ll,LATIN SMALL LETTER Q,1579,7,"2013,2014,2017,2018,2019,2020,2024",35,56,154,17,817,165,335
jic,Latn,jic_Latn,Tol,é,Ll,LATIN SMALL LETTER E WITH ACUTE,1417,7,"2013,2014,2017,2018,2019,2020,2024",63,53,59,17,693,157,375
jic,Latn,jic_Latn,Tol,r,Ll,LATIN SMALL LETTER R,1377,7,"2013,2014,2017,2018,2019,2020,2024",123,66,100,113,702,104,169
jic,Latn,jic_Latn,Tol,M,Lu,LATIN CAPITAL LETTER M,984,7,"2013,2014,2017,2018,2019,2020,2024",57,30,81,17,473,66,260
jic,Latn,jic_Latn,Tol,í,Ll,LATIN SMALL LETTER I WITH ACUTE,739,7,"2013,2014,2017,2018,2019,2020,2024",66,17,54,15,346,86,155
jic,Latn,jic_Latn,Tol,P,Lu,LATIN CAPITAL LETTER P,725,7,"2013,2014,2017,2018,2019,2020,2024",21,44,42,3,414,80,121
jic,Latn,jic_Latn,Tol,1,Nd,DIGIT ONE,674,7,"2013,2014,2017,2018,2019,2020,2024",40,53,66,14,312,59,130
jic,Latn,jic_Latn,Tol,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,577,6,"2013,2014,2017,2019,2020,2024",53,27,26,0,311,52,108
jic,Latn,jic_Latn,Tol,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,465,2,"2013,2014",62,403,0,0,0,0,0
jic,Latn,jic_Latn,Tol,C,Lu,LATIN CAPITAL LETTER C,408,7,"2013,2014,2017,2018,2019,2020,2024",16,13,71,2,157,13,136
jic,Latn,jic_Latn,Tol,2,Nd,DIGIT TWO,393,7,"2013,2014,2017,2018,2019,2020,2024",22,37,32,1,181,38,82
jic,Latn,jic_Latn,Tol,d,Ll,LATIN SMALL LETTER D,349,7,"2013,2014,2017,2018,2019,2020,2024",60,35,21,33,147,12,41
jic,Latn,jic_Latn,Tol,T,Lu,LATIN CAPITAL LETTER T,330,7,"2013,2014,2017,2018,2019,2020,2024",15,34,21,5,175,23,57
