iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
mdy,Ethi,mdy_Ethi,Male (Ethiopia), ,Zs,SPACE,292491,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",93436,5921,129242,1152,1457,900,38595,2139,19649
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ን,Lo,ETHIOPIC SYLLABLE NE,52130,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",16974,988,23567,224,197,191,6227,527,3235
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ዓ,Lo,ETHIOPIC SYLLABLE PHARYNGEAL AA,42602,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",13885,1034,18846,143,198,149,5540,203,2604
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ሢ,Lo,ETHIOPIC SYLLABLE SZI,31513,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",10285,622,14207,74,67,125,3860,381,1892
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ና,Lo,ETHIOPIC SYLLABLE NAA,29827,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",9337,563,13108,146,122,64,4169,253,2065
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ዒ,Lo,ETHIOPIC SYLLABLE PHARYNGEAL I,27419,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",8990,542,12234,47,126,96,3447,277,1660
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ማ,Lo,ETHIOPIC SYLLABLE MAA,26329,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",8216,507,11600,112,154,94,3640,215,1791
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ያ,Lo,ETHIOPIC SYLLABLE YAA,26267,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",8417,519,11789,97,124,68,3401,173,1679
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ኣ,Lo,ETHIOPIC SYLLABLE GLOTTAL AA,26158,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",8366,543,11654,117,119,67,3426,147,1719
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ይ,Lo,ETHIOPIC SYLLABLE YE,26127,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",8340,537,11575,68,142,77,3552,146,1690
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ታ,Lo,ETHIOPIC SYLLABLE TAA,23652,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",7735,472,10707,126,66,59,2843,174,1470
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ዳ,Lo,ETHIOPIC SYLLABLE DAA,23588,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",7545,457,10467,86,111,74,3119,223,1506
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ዔ,Lo,ETHIOPIC SYLLABLE PHARYNGEAL EE,22975,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",7441,494,10352,55,144,57,2896,118,1418
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ኔ,Lo,ETHIOPIC SYLLABLE NEE,22920,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",7588,484,10397,78,146,83,2629,88,1427
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ኮ,Lo,ETHIOPIC SYLLABLE KO,19310,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",6200,393,8513,69,65,61,2504,148,1357
mdy,Ethi,mdy_Ethi,Male (Ethiopia),ቴ,Lo,ETHIOPIC SYLLABLE TEE,16186,9,"2013,2014,2017,2018,2019,2021,2022,2023,2024",5292,334,7407,60,47,63,1912,113,958
