iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
bim,Latn,bim_Latn,Bimoba, ,Zs,SPACE,175595,9,"2013,2014,2016,2017,2018,2019,2021,2022,2023",4704,943,59,81383,167,23361,1609,51190,12179
bim,Latn,bim_Latn,Bimoba,a,Ll,LATIN SMALL LETTER A,103028,9,"2013,2014,2016,2017,2018,2019,2021,2022,2023",2626,570,28,46608,104,13988,930,30415,7759
bim,Latn,bim_Latn,Bimoba,n,Ll,LATIN SMALL LETTER N,91374,9,"2013,2014,2016,2017,2018,2019,2021,2022,2023",2256,490,13,40540,76,12182,828,28205,6784
bim,Latn,bim_Latn,Bimoba,i,Ll,LATIN SMALL LETTER I,90257,9,"2013,2014,2016,2017,2018,2019,2021,2022,2023",2152,487,22,41822,81,13031,843,25771,6048
bim,Latn,bim_Latn,Bimoba,k,Ll,LATIN SMALL LETTER K,36674,9,"2013,2014,2016,2017,2018,2019,2021,2022,2023",945,187,10,16734,75,5017,319,10507,2880
bim,Latn,bim_Latn,Bimoba,e,Ll,LATIN SMALL LETTER E,35051,9,"2013,2014,2016,2017,2018,2019,2021,2022,2023",1137,178,3,15429,27,4609,345,11234,2089
bim,Latn,bim_Latn,Bimoba,b,Ll,LATIN SMALL LETTER B,33527,8,"2013,2014,2017,2018,2019,2021,2022,2023",789,191,0,14989,23,4703,350,9917,2565
bim,Latn,bim_Latn,Bimoba,t,Ll,LATIN SMALL LETTER T,27232,9,"2013,2014,2016,2017,2018,2019,2021,2022,2023",671,144,3,12177,25,3737,239,8292,1944
bim,Latn,bim_Latn,Bimoba,u,Ll,LATIN SMALL LETTER U,26892,9,"2013,2014,2016,2017,2018,2019,2021,2022,2023",664,106,1,12383,39,3826,196,7832,1845
bim,Latn,bim_Latn,Bimoba,o,Ll,LATIN SMALL LETTER O,22358,9,"2013,2014,2016,2017,2018,2019,2021,2022,2023",736,132,12,9934,37,2968,243,6801,1495
