iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency
bmk,Latn,bmk_Latn,Ghayavi,a,Ll,LATIN SMALL LETTER A,28225,4,"2017,2018,2019,2020",1059,15886,2199,9081
bmk,Latn,bmk_Latn,Ghayavi, ,Zs,SPACE,28206,4,"2017,2018,2019,2020",1031,16583,2062,8530
bmk,Latn,bmk_Latn,Ghayavi,i,Ll,LATIN SMALL LETTER I,20798,4,"2017,2018,2019,2020",761,11641,1623,6773
bmk,Latn,bmk_Latn,Ghayavi,e,Ll,LATIN SMALL LETTER E,9937,4,"2017,2018,2019,2020",358,6127,653,2799
bmk,Latn,bmk_Latn,Ghayavi,n,Ll,LATIN SMALL LETTER N,9460,4,"2017,2018,2019,2020",351,5488,724,2897
bmk,Latn,bmk_Latn,Ghayavi,u,Ll,LATIN SMALL LETTER U,7587,4,"2017,2018,2019,2020",325,4233,583,2446
bmk,Latn,bmk_Latn,Ghayavi,o,Ll,LATIN SMALL LETTER O,7439,4,"2017,2018,2019,2020",279,4327,575,2258
bmk,Latn,bmk_Latn,Ghayavi,k,Ll,LATIN SMALL LETTER K,6253,4,"2017,2018,2019,2020",231,3546,460,2016
bmk,Latn,bmk_Latn,Ghayavi,r,Ll,LATIN SMALL LETTER R,6162,4,"2017,2018,2019,2020",198,3706,429,1829
bmk,Latn,bmk_Latn,Ghayavi,s,Ll,LATIN SMALL LETTER S,5830,4,"2017,2018,2019,2020",205,3566,398,1661
bmk,Latn,bmk_Latn,Ghayavi,m,Ll,LATIN SMALL LETTER M,5754,4,"2017,2018,2019,2020",246,3291,395,1822
bmk,Latn,bmk_Latn,Ghayavi,t,Ll,LATIN SMALL LETTER T,5649,4,"2017,2018,2019,2020",173,3384,401,1691
bmk,Latn,bmk_Latn,Ghayavi,v,Ll,LATIN SMALL LETTER V,5640,4,"2017,2018,2019,2020",193,3167,481,1799
bmk,Latn,bmk_Latn,Ghayavi,y,Ll,LATIN SMALL LETTER Y,3475,4,"2017,2018,2019,2020",120,2001,263,1091
bmk,Latn,bmk_Latn,Ghayavi,g,Ll,LATIN SMALL LETTER G,3032,4,"2017,2018,2019,2020",118,1672,253,989
bmk,Latn,bmk_Latn,Ghayavi,b,Ll,LATIN SMALL LETTER B,2921,4,"2017,2018,2019,2020",122,1655,242,902
bmk,Latn,bmk_Latn,Ghayavi,w,Ll,LATIN SMALL LETTER W,2713,4,"2017,2018,2019,2020",118,1564,214,817
bmk,Latn,bmk_Latn,Ghayavi,d,Ll,LATIN SMALL LETTER D,2336,4,"2017,2018,2019,2020",61,1435,159,681
bmk,Latn,bmk_Latn,Ghayavi,h,Ll,LATIN SMALL LETTER H,2279,4,"2017,2018,2019,2020",52,1494,140,593
bmk,Latn,bmk_Latn,Ghayavi,",",Po,COMMA,2015,4,"2017,2018,2019,2020",64,1176,159,616
bmk,Latn,bmk_Latn,Ghayavi,p,Ll,LATIN SMALL LETTER P,1602,4,"2017,2018,2019,2020",47,943,121,491
bmk,Latn,bmk_Latn,Ghayavi,.,Po,FULL STOP,1509,4,"2017,2018,2019,2020",56,891,114,448
bmk,Latn,bmk_Latn,Ghayavi,M,Lu,LATIN CAPITAL LETTER M,974,4,"2017,2018,2019,2020",52,532,59,331
bmk,Latn,bmk_Latn,Ghayavi,1,Nd,DIGIT ONE,821,4,"2017,2018,2019,2020",38,466,42,275
bmk,Latn,bmk_Latn,Ghayavi,2,Nd,DIGIT TWO,718,4,"2017,2018,2019,2020",25,407,37,249
bmk,Latn,bmk_Latn,Ghayavi,Y,Lu,LATIN CAPITAL LETTER Y,691,4,"2017,2018,2019,2020",33,363,53,242
bmk,Latn,bmk_Latn,Ghayavi,K,Lu,LATIN CAPITAL LETTER K,563,4,"2017,2018,2019,2020",23,329,31,180
bmk,Latn,bmk_Latn,Ghayavi,l,Ll,LATIN SMALL LETTER L,527,4,"2017,2018,2019,2020",15,422,7,83
bmk,Latn,bmk_Latn,Ghayavi,3,Nd,DIGIT THREE,488,4,"2017,2018,2019,2020",24,275,24,165
bmk,Latn,bmk_Latn,Ghayavi,“,Pi,LEFT DOUBLE QUOTATION MARK,484,4,"2017,2018,2019,2020",15,270,40,159
bmk,Latn,bmk_Latn,Ghayavi,T,Lu,LATIN CAPITAL LETTER T,478,4,"2017,2018,2019,2020",16,332,32,98
bmk,Latn,bmk_Latn,Ghayavi,I,Lu,LATIN CAPITAL LETTER I,468,4,"2017,2018,2019,2020",20,297,22,129
bmk,Latn,bmk_Latn,Ghayavi,”,Pf,RIGHT DOUBLE QUOTATION MARK,464,4,"2017,2018,2019,2020",15,258,40,151
bmk,Latn,bmk_Latn,Ghayavi,4,Nd,DIGIT FOUR,351,4,"2017,2018,2019,2020",23,201,24,103
