iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
shp,Latn,shp_Latn,Shipibo-Conibo,a,Ll,LATIN SMALL LETTER A,134634,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",2915,1916,1727,736,1661,23761,86646,12437,2835
shp,Latn,shp_Latn,Shipibo-Conibo, ,Zs,SPACE,121726,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",2481,1779,1527,640,1610,21933,76904,11300,3552
shp,Latn,shp_Latn,Shipibo-Conibo,i,Ll,LATIN SMALL LETTER I,100673,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",2326,1465,1426,602,1317,17738,64644,9461,1694
shp,Latn,shp_Latn,Shipibo-Conibo,n,Ll,LATIN SMALL LETTER N,82472,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",1682,1175,1050,453,964,14996,53040,7433,1679
shp,Latn,shp_Latn,Shipibo-Conibo,o,Ll,LATIN SMALL LETTER O,65887,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",1255,857,807,368,864,12135,42062,5993,1546
shp,Latn,shp_Latn,Shipibo-Conibo,k,Ll,LATIN SMALL LETTER K,51220,8,"2014,2017,2018,2019,2020,2021,2022,2023",0,744,82,325,787,9470,34037,5141,634
shp,Latn,shp_Latn,Shipibo-Conibo,e,Ll,LATIN SMALL LETTER E,37848,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",908,564,504,241,456,6510,23402,3587,1676
shp,Latn,shp_Latn,Shipibo-Conibo,t,Ll,LATIN SMALL LETTER T,33720,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",846,444,472,220,379,6080,21318,3163,798
shp,Latn,shp_Latn,Shipibo-Conibo,b,Ll,LATIN SMALL LETTER B,28417,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",662,346,383,178,579,5126,18113,2571,459
shp,Latn,shp_Latn,Shipibo-Conibo,s,Ll,LATIN SMALL LETTER S,28018,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",951,345,532,118,254,4796,17365,2514,1143
shp,Latn,shp_Latn,Shipibo-Conibo,j,Ll,LATIN SMALL LETTER J,27103,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",727,409,417,158,333,4958,17517,2349,235
shp,Latn,shp_Latn,Shipibo-Conibo,r,Ll,LATIN SMALL LETTER R,23847,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",463,348,284,159,315,3967,15422,2019,870
shp,Latn,shp_Latn,Shipibo-Conibo,m,Ll,LATIN SMALL LETTER M,20150,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",420,226,233,85,186,3323,13223,1813,641
shp,Latn,shp_Latn,Shipibo-Conibo,",",Po,COMMA,13059,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",233,182,133,35,191,2074,8889,1065,257
shp,Latn,shp_Latn,Shipibo-Conibo,x,Ll,LATIN SMALL LETTER X,10525,8,"2014,2017,2018,2019,2020,2021,2022,2023",0,159,13,59,94,1784,7160,1106,150
shp,Latn,shp_Latn,Shipibo-Conibo,h,Ll,LATIN SMALL LETTER H,10297,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",806,87,426,34,68,1661,6023,789,403
shp,Latn,shp_Latn,Shipibo-Conibo,.,Po,FULL STOP,9024,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",189,138,132,34,107,1550,5493,1078,303
shp,Latn,shp_Latn,Shipibo-Conibo,y,Ll,LATIN SMALL LETTER Y,8849,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",139,121,113,37,71,1533,5766,895,174
shp,Latn,shp_Latn,Shipibo-Conibo,w,Ll,LATIN SMALL LETTER W,8198,8,"2014,2017,2018,2019,2020,2021,2022,2023",0,104,14,60,102,1390,5646,767,115
shp,Latn,shp_Latn,Shipibo-Conibo,J,Lu,LATIN CAPITAL LETTER J,7660,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",128,166,84,18,69,1247,4814,1053,81
