iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
msb,Latn,msb_Latn,Masbatenyo,a,Ll,LATIN SMALL LETTER A,81399,7,"2017,2018,2019,2020,2021,2022,2023",19237,1269,2165,20509,511,562,37146
msb,Latn,msb_Latn,Masbatenyo, ,Zs,SPACE,70803,7,"2017,2018,2019,2020,2021,2022,2023",17555,1111,1989,18086,448,585,31029
msb,Latn,msb_Latn,Masbatenyo,n,Ll,LATIN SMALL LETTER N,41333,7,"2017,2018,2019,2020,2021,2022,2023",10994,676,1098,10028,256,326,17955
msb,Latn,msb_Latn,Masbatenyo,i,Ll,LATIN SMALL LETTER I,26155,7,"2017,2018,2019,2020,2021,2022,2023",6384,467,730,6732,198,198,11446
msb,Latn,msb_Latn,Masbatenyo,s,Ll,LATIN SMALL LETTER S,20759,7,"2017,2018,2019,2020,2021,2022,2023",5121,373,549,5142,114,168,9292
msb,Latn,msb_Latn,Masbatenyo,o,Ll,LATIN SMALL LETTER O,19605,7,"2017,2018,2019,2020,2021,2022,2023",5159,275,508,5160,164,172,8167
msb,Latn,msb_Latn,Masbatenyo,g,Ll,LATIN SMALL LETTER G,17469,7,"2017,2018,2019,2020,2021,2022,2023",3614,274,447,4639,127,145,8223
msb,Latn,msb_Latn,Masbatenyo,m,Ll,LATIN SMALL LETTER M,12702,7,"2017,2018,2019,2020,2021,2022,2023",3263,125,320,3179,125,90,5600
msb,Latn,msb_Latn,Masbatenyo,k,Ll,LATIN SMALL LETTER K,11742,7,"2017,2018,2019,2020,2021,2022,2023",2771,203,286,3013,84,69,5316
msb,Latn,msb_Latn,Masbatenyo,u,Ll,LATIN SMALL LETTER U,11382,7,"2017,2018,2019,2020,2021,2022,2023",2739,173,229,2924,62,72,5183
msb,Latn,msb_Latn,Masbatenyo,t,Ll,LATIN SMALL LETTER T,11324,7,"2017,2018,2019,2020,2021,2022,2023",3040,175,350,2864,65,115,4715
msb,Latn,msb_Latn,Masbatenyo,d,Ll,LATIN SMALL LETTER D,9308,7,"2017,2018,2019,2020,2021,2022,2023",2206,146,260,2256,81,79,4280
msb,Latn,msb_Latn,Masbatenyo,p,Ll,LATIN SMALL LETTER P,9002,7,"2017,2018,2019,2020,2021,2022,2023",2441,129,195,2146,45,98,3948
msb,Latn,msb_Latn,Masbatenyo,y,Ll,LATIN SMALL LETTER Y,8732,7,"2017,2018,2019,2020,2021,2022,2023",2134,124,199,2183,70,53,3969
msb,Latn,msb_Latn,Masbatenyo,r,Ll,LATIN SMALL LETTER R,8074,7,"2017,2018,2019,2020,2021,2022,2023",2740,87,251,1861,49,84,3002
msb,Latn,msb_Latn,Masbatenyo,l,Ll,LATIN SMALL LETTER L,7885,7,"2017,2018,2019,2020,2021,2022,2023",2106,103,233,1819,40,80,3504
msb,Latn,msb_Latn,Masbatenyo,b,Ll,LATIN SMALL LETTER B,5440,7,"2017,2018,2019,2020,2021,2022,2023",1636,76,130,1263,32,39,2264
msb,Latn,msb_Latn,Masbatenyo,h,Ll,LATIN SMALL LETTER H,5091,7,"2017,2018,2019,2020,2021,2022,2023",1556,66,151,1102,29,40,2147
msb,Latn,msb_Latn,Masbatenyo,e,Ll,LATIN SMALL LETTER E,4469,7,"2017,2018,2019,2020,2021,2022,2023",1899,90,242,718,17,122,1381
msb,Latn,msb_Latn,Masbatenyo,.,Po,FULL STOP,3530,7,"2017,2018,2019,2020,2021,2022,2023",986,62,126,833,23,30,1470
msb,Latn,msb_Latn,Masbatenyo,",",Po,COMMA,3024,7,"2017,2018,2019,2020,2021,2022,2023",1196,65,36,533,17,21,1156
msb,Latn,msb_Latn,Masbatenyo,w,Ll,LATIN SMALL LETTER W,2471,7,"2017,2018,2019,2020,2021,2022,2023",656,47,52,541,14,15,1146
msb,Latn,msb_Latn,Masbatenyo,-,Pd,HYPHEN-MINUS,1816,7,"2017,2018,2019,2020,2021,2022,2023",399,37,55,564,7,10,744
msb,Latn,msb_Latn,Masbatenyo,1,Nd,DIGIT ONE,1327,7,"2017,2018,2019,2020,2021,2022,2023",95,23,53,503,11,9,633
msb,Latn,msb_Latn,Masbatenyo,A,Lu,LATIN CAPITAL LETTER A,1300,7,"2017,2018,2019,2020,2021,2022,2023",260,23,48,492,2,23,452
msb,Latn,msb_Latn,Masbatenyo,D,Lu,LATIN CAPITAL LETTER D,1288,7,"2017,2018,2019,2020,2021,2022,2023",236,30,20,367,7,32,596
msb,Latn,msb_Latn,Masbatenyo,K,Lu,LATIN CAPITAL LETTER K,1001,7,"2017,2018,2019,2020,2021,2022,2023",169,12,29,204,5,11,571
msb,Latn,msb_Latn,Masbatenyo,S,Lu,LATIN CAPITAL LETTER S,981,7,"2017,2018,2019,2020,2021,2022,2023",241,21,46,237,1,22,413
msb,Latn,msb_Latn,Masbatenyo,P,Lu,LATIN CAPITAL LETTER P,966,7,"2017,2018,2019,2020,2021,2022,2023",212,17,36,288,5,5,403
msb,Latn,msb_Latn,Masbatenyo,N,Lu,LATIN CAPITAL LETTER N,895,7,"2017,2018,2019,2020,2021,2022,2023",133,38,36,272,5,6,405
msb,Latn,msb_Latn,Masbatenyo,M,Lu,LATIN CAPITAL LETTER M,857,7,"2017,2018,2019,2020,2021,2022,2023",160,15,33,251,1,23,374
msb,Latn,msb_Latn,Masbatenyo,2,Nd,DIGIT TWO,841,7,"2017,2018,2019,2020,2021,2022,2023",63,16,32,271,2,7,450
msb,Latn,msb_Latn,Masbatenyo,J,Lu,LATIN CAPITAL LETTER J,688,7,"2017,2018,2019,2020,2021,2022,2023",28,33,44,228,3,1,351
msb,Latn,msb_Latn,Masbatenyo,c,Ll,LATIN SMALL LETTER C,556,6,"2017,2018,2019,2020,2022,2023",309,2,24,58,0,37,126
msb,Latn,msb_Latn,Masbatenyo,G,Lu,LATIN CAPITAL LETTER G,502,7,"2017,2018,2019,2020,2021,2022,2023",47,5,19,229,7,4,191
msb,Latn,msb_Latn,Masbatenyo,C,Lu,LATIN CAPITAL LETTER C,501,7,"2017,2018,2019,2020,2021,2022,2023",123,6,13,222,5,18,114
msb,Latn,msb_Latn,Masbatenyo,ʼ,Lm,MODIFIER LETTER APOSTROPHE,478,6,"2017,2018,2019,2020,2021,2023",20,11,6,154,9,0,278
msb,Latn,msb_Latn,Masbatenyo,3,Nd,DIGIT THREE,476,6,"2017,2018,2019,2020,2021,2023",30,17,8,121,2,0,298
msb,Latn,msb_Latn,Masbatenyo,B,Lu,LATIN CAPITAL LETTER B,412,7,"2017,2018,2019,2020,2021,2022,2023",202,2,10,75,1,12,110
msb,Latn,msb_Latn,Masbatenyo,:,Po,COLON,387,7,"2017,2018,2019,2020,2021,2022,2023",39,4,32,182,4,1,125
msb,Latn,msb_Latn,Masbatenyo,I,Lu,LATIN CAPITAL LETTER I,385,7,"2017,2018,2019,2020,2021,2022,2023",92,10,23,107,2,17,134
msb,Latn,msb_Latn,Masbatenyo,“,Pi,LEFT DOUBLE QUOTATION MARK,379,6,"2017,2018,2019,2020,2021,2023",32,30,11,49,1,0,256
msb,Latn,msb_Latn,Masbatenyo,4,Nd,DIGIT FOUR,367,7,"2017,2018,2019,2020,2021,2022,2023",25,15,6,119,2,2,198
msb,Latn,msb_Latn,Masbatenyo,”,Pf,RIGHT DOUBLE QUOTATION MARK,319,6,"2017,2018,2019,2020,2021,2023",34,30,11,47,1,0,196
msb,Latn,msb_Latn,Masbatenyo,T,Lu,LATIN CAPITAL LETTER T,314,6,"2017,2018,2019,2020,2022,2023",55,8,22,106,0,3,120
msb,Latn,msb_Latn,Masbatenyo,5,Nd,DIGIT FIVE,298,7,"2017,2018,2019,2020,2021,2022,2023",18,8,10,107,2,1,152
msb,Latn,msb_Latn,Masbatenyo,’,Pf,RIGHT SINGLE QUOTATION MARK,292,6,"2017,2018,2019,2020,2022,2023",232,2,3,1,0,2,52
msb,Latn,msb_Latn,Masbatenyo,0,Nd,DIGIT ZERO,285,7,"2017,2018,2019,2020,2021,2022,2023",61,5,18,69,1,8,123
msb,Latn,msb_Latn,Masbatenyo,6,Nd,DIGIT SIX,283,7,"2017,2018,2019,2020,2021,2022,2023",25,5,7,92,2,1,151
msb,Latn,msb_Latn,Masbatenyo,7,Nd,DIGIT SEVEN,252,7,"2017,2018,2019,2020,2021,2022,2023",18,6,7,83,2,3,133
msb,Latn,msb_Latn,Masbatenyo,8,Nd,DIGIT EIGHT,245,6,"2017,2018,2019,2020,2021,2023",21,6,6,74,2,0,136
msb,Latn,msb_Latn,Masbatenyo,9,Nd,DIGIT NINE,241,7,"2017,2018,2019,2020,2021,2022,2023",21,5,8,67,1,3,136
msb,Latn,msb_Latn,Masbatenyo,?,Po,QUESTION MARK,231,5,"2017,2018,2019,2020,2023",61,12,16,15,0,0,127
msb,Latn,msb_Latn,Masbatenyo,E,Lu,LATIN CAPITAL LETTER E,222,6,"2017,2018,2019,2020,2022,2023",45,5,17,73,0,7,75
msb,Latn,msb_Latn,Masbatenyo,f,Ll,LATIN SMALL LETTER F,199,6,"2017,2018,2019,2020,2022,2023",142,1,15,18,0,16,7
msb,Latn,msb_Latn,Masbatenyo,L,Lu,LATIN CAPITAL LETTER L,159,6,"2017,2018,2019,2020,2022,2023",29,2,11,17,0,14,86
