iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl, ,Zs,SPACE,122570,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1529,57,1272,1022,39395,36662,597,5832,16944,18765,495
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,a,Ll,LATIN SMALL LETTER A,104894,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1230,57,581,822,34491,32140,539,4969,14076,15589,400
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,i,Ll,LATIN SMALL LETTER I,101138,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1136,39,372,875,32094,30151,489,5206,14239,16129,408
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,k,Ll,LATIN SMALL LETTER K,73819,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",777,29,179,610,24136,22619,399,3482,9871,11420,297
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,o,Ll,LATIN SMALL LETTER O,66541,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",723,14,711,527,21371,20167,300,3184,9227,10050,267
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,t,Ll,LATIN SMALL LETTER T,62571,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",750,20,605,536,20099,18402,323,3033,8513,10058,232
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,n,Ll,LATIN SMALL LETTER N,52124,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",580,21,277,491,16540,15409,242,2670,7221,8459,214
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,e,Ll,LATIN SMALL LETTER E,49585,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",470,15,664,394,16209,14888,264,2352,6622,7500,207
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,l,Ll,LATIN SMALL LETTER L,45445,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",525,15,149,385,14882,13421,243,2295,5983,7351,196
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,h,Ll,LATIN SMALL LETTER H,35274,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",340,7,70,249,11387,10606,240,1910,4771,5566,128
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,m,Ll,LATIN SMALL LETTER M,29189,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",334,5,136,183,9490,8588,142,1537,4099,4596,79
npl,Latn,npl_Latn,Southeastern Puebla Nahuatl,s,Ll,LATIN SMALL LETTER S,28719,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",352,9,625,225,9446,8612,104,1336,3792,4139,79
