iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2023_frequency
oto,Latn,oto_Latn,UNKNOWN, ,Zs,SPACE,7445,6,"2013,2018,2019,2020,2021,2023",5117,160,437,1024,421,286
oto,Latn,oto_Latn,UNKNOWN,a,Ll,LATIN SMALL LETTER A,4726,6,"2013,2018,2019,2020,2021,2023",3287,99,243,638,267,192
oto,Latn,oto_Latn,UNKNOWN,e,Ll,LATIN SMALL LETTER E,3115,6,"2013,2018,2019,2020,2021,2023",2184,111,151,417,145,107
oto,Latn,oto_Latn,UNKNOWN,i,Ll,LATIN SMALL LETTER I,2684,6,"2013,2018,2019,2020,2021,2023",1815,89,166,362,135,117
oto,Latn,oto_Latn,UNKNOWN,n,Ll,LATIN SMALL LETTER N,2344,6,"2013,2018,2019,2020,2021,2023",1619,67,151,268,141,98
oto,Latn,oto_Latn,UNKNOWN,o,Ll,LATIN SMALL LETTER O,2289,6,"2013,2018,2019,2020,2021,2023",1580,67,141,313,104,84
oto,Latn,oto_Latn,UNKNOWN,r,Ll,LATIN SMALL LETTER R,1857,6,"2013,2018,2019,2020,2021,2023",1235,57,135,260,86,84
oto,Latn,oto_Latn,UNKNOWN,t,Ll,LATIN SMALL LETTER T,1725,6,"2013,2018,2019,2020,2021,2023",1126,90,129,241,80,59
oto,Latn,oto_Latn,UNKNOWN,s,Ll,LATIN SMALL LETTER S,1569,6,"2013,2018,2019,2020,2021,2023",1093,51,79,221,66,59
oto,Latn,oto_Latn,UNKNOWN,u,Ll,LATIN SMALL LETTER U,1517,6,"2013,2018,2019,2020,2021,2023",1117,18,56,203,73,50
oto,Latn,oto_Latn,UNKNOWN,d,Ll,LATIN SMALL LETTER D,1423,6,"2013,2018,2019,2020,2021,2023",986,31,83,175,76,72
oto,Latn,oto_Latn,UNKNOWN,l,Ll,LATIN SMALL LETTER L,1021,6,"2013,2018,2019,2020,2021,2023",692,19,24,191,54,41
oto,Latn,oto_Latn,UNKNOWN,h,Ll,LATIN SMALL LETTER H,968,6,"2013,2018,2019,2020,2021,2023",635,13,53,142,64,61
oto,Latn,oto_Latn,UNKNOWN,m,Ll,LATIN SMALL LETTER M,957,6,"2013,2018,2019,2020,2021,2023",703,23,55,105,45,26
oto,Latn,oto_Latn,UNKNOWN,’,Pf,RIGHT SINGLE QUOTATION MARK,862,4,"2013,2020,2021,2023",743,0,0,49,44,26
oto,Latn,oto_Latn,UNKNOWN,p,Ll,LATIN SMALL LETTER P,719,6,"2013,2018,2019,2020,2021,2023",540,25,53,72,18,11
oto,Latn,oto_Latn,UNKNOWN,c,Ll,LATIN SMALL LETTER C,713,6,"2013,2018,2019,2020,2021,2023",480,41,40,89,34,29
oto,Latn,oto_Latn,UNKNOWN,g,Ll,LATIN SMALL LETTER G,684,6,"2013,2018,2019,2020,2021,2023",470,6,43,114,30,21
oto,Latn,oto_Latn,UNKNOWN,b,Ll,LATIN SMALL LETTER B,653,6,"2013,2018,2019,2020,2021,2023",508,15,27,63,16,24
oto,Latn,oto_Latn,UNKNOWN,y,Ll,LATIN SMALL LETTER Y,549,6,"2013,2018,2019,2020,2021,2023",370,7,34,70,38,30
oto,Latn,oto_Latn,UNKNOWN,",",Po,COMMA,486,6,"2013,2018,2019,2020,2021,2023",331,15,19,46,36,39
oto,Latn,oto_Latn,UNKNOWN,k,Ll,LATIN SMALL LETTER K,281,6,"2013,2018,2019,2020,2021,2023",192,1,23,39,17,9
oto,Latn,oto_Latn,UNKNOWN,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,273,6,"2013,2018,2019,2020,2021,2023",195,3,13,16,5,41
oto,Latn,oto_Latn,UNKNOWN,f,Ll,LATIN SMALL LETTER F,256,6,"2013,2018,2019,2020,2021,2023",163,11,26,36,9,11
oto,Latn,oto_Latn,UNKNOWN,j,Ll,LATIN SMALL LETTER J,251,6,"2013,2018,2019,2020,2021,2023",178,5,16,31,10,11
oto,Latn,oto_Latn,UNKNOWN,x,Ll,LATIN SMALL LETTER X,241,6,"2013,2018,2019,2020,2021,2023",144,17,18,29,27,6
oto,Latn,oto_Latn,UNKNOWN,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,230,6,"2013,2018,2019,2020,2021,2023",141,6,19,34,17,13
oto,Latn,oto_Latn,UNKNOWN,.,Po,FULL STOP,227,6,"2013,2018,2019,2020,2021,2023",164,4,8,21,23,7
oto,Latn,oto_Latn,UNKNOWN,v,Ll,LATIN SMALL LETTER V,182,6,"2013,2018,2019,2020,2021,2023",115,8,7,40,8,4
oto,Latn,oto_Latn,UNKNOWN,q,Ll,LATIN SMALL LETTER Q,173,5,"2013,2018,2019,2020,2021",141,1,1,24,6,0
oto,Latn,oto_Latn,UNKNOWN,',Po,APOSTROPHE,162,4,"2018,2019,2020,2023",0,31,86,42,0,3
oto,Latn,oto_Latn,UNKNOWN,z,Ll,LATIN SMALL LETTER Z,161,6,"2013,2018,2019,2020,2021,2023",103,3,9,19,13,14
