iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2023_frequency
wmw,Latn,wmw_Latn,Mwani,a,Ll,LATIN SMALL LETTER A,63390,8,"2013,2016,2017,2018,2019,2020,2021,2023",435,200,2831,4318,49207,4709,267,1423
wmw,Latn,wmw_Latn,Mwani, ,Zs,SPACE,56806,8,"2013,2016,2017,2018,2019,2020,2021,2023",363,225,2783,3753,43840,4323,239,1280
wmw,Latn,wmw_Latn,Mwani,i,Ll,LATIN SMALL LETTER I,32956,8,"2013,2016,2017,2018,2019,2020,2021,2023",217,124,1759,2337,25263,2448,160,648
wmw,Latn,wmw_Latn,Mwani,u,Ll,LATIN SMALL LETTER U,25691,8,"2013,2016,2017,2018,2019,2020,2021,2023",129,81,1192,1660,19932,2042,124,531
wmw,Latn,wmw_Latn,Mwani,n,Ll,LATIN SMALL LETTER N,25491,8,"2013,2016,2017,2018,2019,2020,2021,2023",148,86,1380,1729,19759,1901,123,365
wmw,Latn,wmw_Latn,Mwani,w,Ll,LATIN SMALL LETTER W,20905,8,"2013,2016,2017,2018,2019,2020,2021,2023",80,44,1069,1572,16114,1640,96,290
wmw,Latn,wmw_Latn,Mwani,k,Ll,LATIN SMALL LETTER K,20680,8,"2013,2016,2017,2018,2019,2020,2021,2023",148,44,869,1404,16250,1497,91,377
wmw,Latn,wmw_Latn,Mwani,e,Ll,LATIN SMALL LETTER E,20012,8,"2013,2016,2017,2018,2019,2020,2021,2023",100,61,991,1484,15421,1500,127,328
wmw,Latn,wmw_Latn,Mwani,m,Ll,LATIN SMALL LETTER M,15387,8,"2013,2016,2017,2018,2019,2020,2021,2023",134,51,854,974,11839,1207,72,256
wmw,Latn,wmw_Latn,Mwani,o,Ll,LATIN SMALL LETTER O,10194,8,"2013,2016,2017,2018,2019,2020,2021,2023",160,67,579,580,7631,841,52,284
wmw,Latn,wmw_Latn,Mwani,y,Ll,LATIN SMALL LETTER Y,9930,8,"2013,2016,2017,2018,2019,2020,2021,2023",41,23,528,621,7699,818,46,154
wmw,Latn,wmw_Latn,Mwani,r,Ll,LATIN SMALL LETTER R,9580,8,"2013,2016,2017,2018,2019,2020,2021,2023",54,55,353,678,7542,694,46,158
wmw,Latn,wmw_Latn,Mwani,l,Ll,LATIN SMALL LETTER L,8266,8,"2013,2016,2017,2018,2019,2020,2021,2023",95,29,405,496,6200,645,48,348
wmw,Latn,wmw_Latn,Mwani,s,Ll,LATIN SMALL LETTER S,7685,8,"2013,2016,2017,2018,2019,2020,2021,2023",54,40,349,497,5858,598,36,253
wmw,Latn,wmw_Latn,Mwani,t,Ll,LATIN SMALL LETTER T,7650,8,"2013,2016,2017,2018,2019,2020,2021,2023",37,36,390,603,5780,558,64,182
wmw,Latn,wmw_Latn,Mwani,z,Ll,LATIN SMALL LETTER Z,5001,8,"2013,2016,2017,2018,2019,2020,2021,2023",38,15,227,381,3861,345,31,103
