iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency
apn,Latn,apn_Latn,Apinayé, ,Zs,SPACE,102936,5,"2014,2017,2019,2021,2022",1529,36586,51006,7084,6731
apn,Latn,apn_Latn,Apinayé,a,Ll,LATIN SMALL LETTER A,41606,5,"2014,2017,2019,2021,2022",552,15034,20433,3030,2557
apn,Latn,apn_Latn,Apinayé,m,Ll,LATIN SMALL LETTER M,35045,5,"2014,2017,2019,2021,2022",531,12076,17659,2441,2338
apn,Latn,apn_Latn,Apinayé,h,Ll,LATIN SMALL LETTER H,29309,5,"2014,2017,2019,2021,2022",450,10656,14264,1986,1953
apn,Latn,apn_Latn,Apinayé,n,Ll,LATIN SMALL LETTER N,25553,5,"2014,2017,2019,2021,2022",383,8988,12685,1779,1718
apn,Latn,apn_Latn,Apinayé,ẽ,Ll,LATIN SMALL LETTER E WITH TILDE,22581,5,"2014,2017,2019,2021,2022",359,7851,11264,1595,1512
apn,Latn,apn_Latn,Apinayé,r,Ll,LATIN SMALL LETTER R,22271,5,"2014,2017,2019,2021,2022",338,8042,10967,1453,1471
apn,Latn,apn_Latn,Apinayé,k,Ll,LATIN SMALL LETTER K,21989,5,"2014,2017,2019,2021,2022",359,7338,11298,1474,1520
apn,Latn,apn_Latn,Apinayé,t,Ll,LATIN SMALL LETTER T,18843,5,"2014,2017,2019,2021,2022",238,6736,9304,1359,1206
apn,Latn,apn_Latn,Apinayé,p,Ll,LATIN SMALL LETTER P,18228,5,"2014,2017,2019,2021,2022",241,6717,8734,1386,1150
apn,Latn,apn_Latn,Apinayé,ã,Ll,LATIN SMALL LETTER A WITH TILDE,16090,5,"2014,2017,2019,2021,2022",247,5720,8052,1028,1043
apn,Latn,apn_Latn,Apinayé,x,Ll,LATIN SMALL LETTER X,13491,5,"2014,2017,2019,2021,2022",199,4654,6932,927,779
apn,Latn,apn_Latn,Apinayé,o,Ll,LATIN SMALL LETTER O,12426,5,"2014,2017,2019,2021,2022",177,4405,6101,879,864
apn,Latn,apn_Latn,Apinayé,i,Ll,LATIN SMALL LETTER I,10693,5,"2014,2017,2019,2021,2022",183,3690,5609,683,528
apn,Latn,apn_Latn,Apinayé,j,Ll,LATIN SMALL LETTER J,9694,5,"2014,2017,2019,2021,2022",158,3567,4711,593,665
apn,Latn,apn_Latn,Apinayé,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,8990,5,"2014,2017,2019,2021,2022",97,3398,4222,732,541
apn,Latn,apn_Latn,Apinayé,ê,Ll,LATIN SMALL LETTER E WITH CIRCUMFLEX,7957,5,"2014,2017,2019,2021,2022",118,2733,3950,621,535
apn,Latn,apn_Latn,Apinayé,e,Ll,LATIN SMALL LETTER E,7592,5,"2014,2017,2019,2021,2022",118,3048,3376,488,562
apn,Latn,apn_Latn,Apinayé,.,Po,FULL STOP,7112,5,"2014,2017,2019,2021,2022",113,2521,3559,476,443
apn,Latn,apn_Latn,Apinayé,u,Ll,LATIN SMALL LETTER U,6967,5,"2014,2017,2019,2021,2022",159,2499,3386,433,490
apn,Latn,apn_Latn,Apinayé,w,Ll,LATIN SMALL LETTER W,6748,5,"2014,2017,2019,2021,2022",114,2397,3442,403,392
apn,Latn,apn_Latn,Apinayé,ỳ,Ll,LATIN SMALL LETTER Y WITH GRAVE,5160,5,"2014,2017,2019,2021,2022",72,1868,2601,304,315
apn,Latn,apn_Latn,Apinayé,ũ,Ll,LATIN SMALL LETTER U WITH TILDE,3606,5,"2014,2017,2019,2021,2022",79,1155,1926,193,253
apn,Latn,apn_Latn,Apinayé,à,Ll,LATIN SMALL LETTER A WITH GRAVE,3356,5,"2014,2017,2019,2021,2022",40,1115,1752,221,228
apn,Latn,apn_Latn,Apinayé,ô,Ll,LATIN SMALL LETTER O WITH CIRCUMFLEX,2731,5,"2014,2017,2019,2021,2022",41,887,1433,200,170
apn,Latn,apn_Latn,Apinayé,N,Lu,LATIN CAPITAL LETTER N,2390,5,"2014,2017,2019,2021,2022",31,892,1167,180,120
apn,Latn,apn_Latn,Apinayé,y,Ll,LATIN SMALL LETTER Y,2245,5,"2014,2017,2019,2021,2022",22,736,1207,159,121
apn,Latn,apn_Latn,Apinayé,T,Lu,LATIN CAPITAL LETTER T,2153,5,"2014,2017,2019,2021,2022",27,860,948,181,137
