iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
cbi,Latn,cbi_Latn,Chachi,a,Ll,LATIN SMALL LETTER A,91305,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",3100,1169,110,2108,1969,46400,224,2789,32904,532
cbi,Latn,cbi_Latn,Chachi, ,Zs,SPACE,89079,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",3071,1100,119,1839,1887,46027,331,2764,31388,553
cbi,Latn,cbi_Latn,Chachi,u,Ll,LATIN SMALL LETTER U,64043,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",2154,804,49,1223,987,32825,170,1953,23481,397
cbi,Latn,cbi_Latn,Chachi,n,Ll,LATIN SMALL LETTER N,43709,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",1699,534,69,913,899,22248,89,1413,15569,276
cbi,Latn,cbi_Latn,Chachi,e,Ll,LATIN SMALL LETTER E,41953,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",1714,449,67,836,933,20802,123,1437,15324,268
cbi,Latn,cbi_Latn,Chachi,i,Ll,LATIN SMALL LETTER I,38782,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",1278,532,54,893,881,19956,95,1301,13537,255
cbi,Latn,cbi_Latn,Chachi,t,Ll,LATIN SMALL LETTER T,29219,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",1258,388,43,606,639,14594,41,891,10551,208
cbi,Latn,cbi_Latn,Chachi,s,Ll,LATIN SMALL LETTER S,25162,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",695,342,25,525,558,13355,59,901,8568,134
cbi,Latn,cbi_Latn,Chachi,l,Ll,LATIN SMALL LETTER L,18327,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",437,181,26,311,530,9780,77,598,6292,95
cbi,Latn,cbi_Latn,Chachi,m,Ll,LATIN SMALL LETTER M,17339,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",407,295,17,420,345,9297,27,592,5835,104
cbi,Latn,cbi_Latn,Chachi,y,Ll,LATIN SMALL LETTER Y,15772,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",409,208,14,399,230,7943,43,526,5892,108
cbi,Latn,cbi_Latn,Chachi,k,Ll,LATIN SMALL LETTER K,14963,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",502,150,13,317,247,7930,28,416,5262,98
cbi,Latn,cbi_Latn,Chachi,j,Ll,LATIN SMALL LETTER J,13862,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",559,190,10,268,233,6732,83,359,5341,87
cbi,Latn,cbi_Latn,Chachi,d,Ll,LATIN SMALL LETTER D,12166,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",514,126,25,262,360,6178,65,472,4095,69
cbi,Latn,cbi_Latn,Chachi,h,Ll,LATIN SMALL LETTER H,11279,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",610,136,35,280,419,5465,42,382,3833,77
cbi,Latn,cbi_Latn,Chachi,b,Ll,LATIN SMALL LETTER B,10459,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",505,104,21,234,231,5044,16,306,3933,65
cbi,Latn,cbi_Latn,Chachi,',Po,APOSTROPHE,9945,9,"2013,2014,2015,2017,2018,2019,2021,2022,2023",492,141,13,289,164,3142,0,420,5193,91
cbi,Latn,cbi_Latn,Chachi,r,Ll,LATIN SMALL LETTER R,9345,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",230,107,25,185,218,4784,72,346,3319,59
cbi,Latn,cbi_Latn,Chachi,c,Ll,LATIN SMALL LETTER C,8374,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",421,104,24,188,373,3903,43,336,2913,69
cbi,Latn,cbi_Latn,Chachi,",",Po,COMMA,8228,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",224,114,6,170,158,4384,31,266,2828,47
cbi,Latn,cbi_Latn,Chachi,p,Ll,LATIN SMALL LETTER P,6871,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",159,78,16,182,147,3669,37,245,2308,30
cbi,Latn,cbi_Latn,Chachi,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,6272,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",131,92,1,93,54,3437,3,211,2207,43
cbi,Latn,cbi_Latn,Chachi,v,Ll,LATIN SMALL LETTER V,5342,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",232,48,8,111,88,2548,43,196,2032,36
cbi,Latn,cbi_Latn,Chachi,.,Po,FULL STOP,5073,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",150,76,13,108,102,2738,63,200,1596,27
cbi,Latn,cbi_Latn,Chachi,o,Ll,LATIN SMALL LETTER O,4373,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",20,54,33,83,156,2020,65,255,1652,35
cbi,Latn,cbi_Latn,Chachi,g,Ll,LATIN SMALL LETTER G,4236,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",165,38,18,75,70,2027,17,154,1644,28
cbi,Latn,cbi_Latn,Chachi,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,4071,1,2019,0,0,0,0,0,4071,0,0,0,0
