iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
tum,Latn,tum_Latn,Tumbuka,a,Ll,LATIN SMALL LETTER A,121383,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4684,1107,13273,66985,17276,1670,3288,3842,4516,3855,887
tum,Latn,tum_Latn,Tumbuka, ,Zs,SPACE,115168,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4166,1075,12843,64075,16118,1271,3086,3661,4346,3699,828
tum,Latn,tum_Latn,Tumbuka,i,Ll,LATIN SMALL LETTER I,64620,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2178,579,7333,36778,9002,618,1844,1929,2117,1752,490
tum,Latn,tum_Latn,Tumbuka,u,Ll,LATIN SMALL LETTER U,54561,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1789,449,6182,30700,7522,624,1489,1754,2135,1529,388
tum,Latn,tum_Latn,Tumbuka,k,Ll,LATIN SMALL LETTER K,47656,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1719,400,5385,26145,6761,653,1392,1524,1992,1323,362
tum,Latn,tum_Latn,Tumbuka,n,Ll,LATIN SMALL LETTER N,47174,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1790,455,5232,25889,6792,668,1356,1558,1685,1410,339
tum,Latn,tum_Latn,Tumbuka,o,Ll,LATIN SMALL LETTER O,37484,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1326,343,4198,20573,5511,515,1168,1252,1247,1122,229
tum,Latn,tum_Latn,Tumbuka,e,Ll,LATIN SMALL LETTER E,33628,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1162,274,3940,18213,4896,344,932,1051,1573,1060,183
tum,Latn,tum_Latn,Tumbuka,m,Ll,LATIN SMALL LETTER M,29022,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",982,230,3332,16282,3970,318,797,918,988,967,238
tum,Latn,tum_Latn,Tumbuka,h,Ll,LATIN SMALL LETTER H,28245,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1175,262,3193,15609,4051,278,793,833,1008,805,238
