iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
tee,Latn,tee_Latn,Huehuetla Tepehua,a,Ll,LATIN SMALL LETTER A,396243,6,"2013,2014,2019,2021,2022,2023",306406,9426,808,706,44657,34240
tee,Latn,tee_Latn,Huehuetla Tepehua, ,Zs,SPACE,351366,6,"2013,2014,2019,2021,2022,2023",271027,8351,700,553,40055,30680
tee,Latn,tee_Latn,Huehuetla Tepehua,i,Ll,LATIN SMALL LETTER I,232719,6,"2013,2014,2019,2021,2022,2023",178311,5486,374,361,27128,21059
tee,Latn,tee_Latn,Huehuetla Tepehua,u,Ll,LATIN SMALL LETTER U,200378,6,"2013,2014,2019,2021,2022,2023",154248,4796,366,323,22699,17946
tee,Latn,tee_Latn,Huehuetla Tepehua,n,Ll,LATIN SMALL LETTER N,175428,6,"2013,2014,2019,2021,2022,2023",134794,4283,360,300,20112,15579
tee,Latn,tee_Latn,Huehuetla Tepehua,t,Ll,LATIN SMALL LETTER T,141544,6,"2013,2014,2019,2021,2022,2023",108169,3479,267,217,16091,13321
tee,Latn,tee_Latn,Huehuetla Tepehua,c,Ll,LATIN SMALL LETTER C,138962,6,"2013,2014,2019,2021,2022,2023",107448,3008,272,277,16348,11609
tee,Latn,tee_Latn,Huehuetla Tepehua,h,Ll,LATIN SMALL LETTER H,118436,6,"2013,2014,2019,2021,2022,2023",92327,2587,288,199,13482,9553
tee,Latn,tee_Latn,Huehuetla Tepehua,ʼ,Lm,MODIFIER LETTER APOSTROPHE,99844,2,"2013,2014",96682,3162,0,0,0,0
tee,Latn,tee_Latn,Huehuetla Tepehua,l,Ll,LATIN SMALL LETTER L,97857,6,"2013,2014,2019,2021,2022,2023",75843,2163,231,162,11219,8239
tee,Latn,tee_Latn,Huehuetla Tepehua,j,Ll,LATIN SMALL LETTER J,96028,6,"2013,2014,2019,2021,2022,2023",73995,2433,178,143,10871,8408
tee,Latn,tee_Latn,Huehuetla Tepehua,s,Ll,LATIN SMALL LETTER S,69435,6,"2013,2014,2019,2021,2022,2023",53518,1514,184,128,7761,6330
tee,Latn,tee_Latn,Huehuetla Tepehua,x,Ll,LATIN SMALL LETTER X,45609,6,"2013,2014,2019,2021,2022,2023",35705,1131,84,53,4935,3701
tee,Latn,tee_Latn,Huehuetla Tepehua,k,Ll,LATIN SMALL LETTER K,43572,6,"2013,2014,2019,2021,2022,2023",33995,1051,107,65,4646,3708
tee,Latn,tee_Latn,Huehuetla Tepehua,m,Ll,LATIN SMALL LETTER M,37005,6,"2013,2014,2019,2021,2022,2023",29104,1016,53,44,3841,2947
