iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2023_frequency
mop,Latn,mop_Latn,Mopán Maya, ,Zs,SPACE,310317,6,"2013,2014,2016,2017,2018,2023",283411,9825,3232,5912,1962,5975
mop,Latn,mop_Latn,Mopán Maya,a,Ll,LATIN SMALL LETTER A,183032,6,"2013,2014,2016,2017,2018,2023",167052,6000,2019,3321,1158,3482
mop,Latn,mop_Latn,Mopán Maya,',Po,APOSTROPHE,118735,6,"2013,2014,2016,2017,2018,2023",108483,3684,1325,2104,715,2424
mop,Latn,mop_Latn,Mopán Maya,i,Ll,LATIN SMALL LETTER I,109315,6,"2013,2014,2016,2017,2018,2023",100015,3122,1092,2235,647,2204
mop,Latn,mop_Latn,Mopán Maya,e,Ll,LATIN SMALL LETTER E,94069,6,"2013,2014,2016,2017,2018,2023",85638,3049,1048,1822,626,1886
mop,Latn,mop_Latn,Mopán Maya,u,Ll,LATIN SMALL LETTER U,93403,6,"2013,2014,2016,2017,2018,2023",85781,2937,953,1509,513,1710
mop,Latn,mop_Latn,Mopán Maya,c,Ll,LATIN SMALL LETTER C,86844,6,"2013,2014,2016,2017,2018,2023",79554,2735,860,1547,509,1639
mop,Latn,mop_Latn,Mopán Maya,o,Ll,LATIN SMALL LETTER O,82780,6,"2013,2014,2016,2017,2018,2023",75425,2929,653,1687,546,1540
mop,Latn,mop_Latn,Mopán Maya,t,Ll,LATIN SMALL LETTER T,81587,6,"2013,2014,2016,2017,2018,2023",74274,2526,812,1681,548,1746
mop,Latn,mop_Latn,Mopán Maya,n,Ll,LATIN SMALL LETTER N,57662,6,"2013,2014,2016,2017,2018,2023",52665,1902,572,1062,299,1162
mop,Latn,mop_Latn,Mopán Maya,l,Ll,LATIN SMALL LETTER L,57275,6,"2013,2014,2016,2017,2018,2023",52319,1761,601,1111,414,1069
mop,Latn,mop_Latn,Mopán Maya,j,Ll,LATIN SMALL LETTER J,39014,6,"2013,2014,2016,2017,2018,2023",35844,1346,267,644,195,718
mop,Latn,mop_Latn,Mopán Maya,s,Ll,LATIN SMALL LETTER S,31258,6,"2013,2014,2016,2017,2018,2023",28817,973,210,602,169,487
mop,Latn,mop_Latn,Mopán Maya,b,Ll,LATIN SMALL LETTER B,28806,6,"2013,2014,2016,2017,2018,2023",26332,925,263,527,199,560
mop,Latn,mop_Latn,Mopán Maya,.,Po,FULL STOP,25411,6,"2013,2014,2016,2017,2018,2023",23169,836,227,496,161,522
mop,Latn,mop_Latn,Mopán Maya,m,Ll,LATIN SMALL LETTER M,21533,6,"2013,2014,2016,2017,2018,2023",19560,633,274,455,142,469
mop,Latn,mop_Latn,Mopán Maya,y,Ll,LATIN SMALL LETTER Y,19954,6,"2013,2014,2016,2017,2018,2023",18087,609,239,457,141,421
mop,Latn,mop_Latn,Mopán Maya,h,Ll,LATIN SMALL LETTER H,19315,6,"2013,2014,2016,2017,2018,2023",17758,668,212,267,93,317
mop,Latn,mop_Latn,Mopán Maya,",",Po,COMMA,17015,6,"2013,2014,2016,2017,2018,2023",15617,517,156,335,83,307
mop,Latn,mop_Latn,Mopán Maya,x,Ll,LATIN SMALL LETTER X,15648,6,"2013,2014,2016,2017,2018,2023",14051,549,232,271,94,451
mop,Latn,mop_Latn,Mopán Maya,q,Ll,LATIN SMALL LETTER Q,13214,6,"2013,2014,2016,2017,2018,2023",12081,356,157,240,83,297
mop,Latn,mop_Latn,Mopán Maya,w,Ll,LATIN SMALL LETTER W,10970,6,"2013,2014,2016,2017,2018,2023",9923,370,164,214,61,238
mop,Latn,mop_Latn,Mopán Maya,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,10943,6,"2013,2014,2016,2017,2018,2023",9989,313,112,196,71,262
mop,Latn,mop_Latn,Mopán Maya,p,Ll,LATIN SMALL LETTER P,9010,6,"2013,2014,2016,2017,2018,2023",8167,324,119,166,54,180
mop,Latn,mop_Latn,Mopán Maya,z,Ll,LATIN SMALL LETTER Z,8850,6,"2013,2014,2016,2017,2018,2023",7987,288,94,187,81,213
mop,Latn,mop_Latn,Mopán Maya,r,Ll,LATIN SMALL LETTER R,8491,6,"2013,2014,2016,2017,2018,2023",7758,333,65,164,52,119
mop,Latn,mop_Latn,Mopán Maya,—,Pd,EM DASH,7568,6,"2013,2014,2016,2017,2018,2023",7243,241,20,8,2,54
mop,Latn,mop_Latn,Mopán Maya,d,Ll,LATIN SMALL LETTER D,6555,6,"2013,2014,2016,2017,2018,2023",6072,199,87,107,14,76
mop,Latn,mop_Latn,Mopán Maya,J,Lu,LATIN CAPITAL LETTER J,6113,6,"2013,2014,2016,2017,2018,2023",5791,171,15,72,16,48
mop,Latn,mop_Latn,Mopán Maya,D,Lu,LATIN CAPITAL LETTER D,5091,6,"2013,2014,2016,2017,2018,2023",4532,148,69,183,53,106
mop,Latn,mop_Latn,Mopán Maya,L,Lu,LATIN CAPITAL LETTER L,4246,6,"2013,2014,2016,2017,2018,2023",3879,142,37,86,34,68
mop,Latn,mop_Latn,Mopán Maya,T,Lu,LATIN CAPITAL LETTER T,3898,6,"2013,2014,2016,2017,2018,2023",3515,132,33,95,24,99
mop,Latn,mop_Latn,Mopán Maya,C,Lu,LATIN CAPITAL LETTER C,3788,6,"2013,2014,2016,2017,2018,2023",3451,104,47,86,28,72
mop,Latn,mop_Latn,Mopán Maya,1,Nd,DIGIT ONE,3765,6,"2013,2014,2016,2017,2018,2023",3359,128,34,134,28,82
mop,Latn,mop_Latn,Mopán Maya,P,Lu,LATIN CAPITAL LETTER P,3379,6,"2013,2014,2016,2017,2018,2023",3095,137,29,61,14,43
mop,Latn,mop_Latn,Mopán Maya,M,Lu,LATIN CAPITAL LETTER M,3142,6,"2013,2014,2016,2017,2018,2023",2879,84,16,91,16,56
mop,Latn,mop_Latn,Mopán Maya,2,Nd,DIGIT TWO,2738,6,"2013,2014,2016,2017,2018,2023",2507,82,18,62,18,51
mop,Latn,mop_Latn,Mopán Maya,U,Lu,LATIN CAPITAL LETTER U,2305,6,"2013,2014,2016,2017,2018,2023",2137,60,15,28,20,45
mop,Latn,mop_Latn,Mopán Maya,I,Lu,LATIN CAPITAL LETTER I,2035,6,"2013,2014,2016,2017,2018,2023",1870,90,4,30,13,28
mop,Latn,mop_Latn,Mopán Maya,3,Nd,DIGIT THREE,1852,6,"2013,2014,2016,2017,2018,2023",1722,51,18,33,6,22
mop,Latn,mop_Latn,Mopán Maya,B,Lu,LATIN CAPITAL LETTER B,1819,6,"2013,2014,2016,2017,2018,2023",1665,71,24,20,8,31
mop,Latn,mop_Latn,Mopán Maya,A,Lu,LATIN CAPITAL LETTER A,1589,6,"2013,2014,2016,2017,2018,2023",1436,76,5,34,11,27
mop,Latn,mop_Latn,Mopán Maya,4,Nd,DIGIT FOUR,1362,6,"2013,2014,2016,2017,2018,2023",1272,29,9,29,5,18
mop,Latn,mop_Latn,Mopán Maya,Y,Lu,LATIN CAPITAL LETTER Y,1169,6,"2013,2014,2016,2017,2018,2023",1056,41,6,21,6,39
mop,Latn,mop_Latn,Mopán Maya,W,Lu,LATIN CAPITAL LETTER W,1141,6,"2013,2014,2016,2017,2018,2023",1032,32,16,29,12,20
mop,Latn,mop_Latn,Mopán Maya,5,Nd,DIGIT FIVE,1077,6,"2013,2014,2016,2017,2018,2023",991,26,8,29,5,18
mop,Latn,mop_Latn,Mopán Maya,N,Lu,LATIN CAPITAL LETTER N,967,6,"2013,2014,2016,2017,2018,2023",894,26,5,9,10,23
mop,Latn,mop_Latn,Mopán Maya,6,Nd,DIGIT SIX,909,6,"2013,2014,2016,2017,2018,2023",832,25,8,24,5,15
mop,Latn,mop_Latn,Mopán Maya,7,Nd,DIGIT SEVEN,833,6,"2013,2014,2016,2017,2018,2023",762,27,8,16,5,15
mop,Latn,mop_Latn,Mopán Maya,?,Po,QUESTION MARK,826,5,"2013,2014,2016,2017,2023",776,28,11,2,0,9
mop,Latn,mop_Latn,Mopán Maya,¿,Po,INVERTED QUESTION MARK,822,5,"2013,2014,2016,2017,2023",774,26,11,2,0,9
mop,Latn,mop_Latn,Mopán Maya,S,Lu,LATIN CAPITAL LETTER S,817,6,"2013,2014,2016,2017,2018,2023",779,14,3,6,4,11
mop,Latn,mop_Latn,Mopán Maya,8,Nd,DIGIT EIGHT,802,6,"2013,2014,2016,2017,2018,2023",736,26,6,15,4,15
mop,Latn,mop_Latn,Mopán Maya,0,Nd,DIGIT ZERO,772,6,"2013,2014,2016,2017,2018,2023",706,26,6,17,4,13
mop,Latn,mop_Latn,Mopán Maya,9,Nd,DIGIT NINE,761,6,"2013,2014,2016,2017,2018,2023",688,27,6,22,4,14
mop,Latn,mop_Latn,Mopán Maya,"""",Po,QUOTATION MARK,749,2,"2013,2014",717,32,0,0,0,0
mop,Latn,mop_Latn,Mopán Maya,g,Ll,LATIN SMALL LETTER G,607,6,"2013,2014,2016,2017,2018,2023",539,40,4,12,4,8
mop,Latn,mop_Latn,Mopán Maya,E,Lu,LATIN CAPITAL LETTER E,590,5,"2013,2014,2017,2018,2023",531,43,0,7,5,4
mop,Latn,mop_Latn,Mopán Maya,Q,Lu,LATIN CAPITAL LETTER Q,579,6,"2013,2014,2016,2017,2018,2023",526,14,4,19,3,13
mop,Latn,mop_Latn,Mopán Maya,-,Pd,HYPHEN-MINUS,511,6,"2013,2014,2016,2017,2018,2023",470,9,6,16,4,6
mop,Latn,mop_Latn,Mopán Maya,f,Ll,LATIN SMALL LETTER F,441,5,"2013,2014,2017,2018,2023",404,22,0,1,3,11
mop,Latn,mop_Latn,Mopán Maya,v,Ll,LATIN SMALL LETTER V,330,5,"2013,2014,2016,2018,2023",311,3,2,0,3,11
mop,Latn,mop_Latn,Mopán Maya,:,Po,COLON,327,5,"2013,2014,2016,2017,2023",265,13,3,44,0,2
mop,Latn,mop_Latn,Mopán Maya,H,Lu,LATIN CAPITAL LETTER H,251,6,"2013,2014,2016,2017,2018,2023",215,4,5,20,4,3
mop,Latn,mop_Latn,Mopán Maya,O,Lu,LATIN CAPITAL LETTER O,177,4,"2013,2014,2017,2023",161,12,0,3,0,1
mop,Latn,mop_Latn,Mopán Maya,G,Lu,LATIN CAPITAL LETTER G,175,4,"2013,2014,2017,2018",168,2,0,3,2,0
mop,Latn,mop_Latn,Mopán Maya,R,Lu,LATIN CAPITAL LETTER R,101,2,"2013,2014",94,7,0,0,0,0
mop,Latn,mop_Latn,Mopán Maya,F,Lu,LATIN CAPITAL LETTER F,91,3,"2013,2014,2017",81,8,0,2,0,0
mop,Latn,mop_Latn,Mopán Maya,é,Ll,LATIN SMALL LETTER E WITH ACUTE,74,2,"2013,2014",72,2,0,0,0,0
mop,Latn,mop_Latn,Mopán Maya,Z,Lu,LATIN CAPITAL LETTER Z,61,2,"2013,2023",59,0,0,0,0,2
