iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
yrk,Cyrl,yrk_Cyrl,Nenets, ,Zs,SPACE,327725,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",763,42012,50436,40185,64498,38806,17709,53179,20137
yrk,Cyrl,yrk_Cyrl,Nenets,а,Ll,CYRILLIC SMALL LETTER A,285055,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",581,34871,42282,35013,55923,33225,17336,47964,17860
yrk,Cyrl,yrk_Cyrl,Nenets,н,Ll,CYRILLIC SMALL LETTER EN,169842,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",327,21405,25345,20959,33459,20211,9646,28064,10426
yrk,Cyrl,yrk_Cyrl,Nenets,о,Ll,CYRILLIC SMALL LETTER O,140149,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",190,18089,21989,17244,27190,17669,6572,23005,8201
yrk,Cyrl,yrk_Cyrl,Nenets,’,Pf,RIGHT SINGLE QUOTATION MARK,138324,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,18385,18983,17876,27498,15351,9050,22840,8341
yrk,Cyrl,yrk_Cyrl,Nenets,е,Ll,CYRILLIC SMALL LETTER IE,126237,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",219,16034,20207,14814,25011,15594,6324,20194,7840
yrk,Cyrl,yrk_Cyrl,Nenets,и,Ll,CYRILLIC SMALL LETTER I,114313,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",171,14858,17655,13831,22262,14168,5876,18594,6898
yrk,Cyrl,yrk_Cyrl,Nenets,т,Ll,CYRILLIC SMALL LETTER TE,99275,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",196,12691,15632,12019,18929,12499,5491,15950,5868
yrk,Cyrl,yrk_Cyrl,Nenets,р,Ll,CYRILLIC SMALL LETTER ER,98548,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",207,12599,14893,12276,19235,11721,5321,16526,5770
yrk,Cyrl,yrk_Cyrl,Nenets,д,Ll,CYRILLIC SMALL LETTER DE,83776,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",199,10565,12489,10243,16239,9810,4855,13907,5469
yrk,Cyrl,yrk_Cyrl,Nenets,с,Ll,CYRILLIC SMALL LETTER ES,80168,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",80,9874,12771,9529,16096,10209,3886,12984,4739
yrk,Cyrl,yrk_Cyrl,Nenets,м,Ll,CYRILLIC SMALL LETTER EM,78321,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",181,9593,11906,9625,15081,9375,4328,13340,4892
yrk,Cyrl,yrk_Cyrl,Nenets,в,Ll,CYRILLIC SMALL LETTER VE,77909,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",138,9768,11757,9489,15408,9405,4091,12901,4952
yrk,Cyrl,yrk_Cyrl,Nenets,я,Ll,CYRILLIC SMALL LETTER YA,66833,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",168,8987,10090,8377,12925,7410,3967,10940,3969
yrk,Cyrl,yrk_Cyrl,Nenets,л,Ll,CYRILLIC SMALL LETTER EL,63981,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",87,7990,9946,7505,12669,7932,3218,10521,4113
