iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
gnw,Latn,gnw_Latn,Western Bolivian Guaraní, ,Zs,SPACE,128006,7,"2014,2017,2018,2019,2020,2022,2023",957,15837,291,97075,3743,8434,1669
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,e,Ll,LATIN SMALL LETTER E,97164,7,"2014,2017,2018,2019,2020,2022,2023",761,11706,245,74137,2938,6118,1259
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,a,Ll,LATIN SMALL LETTER A,95840,7,"2014,2017,2018,2019,2020,2022,2023",625,12231,220,71964,2844,6690,1266
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,u,Ll,LATIN SMALL LETTER U,44418,7,"2014,2017,2018,2019,2020,2022,2023",371,5380,100,33623,1187,3167,590
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,r,Ll,LATIN SMALL LETTER R,40448,7,"2014,2017,2018,2019,2020,2022,2023",204,5137,112,30448,1126,2832,589
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,i,Ll,LATIN SMALL LETTER I,35321,7,"2014,2017,2018,2019,2020,2022,2023",254,4548,112,26249,1129,2489,540
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,o,Ll,LATIN SMALL LETTER O,32405,7,"2014,2017,2018,2019,2020,2022,2023",214,4040,74,24405,921,2231,520
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,p,Ll,LATIN SMALL LETTER P,28656,7,"2014,2017,2018,2019,2020,2022,2023",214,3852,109,20764,1046,2305,366
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,t,Ll,LATIN SMALL LETTER T,25229,7,"2014,2017,2018,2019,2020,2022,2023",152,2960,46,19380,720,1672,299
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,c,Ll,LATIN SMALL LETTER C,25099,7,"2014,2017,2018,2019,2020,2022,2023",203,3213,47,18715,835,1695,391
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,v,Ll,LATIN SMALL LETTER V,22697,7,"2014,2017,2018,2019,2020,2022,2023",140,2876,76,16950,769,1615,271
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,m,Ll,LATIN SMALL LETTER M,21604,7,"2014,2017,2018,2019,2020,2022,2023",158,2881,53,15835,711,1647,319
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,16531,7,"2014,2017,2018,2019,2020,2022,2023",115,1850,31,12748,540,1101,146
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,j,Ll,LATIN SMALL LETTER J,15384,7,"2014,2017,2018,2019,2020,2022,2023",138,1421,11,12588,304,748,174
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,y,Ll,LATIN SMALL LETTER Y,15302,7,"2014,2017,2018,2019,2020,2022,2023",75,1912,36,11370,470,1206,233
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,n,Ll,LATIN SMALL LETTER N,13358,7,"2014,2017,2018,2019,2020,2022,2023",107,1618,38,10307,352,789,147
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,.,Po,FULL STOP,11749,7,"2014,2017,2018,2019,2020,2022,2023",122,1483,22,8786,374,813,149
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,b,Ll,LATIN SMALL LETTER B,10089,7,"2014,2017,2018,2019,2020,2022,2023",92,1187,21,7786,312,571,120
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,s,Ll,LATIN SMALL LETTER S,9813,7,"2014,2017,2018,2019,2020,2022,2023",91,983,24,7908,209,478,120
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,g,Ll,LATIN SMALL LETTER G,8707,7,"2014,2017,2018,2019,2020,2022,2023",44,883,21,6719,266,675,99
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,J,Lu,LATIN CAPITAL LETTER J,7885,7,"2014,2017,2018,2019,2020,2022,2023",84,780,14,6483,119,345,60
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ã,Ll,LATIN SMALL LETTER A WITH TILDE,7736,7,"2014,2017,2018,2019,2020,2022,2023",51,1088,25,5449,271,720,132
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,h,Ll,LATIN SMALL LETTER H,7680,7,"2014,2017,2018,2019,2020,2022,2023",79,908,6,5945,236,423,83
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,d,Ll,LATIN SMALL LETTER D,7245,7,"2014,2017,2018,2019,2020,2022,2023",62,999,23,5459,161,399,142
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,",",Po,COMMA,5302,7,"2014,2017,2018,2019,2020,2022,2023",21,606,18,4159,137,304,57
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,5270,7,"2014,2017,2018,2019,2020,2022,2023",22,799,32,3732,189,408,88
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,—,Pd,EM DASH,4739,6,"2014,2017,2019,2020,2022,2023",68,105,0,4548,8,8,2
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,4325,7,"2014,2017,2018,2019,2020,2022,2023",26,423,9,3372,122,329,44
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,T,Lu,LATIN CAPITAL LETTER T,2902,7,"2014,2017,2018,2019,2020,2022,2023",31,629,11,1672,88,418,53
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,',Po,APOSTROPHE,2861,6,"2014,2017,2019,2020,2022,2023",24,414,0,1978,119,274,52
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,1,Nd,DIGIT ONE,2840,7,"2014,2017,2018,2019,2020,2022,2023",22,308,12,2249,76,147,26
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,2,Nd,DIGIT TWO,2262,7,"2014,2017,2018,2019,2020,2022,2023",17,180,1,1916,44,81,23
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,E,Lu,LATIN CAPITAL LETTER E,2164,7,"2014,2017,2018,2019,2020,2022,2023",14,420,9,1413,94,191,23
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,1972,7,"2014,2017,2018,2019,2020,2022,2023",19,87,1,1789,18,51,7
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,1843,7,"2014,2017,2018,2019,2020,2022,2023",10,187,3,1434,50,134,25
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,í,Ll,LATIN SMALL LETTER I WITH ACUTE,1835,7,"2014,2017,2018,2019,2020,2022,2023",15,245,3,1436,41,68,27
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,q,Ll,LATIN SMALL LETTER Q,1755,7,"2014,2017,2018,2019,2020,2022,2023",2,201,2,1330,61,120,39
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,l,Ll,LATIN SMALL LETTER L,1698,7,"2014,2017,2018,2019,2020,2022,2023",22,177,1,1372,23,64,39
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,3,Nd,DIGIT THREE,1628,7,"2014,2017,2018,2019,2020,2022,2023",17,86,1,1456,18,44,6
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,:,Po,COLON,1625,7,"2014,2017,2018,2019,2020,2022,2023",25,71,3,1448,18,38,22
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,C,Lu,LATIN CAPITAL LETTER C,1520,6,"2014,2017,2019,2020,2022,2023",25,295,0,1019,93,79,9
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,P,Lu,LATIN CAPITAL LETTER P,1264,7,"2014,2017,2018,2019,2020,2022,2023",10,122,2,1023,36,65,6
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,A,Lu,LATIN CAPITAL LETTER A,1200,7,"2014,2017,2018,2019,2020,2022,2023",8,319,3,707,51,83,29
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,M,Lu,LATIN CAPITAL LETTER M,1169,6,"2014,2017,2019,2020,2022,2023",12,73,0,1019,9,30,26
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,4,Nd,DIGIT FOUR,1159,7,"2014,2017,2018,2019,2020,2022,2023",15,74,1,1014,16,33,6
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Ẽ,Lu,LATIN CAPITAL LETTER E WITH TILDE,972,6,"2014,2017,2019,2020,2022,2023",7,97,0,743,30,74,21
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ẽ,Ll,LATIN SMALL LETTER E WITH TILDE,893,7,"2014,2017,2018,2019,2020,2022,2023",1,106,1,658,22,98,7
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,á,Ll,LATIN SMALL LETTER A WITH ACUTE,867,7,"2014,2017,2018,2019,2020,2022,2023",6,140,2,592,26,89,12
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,5,Nd,DIGIT FIVE,825,7,"2014,2017,2018,2019,2020,2022,2023",7,72,1,695,14,30,6
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,-,Pd,HYPHEN-MINUS,783,7,"2014,2017,2018,2019,2020,2022,2023",6,55,1,678,14,24,5
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,é,Ll,LATIN SMALL LETTER E WITH ACUTE,732,6,"2014,2017,2019,2020,2022,2023",8,88,0,560,22,47,7
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,6,Nd,DIGIT SIX,727,7,"2014,2017,2018,2019,2020,2022,2023",5,68,2,605,13,28,6
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,S,Lu,LATIN CAPITAL LETTER S,719,7,"2014,2017,2018,2019,2020,2022,2023",8,150,4,514,10,28,5
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Y,Lu,LATIN CAPITAL LETTER Y,704,7,"2014,2017,2018,2019,2020,2022,2023",2,193,2,421,39,39,8
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,7,Nd,DIGIT SEVEN,648,7,"2014,2017,2018,2019,2020,2022,2023",5,66,1,531,13,26,6
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,8,Nd,DIGIT EIGHT,633,7,"2014,2017,2018,2019,2020,2022,2023",6,56,2,524,13,27,5
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,I,Lu,LATIN CAPITAL LETTER I,610,7,"2014,2017,2018,2019,2020,2022,2023",7,92,3,427,7,56,18
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,0,Nd,DIGIT ZERO,601,7,"2014,2017,2018,2019,2020,2022,2023",6,52,2,504,11,22,4
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,9,Nd,DIGIT NINE,598,6,"2014,2017,2019,2020,2022,2023",5,51,0,501,12,25,4
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,N,Lu,LATIN CAPITAL LETTER N,522,7,"2014,2017,2018,2019,2020,2022,2023",21,98,4,362,5,20,12
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,w,Ll,LATIN SMALL LETTER W,503,3,"2017,2019,2023",0,197,0,263,0,0,43
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,?,Po,QUESTION MARK,503,5,"2014,2017,2019,2020,2023",11,9,0,480,2,0,1
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,¿,Po,INVERTED QUESTION MARK,502,5,"2014,2017,2019,2020,2023",11,9,0,479,2,0,1
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,’,Pf,RIGHT SINGLE QUOTATION MARK,403,7,"2014,2017,2018,2019,2020,2022,2023",4,16,4,371,4,2,2
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,‘,Pi,LEFT SINGLE QUOTATION MARK,381,6,"2014,2017,2019,2020,2022,2023",4,4,0,366,4,2,1
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,O,Lu,LATIN CAPITAL LETTER O,377,6,"2014,2017,2018,2019,2020,2022",7,127,1,226,6,10,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,L,Lu,LATIN CAPITAL LETTER L,369,7,"2014,2017,2018,2019,2020,2022,2023",2,93,1,249,7,5,12
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,U,Lu,LATIN CAPITAL LETTER U,337,7,"2014,2017,2018,2019,2020,2022,2023",1,51,1,258,11,13,2
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,k,Ll,LATIN SMALL LETTER K,330,4,"2014,2017,2019,2023",3,138,0,168,0,0,21
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,R,Lu,LATIN CAPITAL LETTER R,318,7,"2014,2017,2018,2019,2020,2022,2023",2,89,2,213,5,6,1
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,304,6,"2014,2017,2019,2020,2022,2023",5,27,0,252,5,14,1
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,),Pe,RIGHT PARENTHESIS,297,5,"2014,2017,2018,2019,2020",4,7,1,283,2,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,(,Ps,LEFT PARENTHESIS,297,5,"2014,2017,2018,2019,2020",4,7,1,283,2,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,z,Ll,LATIN SMALL LETTER Z,255,6,"2014,2017,2019,2020,2022,2023",9,23,0,206,3,2,12
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,̃,Mn,COMBINING TILDE,238,7,"2014,2017,2018,2019,2020,2022,2023",2,20,1,190,2,18,5
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,f,Ll,LATIN SMALL LETTER F,235,7,"2014,2017,2018,2019,2020,2022,2023",2,24,3,181,15,5,5
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,”,Pf,RIGHT DOUBLE QUOTATION MARK,219,6,"2014,2017,2019,2020,2022,2023",3,36,0,123,3,32,22
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,“,Pi,LEFT DOUBLE QUOTATION MARK,219,6,"2014,2017,2019,2020,2022,2023",3,36,0,123,3,32,22
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,;,Po,SEMICOLON,212,3,"2014,2019,2023",2,0,0,208,0,0,2
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,D,Lu,LATIN CAPITAL LETTER D,166,4,"2017,2019,2020,2022",0,49,0,114,1,2,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,B,Lu,LATIN CAPITAL LETTER B,143,6,"2014,2017,2018,2019,2020,2022",3,27,2,104,5,2,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,G,Lu,LATIN CAPITAL LETTER G,139,6,"2014,2017,2018,2019,2020,2022",3,26,1,105,1,3,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,H,Lu,LATIN CAPITAL LETTER H,128,3,"2017,2019,2020",0,5,0,122,1,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,õ,Ll,LATIN SMALL LETTER O WITH TILDE,123,5,"2017,2019,2020,2022,2023",0,3,0,111,1,6,2
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,F,Lu,LATIN CAPITAL LETTER F,118,5,"2014,2017,2019,2020,2022",6,13,0,96,2,1,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Q,Lu,LATIN CAPITAL LETTER Q,114,4,"2014,2017,2019,2022",4,7,0,102,0,1,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,112,4,"2014,2017,2019,2023",3,49,0,51,0,0,9
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ũ,Ll,LATIN SMALL LETTER U WITH TILDE,91,2,"2017,2019",0,1,0,90,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Z,Lu,LATIN CAPITAL LETTER Z,90,2,"2017,2019",0,35,0,55,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,66,3,"2017,2019,2023",0,22,0,29,0,0,15
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Ĩ,Lu,LATIN CAPITAL LETTER I WITH TILDE,50,3,"2017,2019,2022",0,3,0,39,0,8,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Ɨ,Lu,LATIN CAPITAL LETTER I WITH STROKE,49,3,"2017,2019,2022",0,6,0,38,0,5,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Ñ,Lu,LATIN CAPITAL LETTER N WITH TILDE,42,6,"2014,2017,2018,2019,2020,2022",6,11,1,18,5,1,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ï,Ll,LATIN SMALL LETTER I WITH DIAERESIS,27,3,"2017,2019,2023",0,13,0,12,0,0,2
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,¡,Po,INVERTED EXCLAMATION MARK,24,2,"2019,2023",0,0,0,23,0,0,1
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,!,Po,EXCLAMATION MARK,24,2,"2019,2023",0,0,0,23,0,0,1
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,x,Ll,LATIN SMALL LETTER X,19,1,2019,0,0,0,19,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Á,Lu,LATIN CAPITAL LETTER A WITH ACUTE,15,3,"2017,2019,2022",0,2,0,11,0,2,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,̈,Mn,COMBINING DIAERESIS,15,2,"2017,2019",0,1,0,14,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,K,Lu,LATIN CAPITAL LETTER K,10,3,"2017,2019,2023",0,3,0,6,0,0,1
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,–,Pd,EN DASH,10,2,"2017,2019",0,1,0,9,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,V,Lu,LATIN CAPITAL LETTER V,9,3,"2017,2018,2019",0,5,1,3,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Ó,Lu,LATIN CAPITAL LETTER O WITH ACUTE,3,1,2017,0,3,0,0,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,W,Lu,LATIN CAPITAL LETTER W,3,2,"2017,2018",0,2,1,0,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Í,Lu,LATIN CAPITAL LETTER I WITH ACUTE,3,2,"2017,2019",0,1,0,2,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,Ã,Lu,LATIN CAPITAL LETTER A WITH TILDE,3,1,2019,0,0,0,3,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,2,2,"2014,2019",1,0,0,1,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,#,Po,NUMBER SIGN,1,1,2019,0,0,0,1,0,0,0
gnw,Latn,gnw_Latn,Western Bolivian Guaraní,É,Lu,LATIN CAPITAL LETTER E WITH ACUTE,1,1,2019,0,0,0,1,0,0,0
