iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
agr,Latn,agr_Latn,Aguaruna,a,Ll,LATIN SMALL LETTER A,356679,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",246189,8607,2405,1911,1975,15375,16846,5434,32094,24692,1151
agr,Latn,agr_Latn,Aguaruna, ,Zs,SPACE,255165,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",175182,5999,1686,1258,1490,11215,12349,3776,23800,17651,759
agr,Latn,agr_Latn,Aguaruna,i,Ll,LATIN SMALL LETTER I,197772,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",136743,4698,1425,998,999,8634,9472,3075,17606,13524,598
agr,Latn,agr_Latn,Aguaruna,u,Ll,LATIN SMALL LETTER U,179482,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",123713,4111,1209,857,998,7935,8344,2665,16515,12660,475
agr,Latn,agr_Latn,Aguaruna,n,Ll,LATIN SMALL LETTER N,140552,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",96571,3270,868,773,764,6297,7250,2083,12707,9560,409
agr,Latn,agr_Latn,Aguaruna,t,Ll,LATIN SMALL LETTER T,117681,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",81544,2932,888,622,571,4957,5893,1671,10211,8045,347
agr,Latn,agr_Latn,Aguaruna,k,Ll,LATIN SMALL LETTER K,105878,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",73884,2514,782,570,488,4519,4854,1607,9060,7310,290
agr,Latn,agr_Latn,Aguaruna,m,Ll,LATIN SMALL LETTER M,91274,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",63749,2434,630,539,485,3979,4036,1376,7820,5955,271
agr,Latn,agr_Latn,Aguaruna,s,Ll,LATIN SMALL LETTER S,81262,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",56995,1910,534,444,427,3523,3882,1163,6851,5283,250
agr,Latn,agr_Latn,Aguaruna,j,Ll,LATIN SMALL LETTER J,76268,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",53074,1808,581,321,409,3561,3148,1162,6896,5088,220
agr,Latn,agr_Latn,Aguaruna,e,Ll,LATIN SMALL LETTER E,73610,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",50508,1892,476,365,448,3229,3148,1023,6991,5319,211
agr,Latn,agr_Latn,Aguaruna,g,Ll,LATIN SMALL LETTER G,51754,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",36404,1412,364,229,219,2214,2171,803,4520,3255,163
agr,Latn,agr_Latn,Aguaruna,h,Ll,LATIN SMALL LETTER H,50877,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",35469,1200,352,344,341,2136,2604,834,4240,3197,160
agr,Latn,agr_Latn,Aguaruna,w,Ll,LATIN SMALL LETTER W,34881,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",24219,857,236,120,216,1466,1621,555,3052,2430,109
