iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
gwi,Latn,gwi_Latn,Gwichʼin, ,Zs,SPACE,39517,8,"2013,2014,2017,2018,2019,2020,2022,2023",573,1788,1476,234,1836,1461,2620,29529
gwi,Latn,gwi_Latn,Gwichʼin,i,Ll,LATIN SMALL LETTER I,37568,8,"2013,2014,2017,2018,2019,2020,2022,2023",503,1639,1282,166,2197,1282,2931,27568
gwi,Latn,gwi_Latn,Gwichʼin,a,Ll,LATIN SMALL LETTER A,35335,8,"2013,2014,2017,2018,2019,2020,2022,2023",337,1571,941,192,1433,853,2956,27052
gwi,Latn,gwi_Latn,Gwichʼin,h,Ll,LATIN SMALL LETTER H,22310,8,"2013,2014,2017,2018,2019,2020,2022,2023",324,904,661,102,989,652,1477,17201
gwi,Latn,gwi_Latn,Gwichʼin,n,Ll,LATIN SMALL LETTER N,17703,8,"2013,2014,2017,2018,2019,2020,2022,2023",226,777,646,105,1022,566,1090,13271
gwi,Latn,gwi_Latn,Gwichʼin,t,Ll,LATIN SMALL LETTER T,17675,8,"2013,2014,2017,2018,2019,2020,2022,2023",317,754,714,85,1148,806,1622,12229
gwi,Latn,gwi_Latn,Gwichʼin,e,Ll,LATIN SMALL LETTER E,17467,8,"2013,2014,2017,2018,2019,2020,2022,2023",255,785,577,85,837,633,1700,12595
gwi,Latn,gwi_Latn,Gwichʼin,',Po,APOSTROPHE,15639,5,"2014,2017,2018,2019,2023",0,893,145,45,1,0,0,14555
gwi,Latn,gwi_Latn,Gwichʼin,g,Ll,LATIN SMALL LETTER G,12082,8,"2013,2014,2017,2018,2019,2020,2022,2023",208,519,438,49,831,498,1180,8359
gwi,Latn,gwi_Latn,Gwichʼin,w,Ll,LATIN SMALL LETTER W,8836,8,"2013,2014,2017,2018,2019,2020,2022,2023",96,348,278,40,521,278,660,6615
gwi,Latn,gwi_Latn,Gwichʼin,k,Ll,LATIN SMALL LETTER K,7990,8,"2013,2014,2017,2018,2019,2020,2022,2023",120,294,229,34,293,283,551,6186
gwi,Latn,gwi_Latn,Gwichʼin,ą,Ll,LATIN SMALL LETTER A WITH OGONEK,7975,6,"2013,2014,2017,2019,2022,2023",9,527,5,0,3,0,9,7422
gwi,Latn,gwi_Latn,Gwichʼin,d,Ll,LATIN SMALL LETTER D,7780,8,"2013,2014,2017,2018,2019,2020,2022,2023",125,370,336,40,491,364,594,5460
gwi,Latn,gwi_Latn,Gwichʼin,s,Ll,LATIN SMALL LETTER S,7360,8,"2013,2014,2017,2018,2019,2020,2022,2023",83,382,256,44,337,333,292,5633
gwi,Latn,gwi_Latn,Gwichʼin,į,Ll,LATIN SMALL LETTER I WITH OGONEK,7167,7,"2013,2014,2017,2019,2020,2022,2023",17,369,10,0,38,32,10,6691
gwi,Latn,gwi_Latn,Gwichʼin,o,Ll,LATIN SMALL LETTER O,6869,8,"2013,2014,2017,2018,2019,2020,2022,2023",169,300,390,66,275,335,536,4798
gwi,Latn,gwi_Latn,Gwichʼin,y,Ll,LATIN SMALL LETTER Y,6205,8,"2013,2014,2017,2018,2019,2020,2022,2023",54,354,80,32,106,94,334,5151
gwi,Latn,gwi_Latn,Gwichʼin,j,Ll,LATIN SMALL LETTER J,5770,8,"2013,2014,2017,2018,2019,2020,2022,2023",91,217,242,26,320,146,492,4236
gwi,Latn,gwi_Latn,Gwichʼin,r,Ll,LATIN SMALL LETTER R,4306,8,"2013,2014,2017,2018,2019,2020,2022,2023",105,160,239,46,268,331,528,2629
gwi,Latn,gwi_Latn,Gwichʼin,c,Ll,LATIN SMALL LETTER C,3927,8,"2013,2014,2017,2018,2019,2020,2022,2023",48,147,172,21,215,141,258,2925
gwi,Latn,gwi_Latn,Gwichʼin,u,Ll,LATIN SMALL LETTER U,3506,8,"2013,2014,2017,2018,2019,2020,2022,2023",59,76,224,12,291,332,180,2332
gwi,Latn,gwi_Latn,Gwichʼin,’,Pf,RIGHT SINGLE QUOTATION MARK,3125,7,"2013,2014,2017,2019,2020,2022,2023",229,5,282,0,740,478,1108,283
gwi,Latn,gwi_Latn,Gwichʼin,l,Ll,LATIN SMALL LETTER L,3124,8,"2013,2014,2017,2018,2019,2020,2022,2023",62,191,211,46,135,130,305,2044
gwi,Latn,gwi_Latn,Gwichʼin,z,Ll,LATIN SMALL LETTER Z,3047,8,"2013,2014,2017,2018,2019,2020,2022,2023",44,123,65,19,113,78,215,2390
