iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2022_frequency
itv,Latn,itv_Latn,Itawit,a,Ll,LATIN SMALL LETTER A,310577,7,"2013,2014,2016,2017,2018,2019,2022",292847,11950,897,436,957,941,2549
itv,Latn,itv_Latn,Itawit, ,Zs,SPACE,291518,7,"2013,2014,2016,2017,2018,2019,2022",257652,10141,791,471,946,1033,20484
itv,Latn,itv_Latn,Itawit,n,Ll,LATIN SMALL LETTER N,192135,7,"2013,2014,2016,2017,2018,2019,2022",178175,7315,577,289,534,451,4794
itv,Latn,itv_Latn,Itawit,i,Ll,LATIN SMALL LETTER I,82931,7,"2013,2014,2016,2017,2018,2019,2022",75345,2959,220,151,280,308,3668
itv,Latn,itv_Latn,Itawit,g,Ll,LATIN SMALL LETTER G,76758,7,"2013,2014,2016,2017,2018,2019,2022",71325,2881,266,116,233,217,1720
itv,Latn,itv_Latn,Itawit,k,Ll,LATIN SMALL LETTER K,71947,7,"2013,2014,2016,2017,2018,2019,2022",67942,2577,163,114,210,203,738
itv,Latn,itv_Latn,Itawit,y,Ll,LATIN SMALL LETTER Y,67911,7,"2013,2014,2016,2017,2018,2019,2022",53176,1975,154,85,179,224,12118
itv,Latn,itv_Latn,Itawit,u,Ll,LATIN SMALL LETTER U,67778,7,"2013,2014,2016,2017,2018,2019,2022",62759,2316,170,104,170,176,2083
itv,Latn,itv_Latn,Itawit,t,Ll,LATIN SMALL LETTER T,50486,7,"2013,2014,2016,2017,2018,2019,2022",44862,1775,131,79,201,203,3235
itv,Latn,itv_Latn,Itawit,m,Ll,LATIN SMALL LETTER M,46403,7,"2013,2014,2016,2017,2018,2019,2022",42977,1759,82,101,113,159,1212
itv,Latn,itv_Latn,Itawit,e,Ll,LATIN SMALL LETTER E,44984,7,"2013,2014,2016,2017,2018,2019,2022",35618,1497,147,126,262,354,6980
itv,Latn,itv_Latn,Itawit,r,Ll,LATIN SMALL LETTER R,38825,7,"2013,2014,2016,2017,2018,2019,2022",33226,1388,99,65,140,223,3684
itv,Latn,itv_Latn,Itawit,l,Ll,LATIN SMALL LETTER L,31850,7,"2013,2014,2016,2017,2018,2019,2022",28279,1304,103,63,167,167,1767
