iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
ife,Latn,ife_Latn,Ifè, ,Zs,SPACE,6012,4,"2019,2020,2022,2023",1259,585,3349,819
ife,Latn,ife_Latn,Ifè,í,Ll,LATIN SMALL LETTER I WITH ACUTE,1342,4,"2019,2020,2022,2023",379,198,605,160
ife,Latn,ife_Latn,Ifè,ɛ,Ll,LATIN SMALL LETTER OPEN E,1209,4,"2019,2020,2022,2023",321,65,707,116
ife,Latn,ife_Latn,Ifè,n,Ll,LATIN SMALL LETTER N,1125,4,"2019,2020,2022,2023",180,101,640,204
ife,Latn,ife_Latn,Ifè,́,Mn,COMBINING ACUTE ACCENT,1010,4,"2019,2020,2022,2023",248,63,583,116
ife,Latn,ife_Latn,Ifè,s,Ll,LATIN SMALL LETTER S,962,4,"2019,2020,2022,2023",289,111,457,105
ife,Latn,ife_Latn,Ifè,à,Ll,LATIN SMALL LETTER A WITH GRAVE,955,4,"2019,2020,2022,2023",244,49,538,124
ife,Latn,ife_Latn,Ifè,ɔ,Ll,LATIN SMALL LETTER OPEN O,942,4,"2019,2020,2022,2023",195,76,548,123
ife,Latn,ife_Latn,Ifè,̀,Mn,COMBINING GRAVE ACCENT,923,4,"2019,2020,2022,2023",206,60,572,85
ife,Latn,ife_Latn,Ifè,k,Ll,LATIN SMALL LETTER K,897,4,"2019,2020,2022,2023",152,62,547,136
ife,Latn,ife_Latn,Ifè,a,Ll,LATIN SMALL LETTER A,839,4,"2019,2020,2022,2023",148,108,418,165
ife,Latn,ife_Latn,Ifè,á,Ll,LATIN SMALL LETTER A WITH ACUTE,827,4,"2019,2020,2022,2023",212,64,457,94
ife,Latn,ife_Latn,Ifè,b,Ll,LATIN SMALL LETTER B,731,4,"2019,2020,2022,2023",235,114,281,101
ife,Latn,ife_Latn,Ifè,t,Ll,LATIN SMALL LETTER T,655,4,"2019,2020,2022,2023",213,27,338,77
ife,Latn,ife_Latn,Ifè,",",Po,COMMA,570,4,"2019,2020,2022,2023",173,43,277,77
ife,Latn,ife_Latn,Ifè,l,Ll,LATIN SMALL LETTER L,531,4,"2019,2020,2022,2023",104,80,246,101
ife,Latn,ife_Latn,Ifè,w,Ll,LATIN SMALL LETTER W,526,4,"2019,2020,2022,2023",89,23,330,84
ife,Latn,ife_Latn,Ifè,r,Ll,LATIN SMALL LETTER R,525,4,"2019,2020,2022,2023",118,63,232,112
ife,Latn,ife_Latn,Ifè,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,512,4,"2019,2020,2022,2023",134,77,248,53
ife,Latn,ife_Latn,Ifè,é,Ll,LATIN SMALL LETTER E WITH ACUTE,507,4,"2019,2020,2022,2023",104,30,330,43
ife,Latn,ife_Latn,Ifè,i,Ll,LATIN SMALL LETTER I,498,4,"2019,2020,2022,2023",63,40,291,104
ife,Latn,ife_Latn,Ifè,y,Ll,LATIN SMALL LETTER Y,478,4,"2019,2020,2022,2023",103,24,297,54
ife,Latn,ife_Latn,Ifè,è,Ll,LATIN SMALL LETTER E WITH GRAVE,455,4,"2019,2020,2022,2023",99,35,275,46
ife,Latn,ife_Latn,Ifè,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,423,4,"2019,2020,2022,2023",101,39,203,80
ife,Latn,ife_Latn,Ifè,m,Ll,LATIN SMALL LETTER M,406,4,"2019,2020,2022,2023",104,49,192,61
ife,Latn,ife_Latn,Ifè,-,Pd,HYPHEN-MINUS,404,3,"2019,2022,2023",116,0,279,9
ife,Latn,ife_Latn,Ifè,g,Ll,LATIN SMALL LETTER G,379,4,"2019,2020,2022,2023",98,35,177,69
ife,Latn,ife_Latn,Ifè,e,Ll,LATIN SMALL LETTER E,374,4,"2019,2020,2022,2023",67,19,207,81
ife,Latn,ife_Latn,Ifè,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,359,4,"2019,2020,2022,2023",80,31,181,67
ife,Latn,ife_Latn,Ifè,o,Ll,LATIN SMALL LETTER O,342,4,"2019,2020,2022,2023",66,60,162,54
ife,Latn,ife_Latn,Ifè,.,Po,FULL STOP,314,4,"2019,2020,2022,2023",70,33,168,43
ife,Latn,ife_Latn,Ifè,ŋ,Ll,LATIN SMALL LETTER ENG,297,3,"2019,2022,2023",100,0,179,18
ife,Latn,ife_Latn,Ifè,f,Ll,LATIN SMALL LETTER F,297,4,"2019,2020,2022,2023",84,21,162,30
ife,Latn,ife_Latn,Ifè,ɖ,Ll,LATIN SMALL LETTER D WITH TAIL,291,3,"2019,2022,2023",118,0,161,12
ife,Latn,ife_Latn,Ifè,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,285,4,"2019,2020,2022,2023",81,12,160,32
ife,Latn,ife_Latn,Ifè,d,Ll,LATIN SMALL LETTER D,281,4,"2019,2020,2022,2023",44,22,172,43
ife,Latn,ife_Latn,Ifè,h,Ll,LATIN SMALL LETTER H,263,4,"2019,2020,2022,2023",17,68,136,42
ife,Latn,ife_Latn,Ifè,u,Ll,LATIN SMALL LETTER U,237,4,"2019,2020,2022,2023",33,27,106,71
