iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
tgp,Latn,tgp_Latn,Tangoa, ,Zs,SPACE,228254,8,"2013,2014,2017,2018,2019,2020,2022,2023",393,459,17793,199928,1751,4339,3009,582
tgp,Latn,tgp_Latn,Tangoa,a,Ll,LATIN SMALL LETTER A,189643,8,"2013,2014,2017,2018,2019,2020,2022,2023",333,390,15248,164972,1502,3975,2667,556
tgp,Latn,tgp_Latn,Tangoa,i,Ll,LATIN SMALL LETTER I,84754,8,"2013,2014,2017,2018,2019,2020,2022,2023",142,185,7170,73344,754,1789,1116,254
tgp,Latn,tgp_Latn,Tangoa,o,Ll,LATIN SMALL LETTER O,79867,8,"2013,2014,2017,2018,2019,2020,2022,2023",149,170,6606,69543,648,1644,926,181
tgp,Latn,tgp_Latn,Tangoa,e,Ll,LATIN SMALL LETTER E,69422,8,"2013,2014,2017,2018,2019,2020,2022,2023",106,106,4611,62047,456,1023,862,211
tgp,Latn,tgp_Latn,Tangoa,n,Ll,LATIN SMALL LETTER N,64970,8,"2013,2014,2017,2018,2019,2020,2022,2023",97,144,5252,56681,471,1229,796,300
tgp,Latn,tgp_Latn,Tangoa,r,Ll,LATIN SMALL LETTER R,58623,8,"2013,2014,2017,2018,2019,2020,2022,2023",114,129,4602,51197,435,1241,781,124
tgp,Latn,tgp_Latn,Tangoa,t,Ll,LATIN SMALL LETTER T,51551,8,"2013,2014,2017,2018,2019,2020,2022,2023",91,93,3754,45479,391,909,645,189
tgp,Latn,tgp_Latn,Tangoa,m,Ll,LATIN SMALL LETTER M,48561,8,"2013,2014,2017,2018,2019,2020,2022,2023",77,90,3886,42329,491,942,634,112
tgp,Latn,tgp_Latn,Tangoa,l,Ll,LATIN SMALL LETTER L,48548,8,"2013,2014,2017,2018,2019,2020,2022,2023",100,95,3820,42499,312,963,644,115
tgp,Latn,tgp_Latn,Tangoa,u,Ll,LATIN SMALL LETTER U,44444,8,"2013,2014,2017,2018,2019,2020,2022,2023",101,130,3990,38214,297,943,607,162
tgp,Latn,tgp_Latn,Tangoa,s,Ll,LATIN SMALL LETTER S,41573,8,"2013,2014,2017,2018,2019,2020,2022,2023",56,75,2969,36879,268,758,434,134
