iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2021_frequency
ngb,Latn,ngb_Latn,Northern Ngbandi, ,Zs,SPACE,3751,4,"2013,2017,2018,2021",1666,295,517,1273
ngb,Latn,ngb_Latn,Northern Ngbandi,a,Ll,LATIN SMALL LETTER A,2052,4,"2013,2017,2018,2021",843,161,267,781
ngb,Latn,ngb_Latn,Northern Ngbandi,n,Ll,LATIN SMALL LETTER N,1250,4,"2013,2017,2018,2021",506,126,197,421
ngb,Latn,ngb_Latn,Northern Ngbandi,o,Ll,LATIN SMALL LETTER O,905,4,"2013,2017,2018,2021",438,60,74,333
ngb,Latn,ngb_Latn,Northern Ngbandi,i,Ll,LATIN SMALL LETTER I,845,4,"2013,2017,2018,2021",337,58,114,336
ngb,Latn,ngb_Latn,Northern Ngbandi,ɛ,Ll,LATIN SMALL LETTER OPEN E,706,4,"2013,2017,2018,2021",305,67,114,220
ngb,Latn,ngb_Latn,Northern Ngbandi,l,Ll,LATIN SMALL LETTER L,563,4,"2013,2017,2018,2021",297,34,37,195
ngb,Latn,ngb_Latn,Northern Ngbandi,d,Ll,LATIN SMALL LETTER D,543,4,"2013,2017,2018,2021",205,55,83,200
ngb,Latn,ngb_Latn,Northern Ngbandi,g,Ll,LATIN SMALL LETTER G,525,4,"2013,2017,2018,2021",168,77,118,162
ngb,Latn,ngb_Latn,Northern Ngbandi,t,Ll,LATIN SMALL LETTER T,469,4,"2013,2017,2018,2021",191,35,79,164
ngb,Latn,ngb_Latn,Northern Ngbandi,e,Ll,LATIN SMALL LETTER E,446,4,"2013,2017,2018,2021",164,54,65,163
ngb,Latn,ngb_Latn,Northern Ngbandi,m,Ll,LATIN SMALL LETTER M,402,4,"2013,2017,2018,2021",165,32,66,139
ngb,Latn,ngb_Latn,Northern Ngbandi,ɔ,Ll,LATIN SMALL LETTER OPEN O,373,4,"2013,2017,2018,2021",122,44,93,114
ngb,Latn,ngb_Latn,Northern Ngbandi,b,Ll,LATIN SMALL LETTER B,365,4,"2013,2017,2018,2021",129,28,72,136
ngb,Latn,ngb_Latn,Northern Ngbandi,k,Ll,LATIN SMALL LETTER K,362,4,"2013,2017,2018,2021",166,18,53,125
ngb,Latn,ngb_Latn,Northern Ngbandi,u,Ll,LATIN SMALL LETTER U,360,4,"2013,2017,2018,2021",143,18,44,155
