iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kmg,Latn,kmg_Latn,Kâte, ,Zs,SPACE,422077,8,"2017,2018,2019,2020,2021,2022,2023,2024",2011,129332,20438,461,201706,14467,29039,24623
kmg,Latn,kmg_Latn,Kâte,e,Ll,LATIN SMALL LETTER E,306838,8,"2017,2018,2019,2020,2021,2022,2023,2024",1417,90743,14194,250,148272,10828,22553,18581
kmg,Latn,kmg_Latn,Kâte,a,Ll,LATIN SMALL LETTER A,222479,8,"2017,2018,2019,2020,2021,2022,2023,2024",1318,62409,13949,260,108277,7895,15423,12948
kmg,Latn,kmg_Latn,Kâte,i,Ll,LATIN SMALL LETTER I,183224,8,"2017,2018,2019,2020,2021,2022,2023,2024",1699,50078,9168,334,91150,6710,13348,10737
kmg,Latn,kmg_Latn,Kâte,c,Ll,LATIN SMALL LETTER C,182915,8,"2017,2018,2019,2020,2021,2022,2023,2024",1463,47910,8296,306,93087,6854,13932,11067
kmg,Latn,kmg_Latn,Kâte,ŋ,Ll,LATIN SMALL LETTER ENG,135457,6,"2018,2019,2021,2022,2023,2024",0,34840,491,0,74083,5513,10859,9671
kmg,Latn,kmg_Latn,Kâte,o,Ll,LATIN SMALL LETTER O,126969,8,"2017,2018,2019,2020,2021,2022,2023,2024",703,40988,4031,139,60321,4414,9144,7229
kmg,Latn,kmg_Latn,Kâte,â,Ll,LATIN SMALL LETTER A WITH CIRCUMFLEX,111906,6,"2018,2019,2021,2022,2023,2024",0,29277,627,0,60467,4561,8906,8068
kmg,Latn,kmg_Latn,Kâte,r,Ll,LATIN SMALL LETTER R,111650,8,"2017,2018,2019,2020,2021,2022,2023,2024",473,36264,3150,133,53045,4017,8196,6372
kmg,Latn,kmg_Latn,Kâte,u,Ll,LATIN SMALL LETTER U,109809,8,"2017,2018,2019,2020,2021,2022,2023,2024",311,30996,3429,14,55495,3775,8149,7640
