iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
nqo,Nkoo,nqo_Nkoo,N'Ko, ,Zs,SPACE,404844,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",333,112,76,42738,17746,94344,70197,58453,46424,65394,9027
nqo,Nkoo,nqo_Nkoo,N'Ko,ߊ,Lo,NKO LETTER A,252418,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",199,71,58,25081,10435,59299,45244,37120,28306,40587,6018
nqo,Nkoo,nqo_Nkoo,N'Ko,߬,Mn,NKO COMBINING SHORT LOW TONE,224231,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",180,65,38,21533,9403,53194,40571,32595,25556,35930,5166
nqo,Nkoo,nqo_Nkoo,N'Ko,߫,Mn,NKO COMBINING SHORT HIGH TONE,151119,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",141,38,27,16073,6633,34561,26659,20663,17589,25271,3464
nqo,Nkoo,nqo_Nkoo,N'Ko,߲,Mn,NKO COMBINING NASALIZATION MARK,113027,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",88,36,13,11601,4959,27358,20217,16153,12098,18143,2361
nqo,Nkoo,nqo_Nkoo,N'Ko,ߟ,Lo,NKO LETTER LA,111099,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",94,23,13,10019,4736,26463,19017,16455,12413,19147,2719
nqo,Nkoo,nqo_Nkoo,N'Ko,ߌ,Lo,NKO LETTER I,98162,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",68,31,14,10893,4068,22974,17561,14069,10699,15658,2127
nqo,Nkoo,nqo_Nkoo,N'Ko,ߞ,Lo,NKO LETTER KA,93797,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",62,30,19,10400,4378,22131,16538,13633,10413,14200,1993
nqo,Nkoo,nqo_Nkoo,N'Ko,ߘ,Lo,NKO LETTER DA,86127,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",78,26,15,8357,3664,19991,15719,12794,9712,13919,1852
nqo,Nkoo,nqo_Nkoo,N'Ko,ߍ,Lo,NKO LETTER E,68076,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",79,21,12,6769,2949,15471,11853,10326,7679,11551,1366
nqo,Nkoo,nqo_Nkoo,N'Ko,ߎ,Lo,NKO LETTER U,61385,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",59,13,3,5574,2491,14581,10702,8866,7076,10540,1480
nqo,Nkoo,nqo_Nkoo,N'Ko,ߏ,Lo,NKO LETTER OO,58034,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",61,14,5,6642,2708,13423,10412,8040,6364,9142,1223
nqo,Nkoo,nqo_Nkoo,N'Ko,ߐ,Lo,NKO LETTER O,58032,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",64,17,12,6108,2745,13699,10148,8544,6486,9045,1164
nqo,Nkoo,nqo_Nkoo,N'Ko,ߡ,Lo,NKO LETTER MA,54908,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",31,13,11,5530,2204,12438,9535,7887,6507,9406,1346
nqo,Nkoo,nqo_Nkoo,N'Ko,ߋ,Lo,NKO LETTER EE,53551,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",35,13,5,5805,2291,13227,9810,7238,5932,8070,1125
nqo,Nkoo,nqo_Nkoo,N'Ko,ߣ,Lo,NKO LETTER NA,45713,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",49,15,7,5606,2088,10699,8360,6358,4753,6758,1020
nqo,Nkoo,nqo_Nkoo,N'Ko,ߛ,Lo,NKO LETTER SA,45241,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",42,8,5,4388,1681,10708,8030,6975,5208,7272,924
nqo,Nkoo,nqo_Nkoo,N'Ko,ߓ,Lo,NKO LETTER BA,44549,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",47,12,13,5311,2076,10323,8126,5999,4777,6979,886
nqo,Nkoo,nqo_Nkoo,N'Ko,ߕ,Lo,NKO LETTER TA,41229,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",30,11,4,4111,1568,9881,7530,6263,4578,6328,925
nqo,Nkoo,nqo_Nkoo,N'Ko,ߦ,Lo,NKO LETTER YA,33815,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",26,5,2,3220,1280,7895,6328,4815,3621,5886,737
nqo,Nkoo,nqo_Nkoo,N'Ko,ߙ,Lo,NKO LETTER RA,33215,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",21,9,6,3554,1117,7504,6321,5131,3672,5214,666
nqo,Nkoo,nqo_Nkoo,N'Ko,ߝ,Lo,NKO LETTER FA,30538,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",35,3,3,2930,1316,7146,5358,4541,3475,5066,665
nqo,Nkoo,nqo_Nkoo,N'Ko,߸,Po,NKO COMMA,26358,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",23,11,4,2641,989,7000,4707,3796,2870,3826,491
nqo,Nkoo,nqo_Nkoo,N'Ko,ߠ,Lo,NKO LETTER NA WOLOSO,17365,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",16,6,4,1607,821,4113,2841,2555,2007,3003,392
nqo,Nkoo,nqo_Nkoo,N'Ko,ߖ,Lo,NKO LETTER JA,15058,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",8,3,5,1748,679,3769,2849,2046,1450,2239,262
nqo,Nkoo,nqo_Nkoo,N'Ko,.,Po,FULL STOP,14975,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",8,1,3,1468,648,3703,2637,2312,1466,2397,332
nqo,Nkoo,nqo_Nkoo,N'Ko,߯,Mn,NKO COMBINING LONG HIGH TONE,14943,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",17,5,7,1920,672,3689,2743,1955,1640,1967,328
nqo,Nkoo,nqo_Nkoo,N'Ko,ߴ,Lm,NKO HIGH TONE APOSTROPHE,12017,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",15,7,2,1262,524,2712,1899,1740,1543,2022,291
