iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2020_frequency,year_2023_frequency
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde, ,Zs,SPACE,3406,3,"2019,2020,2023",1840,927,639
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,a,Ll,LATIN SMALL LETTER A,2584,3,"2019,2020,2023",1385,714,485
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,o,Ll,LATIN SMALL LETTER O,1629,3,"2019,2020,2023",749,516,364
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,i,Ll,LATIN SMALL LETTER I,1562,3,"2019,2020,2023",998,305,259
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,e,Ll,LATIN SMALL LETTER E,1260,3,"2019,2020,2023",701,377,182
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,n,Ll,LATIN SMALL LETTER N,1182,3,"2019,2020,2023",614,366,202
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,m,Ll,LATIN SMALL LETTER M,874,3,"2019,2020,2023",474,237,163
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,u,Ll,LATIN SMALL LETTER U,741,3,"2019,2020,2023",425,165,151
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,d,Ll,LATIN SMALL LETTER D,534,3,"2019,2020,2023",312,117,105
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,r,Ll,LATIN SMALL LETTER R,510,3,"2019,2020,2023",299,147,64
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,l,Ll,LATIN SMALL LETTER L,486,3,"2019,2020,2023",278,117,91
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,466,3,"2019,2020,2023",188,159,119
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,y,Ll,LATIN SMALL LETTER Y,451,3,"2019,2020,2023",266,91,94
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,k,Ll,LATIN SMALL LETTER K,423,3,"2019,2020,2023",195,152,76
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,t,Ll,LATIN SMALL LETTER T,401,3,"2019,2020,2023",164,164,73
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,g,Ll,LATIN SMALL LETTER G,352,3,"2019,2020,2023",186,100,66
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,",",Po,COMMA,307,3,"2019,2020,2023",173,79,55
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,',Po,APOSTROPHE,295,3,"2019,2020,2023",173,71,51
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,w,Ll,LATIN SMALL LETTER W,294,3,"2019,2020,2023",145,90,59
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,ɓ,Ll,LATIN SMALL LETTER B WITH HOOK,264,3,"2019,2020,2023",144,89,31
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,s,Ll,LATIN SMALL LETTER S,259,3,"2019,2020,2023",175,47,37
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,.,Po,FULL STOP,255,3,"2019,2020,2023",128,79,48
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,h,Ll,LATIN SMALL LETTER H,232,3,"2019,2020,2023",123,52,57
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,b,Ll,LATIN SMALL LETTER B,221,3,"2019,2020,2023",128,48,45
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,j,Ll,LATIN SMALL LETTER J,162,3,"2019,2020,2023",91,42,29
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,f,Ll,LATIN SMALL LETTER F,120,3,"2019,2020,2023",63,35,22
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,v,Ll,LATIN SMALL LETTER V,119,3,"2019,2020,2023",66,25,28
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,A,Lu,LATIN CAPITAL LETTER A,117,3,"2019,2020,2023",69,24,24
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,Y,Lu,LATIN CAPITAL LETTER Y,106,3,"2019,2020,2023",84,3,19
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,1,Nd,DIGIT ONE,106,3,"2019,2020,2023",56,35,15
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,2,Nd,DIGIT TWO,88,3,"2019,2020,2023",38,35,15
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,:,Po,COLON,77,3,"2019,2020,2023",47,18,12
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,*,Po,ASTERISK,67,3,"2019,2020,2023",43,10,14
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,3,Nd,DIGIT THREE,66,3,"2019,2020,2023",24,29,13
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,c,Ll,LATIN SMALL LETTER C,61,3,"2019,2020,2023",31,13,17
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,N,Lu,LATIN CAPITAL LETTER N,57,3,"2019,2020,2023",38,4,15
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,—,Pd,EM DASH,52,3,"2019,2020,2023",35,9,8
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,M,Lu,LATIN CAPITAL LETTER M,47,3,"2019,2020,2023",36,5,6
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,4,Nd,DIGIT FOUR,46,3,"2019,2020,2023",21,21,4
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,B,Lu,LATIN CAPITAL LETTER B,44,3,"2019,2020,2023",23,19,2
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,T,Lu,LATIN CAPITAL LETTER T,41,3,"2019,2020,2023",9,29,3
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,p,Ll,LATIN SMALL LETTER P,40,3,"2019,2020,2023",25,8,7
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,5,Nd,DIGIT FIVE,34,3,"2019,2020,2023",15,14,5
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,O,Lu,LATIN CAPITAL LETTER O,33,3,"2019,2020,2023",20,8,5
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,E,Lu,LATIN CAPITAL LETTER E,33,3,"2019,2020,2023",16,11,6
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,Ɓ,Lu,LATIN CAPITAL LETTER B WITH HOOK,31,2,"2019,2023",21,0,10
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,0,Nd,DIGIT ZERO,26,3,"2019,2020,2023",10,12,4
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,6,Nd,DIGIT SIX,25,3,"2019,2020,2023",11,10,4
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,ƴ,Ll,LATIN SMALL LETTER Y WITH HOOK,25,3,"2019,2020,2023",15,6,4
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,I,Lu,LATIN CAPITAL LETTER I,24,3,"2019,2020,2023",19,2,3
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,8,Nd,DIGIT EIGHT,24,3,"2019,2020,2023",12,9,3
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,R,Lu,LATIN CAPITAL LETTER R,24,2,"2019,2023",19,0,5
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,9,Nd,DIGIT NINE,22,3,"2019,2020,2023",9,10,3
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,S,Lu,LATIN CAPITAL LETTER S,21,3,"2019,2020,2023",18,2,1
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,?,Po,QUESTION MARK,20,3,"2019,2020,2023",12,3,5
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,7,Nd,DIGIT SEVEN,19,3,"2019,2020,2023",9,7,3
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,G,Lu,LATIN CAPITAL LETTER G,19,3,"2019,2020,2023",12,3,4
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,K,Lu,LATIN CAPITAL LETTER K,19,3,"2019,2020,2023",9,3,7
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,H,Lu,LATIN CAPITAL LETTER H,17,3,"2019,2020,2023",15,1,1
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,»,Pf,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,15,2,"2019,2020",5,10,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,J,Lu,LATIN CAPITAL LETTER J,15,3,"2019,2020,2023",13,1,1
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,«,Pi,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,15,2,"2019,2020",5,10,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,L,Lu,LATIN CAPITAL LETTER L,12,2,"2020,2023",0,11,1
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,F,Lu,LATIN CAPITAL LETTER F,12,3,"2019,2020,2023",9,2,1
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,-,Pd,HYPHEN-MINUS,12,3,"2019,2020,2023",1,9,2
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,#,Po,NUMBER SIGN,12,2,"2019,2020",7,5,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,!,Po,EXCLAMATION MARK,11,2,"2019,2020",5,6,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,U,Lu,LATIN CAPITAL LETTER U,10,3,"2019,2020,2023",8,1,1
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,;,Po,SEMICOLON,8,1,2020,0,8,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,C,Lu,LATIN CAPITAL LETTER C,8,3,"2019,2020,2023",5,2,1
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,W,Lu,LATIN CAPITAL LETTER W,7,2,"2019,2023",5,0,2
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,D,Lu,LATIN CAPITAL LETTER D,7,2,"2019,2023",6,0,1
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,Ɗ,Lu,LATIN CAPITAL LETTER D WITH HOOK,6,2,"2019,2020",4,2,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,~,Sm,TILDE,5,1,2019,5,0,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,(,Ps,LEFT PARENTHESIS,5,1,2020,0,5,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,),Pe,RIGHT PARENTHESIS,5,1,2020,0,5,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,V,Lu,LATIN CAPITAL LETTER V,3,1,2019,3,0,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,P,Lu,LATIN CAPITAL LETTER P,1,1,2019,1,0,0
fuq,Latn,fuq_Latn,Central-Eastern Niger Fulfulde,©,So,COPYRIGHT SIGN,1,1,2023,0,0,1
