iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec, ,Zs,SPACE,88962,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",526,2408,480,341,788,14108,1730,68452,129
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,a,Ll,LATIN SMALL LETTER A,44690,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",285,1277,180,141,342,7378,930,34064,93
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,i,Ll,LATIN SMALL LETTER I,41729,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",176,1148,240,188,445,6217,790,32465,60
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,n,Ll,LATIN SMALL LETTER N,38995,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",129,1098,208,154,353,6270,776,29911,96
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,e,Ll,LATIN SMALL LETTER E,35805,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",143,1110,215,171,280,5577,632,27659,18
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,u,Ll,LATIN SMALL LETTER U,29844,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",165,857,157,95,174,4423,514,23383,76
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,d,Ll,LATIN SMALL LETTER D,21346,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",121,587,115,82,190,3341,362,16508,40
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,t,Ll,LATIN SMALL LETTER T,21045,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",116,483,118,77,142,3225,379,16475,30
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,r,Ll,LATIN SMALL LETTER R,19756,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",84,500,100,83,180,3140,426,15209,34
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,l,Ll,LATIN SMALL LETTER L,19472,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",106,569,75,64,141,3146,369,14973,29
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,b,Ll,LATIN SMALL LETTER B,18586,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",126,598,74,66,128,2389,322,14869,14
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,c,Ll,LATIN SMALL LETTER C,14760,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",105,349,27,17,43,2460,294,11446,19
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,y,Ll,LATIN SMALL LETTER Y,13095,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",58,539,16,13,57,1957,347,10091,17
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,g,Ll,LATIN SMALL LETTER G,11975,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",87,364,75,42,127,1711,297,9251,21
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,z,Ll,LATIN SMALL LETTER Z,10906,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",43,234,40,38,67,1707,298,8462,17
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,s,Ll,LATIN SMALL LETTER S,10657,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",75,354,76,30,95,1815,193,8009,10
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,10541,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",40,224,36,10,14,1620,153,8418,26
zab,Latn,zab_Latn,Western Tlacolula Valley Zapotec,x,Ll,LATIN SMALL LETTER X,9696,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",86,269,65,51,114,1483,170,7430,28
