iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2023_frequency
ndc,Latn,ndc_Latn,Ndau, ,Zs,SPACE,471736,8,"2015,2016,2017,2018,2019,2020,2021,2023",244,45478,2811,2024,416023,4521,148,487
ndc,Latn,ndc_Latn,Ndau,a,Ll,LATIN SMALL LETTER A,464643,8,"2015,2016,2017,2018,2019,2020,2021,2023",194,35387,2959,2027,420024,3338,175,539
ndc,Latn,ndc_Latn,Ndau,i,Ll,LATIN SMALL LETTER I,278028,8,"2015,2016,2017,2018,2019,2020,2021,2023",138,13385,1823,1263,259041,1934,98,346
ndc,Latn,ndc_Latn,Ndau,n,Ll,LATIN SMALL LETTER N,208247,8,"2015,2016,2017,2018,2019,2020,2021,2023",92,12187,1278,983,191685,1653,107,262
ndc,Latn,ndc_Latn,Ndau,o,Ll,LATIN SMALL LETTER O,187159,8,"2015,2016,2017,2018,2019,2020,2021,2023",92,10000,1138,895,172696,2023,88,227
ndc,Latn,ndc_Latn,Ndau,u,Ll,LATIN SMALL LETTER U,181786,8,"2015,2016,2017,2018,2019,2020,2021,2023",58,10997,1140,732,167029,1458,95,277
ndc,Latn,ndc_Latn,Ndau,k,Ll,LATIN SMALL LETTER K,151881,8,"2015,2016,2017,2018,2019,2020,2021,2023",37,11116,1006,658,137972,817,54,221
ndc,Latn,ndc_Latn,Ndau,e,Ll,LATIN SMALL LETTER E,140885,8,"2015,2016,2017,2018,2019,2020,2021,2023",87,12129,983,628,124621,2151,94,192
ndc,Latn,ndc_Latn,Ndau,r,Ll,LATIN SMALL LETTER R,125587,8,"2015,2016,2017,2018,2019,2020,2021,2023",81,8581,864,594,113916,1347,66,138
ndc,Latn,ndc_Latn,Ndau,v,Ll,LATIN SMALL LETTER V,103976,8,"2015,2016,2017,2018,2019,2020,2021,2023",33,6657,599,474,95601,515,27,70
