iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
qul,Latn,qul_Latn,North Bolivian Quechua,a,Ll,LATIN SMALL LETTER A,31570,6,"2017,2018,2019,2021,2022,2023",22965,2924,2359,1521,846,955
qul,Latn,qul_Latn,North Bolivian Quechua, ,Zs,SPACE,18350,6,"2017,2018,2019,2021,2022,2023",13597,1522,1211,797,594,629
qul,Latn,qul_Latn,North Bolivian Quechua,i,Ll,LATIN SMALL LETTER I,12996,6,"2017,2018,2019,2021,2022,2023",9978,1019,867,546,281,305
qul,Latn,qul_Latn,North Bolivian Quechua,n,Ll,LATIN SMALL LETTER N,12721,6,"2017,2018,2019,2021,2022,2023",9112,1239,1063,663,305,339
qul,Latn,qul_Latn,North Bolivian Quechua,u,Ll,LATIN SMALL LETTER U,11714,6,"2017,2018,2019,2021,2022,2023",8426,1109,931,577,290,381
qul,Latn,qul_Latn,North Bolivian Quechua,c,Ll,LATIN SMALL LETTER C,8518,6,"2017,2018,2019,2021,2022,2023",7090,496,439,226,103,164
qul,Latn,qul_Latn,North Bolivian Quechua,s,Ll,LATIN SMALL LETTER S,7266,6,"2017,2018,2019,2021,2022,2023",5715,487,508,253,139,164
qul,Latn,qul_Latn,North Bolivian Quechua,h,Ll,LATIN SMALL LETTER H,7045,6,"2017,2018,2019,2021,2022,2023",5407,561,486,266,116,209
qul,Latn,qul_Latn,North Bolivian Quechua,k,Ll,LATIN SMALL LETTER K,6407,6,"2017,2018,2019,2021,2022,2023",4054,817,591,431,209,305
qul,Latn,qul_Latn,North Bolivian Quechua,p,Ll,LATIN SMALL LETTER P,5827,6,"2017,2018,2019,2021,2022,2023",4294,517,367,263,180,206
qul,Latn,qul_Latn,North Bolivian Quechua,t,Ll,LATIN SMALL LETTER T,5511,6,"2017,2018,2019,2021,2022,2023",4001,504,444,250,163,149
qul,Latn,qul_Latn,North Bolivian Quechua,m,Ll,LATIN SMALL LETTER M,5051,6,"2017,2018,2019,2021,2022,2023",3643,521,382,295,91,119
qul,Latn,qul_Latn,North Bolivian Quechua,q,Ll,LATIN SMALL LETTER Q,4881,6,"2017,2018,2019,2021,2022,2023",2971,675,545,362,155,173
qul,Latn,qul_Latn,North Bolivian Quechua,y,Ll,LATIN SMALL LETTER Y,4777,6,"2017,2018,2019,2021,2022,2023",3008,576,437,282,238,236
qul,Latn,qul_Latn,North Bolivian Quechua,r,Ll,LATIN SMALL LETTER R,4451,6,"2017,2018,2019,2021,2022,2023",3334,402,306,207,110,92
qul,Latn,qul_Latn,North Bolivian Quechua,l,Ll,LATIN SMALL LETTER L,3991,6,"2017,2018,2019,2021,2022,2023",2971,338,273,155,148,106
qul,Latn,qul_Latn,North Bolivian Quechua,o,Ll,LATIN SMALL LETTER O,2510,6,"2017,2018,2019,2021,2022,2023",2140,152,121,62,29,6
