iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2019_frequency,year_2023_frequency
poe,Latn,poe_Latn,San Juan Atzingo Popoloca, ,Zs,SPACE,7189,3,"2014,2019,2023",2991,1873,2325
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,n,Ll,LATIN SMALL LETTER N,4154,3,"2014,2019,2023",1806,871,1477
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,i,Ll,LATIN SMALL LETTER I,3133,3,"2014,2019,2023",807,728,1598
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,a,Ll,LATIN SMALL LETTER A,3010,3,"2014,2019,2023",1133,829,1048
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,t,Ll,LATIN SMALL LETTER T,2173,3,"2014,2019,2023",918,544,711
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,k,Ll,LATIN SMALL LETTER K,2012,3,"2014,2019,2023",796,443,773
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,h,Ll,LATIN SMALL LETTER H,1889,3,"2014,2019,2023",932,429,528
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,í,Ll,LATIN SMALL LETTER I WITH ACUTE,1494,3,"2014,2019,2023",937,376,181
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,o,Ll,LATIN SMALL LETTER O,1463,3,"2014,2019,2023",538,363,562
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,s,Ll,LATIN SMALL LETTER S,1438,3,"2014,2019,2023",537,361,540
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,j,Ll,LATIN SMALL LETTER J,1436,3,"2014,2019,2023",543,332,561
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,e,Ll,LATIN SMALL LETTER E,1365,3,"2014,2019,2023",572,329,464
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,c,Ll,LATIN SMALL LETTER C,1300,3,"2014,2019,2023",660,315,325
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,á,Ll,LATIN SMALL LETTER A WITH ACUTE,995,3,"2014,2019,2023",546,191,258
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,x,Ll,LATIN SMALL LETTER X,915,3,"2014,2019,2023",405,218,292
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,é,Ll,LATIN SMALL LETTER E WITH ACUTE,880,3,"2014,2019,2023",392,330,158
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,788,3,"2014,2019,2023",305,259,224
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,r,Ll,LATIN SMALL LETTER R,779,3,"2014,2019,2023",355,212,212
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,̱,Mn,COMBINING MACRON BELOW,776,3,"2014,2019,2023",308,147,321
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,u,Ll,LATIN SMALL LETTER U,739,3,"2014,2019,2023",306,184,249
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,l,Ll,LATIN SMALL LETTER L,647,3,"2014,2019,2023",196,208,243
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,m,Ll,LATIN SMALL LETTER M,476,3,"2014,2019,2023",211,183,82
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,467,3,"2014,2019,2023",207,121,139
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,',Po,APOSTROPHE,373,2,"2014,2019",288,85,0
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,.,Po,FULL STOP,372,3,"2014,2019,2023",170,110,92
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,d,Ll,LATIN SMALL LETTER D,260,3,"2014,2019,2023",50,100,110
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,y,Ll,LATIN SMALL LETTER Y,255,3,"2014,2019,2023",121,64,70
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,",",Po,COMMA,250,3,"2014,2019,2023",32,50,168
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,J,Lu,LATIN CAPITAL LETTER J,188,3,"2014,2019,2023",95,79,14
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,N,Lu,LATIN CAPITAL LETTER N,143,3,"2014,2019,2023",79,31,33
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,A,Lu,LATIN CAPITAL LETTER A,128,3,"2014,2019,2023",60,47,21
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,1,Nd,DIGIT ONE,104,3,"2014,2019,2023",52,48,4
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,D,Lu,LATIN CAPITAL LETTER D,83,3,"2014,2019,2023",42,25,16
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,―,Pd,HORIZONTAL BAR,82,2,"2014,2019",69,13,0
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,C,Lu,LATIN CAPITAL LETTER C,77,3,"2014,2019,2023",34,24,19
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,g,Ll,LATIN SMALL LETTER G,76,3,"2014,2019,2023",22,23,31
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,:,Po,COLON,76,3,"2014,2019,2023",40,18,18
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,b,Ll,LATIN SMALL LETTER B,75,3,"2014,2019,2023",25,47,3
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,T,Lu,LATIN CAPITAL LETTER T,73,3,"2014,2019,2023",26,24,23
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,M,Lu,LATIN CAPITAL LETTER M,72,3,"2014,2019,2023",32,34,6
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,2,Nd,DIGIT TWO,67,3,"2014,2019,2023",35,31,1
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,I,Lu,LATIN CAPITAL LETTER I,63,3,"2014,2019,2023",19,13,31
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,p,Ll,LATIN SMALL LETTER P,61,3,"2014,2019,2023",14,6,41
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,54,2,"2019,2023",0,22,32
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,z,Ll,LATIN SMALL LETTER Z,53,3,"2014,2019,2023",16,26,11
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,E,Lu,LATIN CAPITAL LETTER E,52,3,"2014,2019,2023",19,27,6
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,S,Lu,LATIN CAPITAL LETTER S,50,3,"2014,2019,2023",18,18,14
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,v,Ll,LATIN SMALL LETTER V,48,3,"2014,2019,2023",14,10,24
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,46,3,"2014,2019,2023",18,23,5
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,3,Nd,DIGIT THREE,43,3,"2014,2019,2023",25,14,4
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,è,Ll,LATIN SMALL LETTER E WITH GRAVE,42,3,"2014,2019,2023",20,10,12
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,K,Lu,LATIN CAPITAL LETTER K,41,3,"2014,2019,2023",17,6,18
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,36,3,"2014,2019,2023",23,11,2
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,L,Lu,LATIN CAPITAL LETTER L,33,3,"2014,2019,2023",2,9,22
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,4,Nd,DIGIT FOUR,32,3,"2014,2019,2023",21,10,1
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,B,Lu,LATIN CAPITAL LETTER B,27,2,"2014,2019",12,15,0
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,ṭ,Ll,LATIN SMALL LETTER T WITH DOT BELOW,25,1,2023,0,0,25
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,H,Lu,LATIN CAPITAL LETTER H,24,3,"2014,2019,2023",10,10,4
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,—,Pd,EM DASH,24,1,2023,0,0,24
poe,Latn,poe_Latn,San Juan Atzingo Popoloca,5,Nd,DIGIT FIVE,24,2,"2014,2019",13,11,0
