iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2019_frequency,year_2020_frequency
tlj,Latn,tlj_Latn,Talinga-Bwisi,a,Ll,LATIN SMALL LETTER A,2748,3,"2017,2019,2020",569,611,1568
tlj,Latn,tlj_Latn,Talinga-Bwisi, ,Zs,SPACE,2277,3,"2017,2019,2020",708,396,1173
tlj,Latn,tlj_Latn,Talinga-Bwisi,i,Ll,LATIN SMALL LETTER I,1317,3,"2017,2019,2020",401,223,693
tlj,Latn,tlj_Latn,Talinga-Bwisi,u,Ll,LATIN SMALL LETTER U,1151,3,"2017,2019,2020",309,209,633
tlj,Latn,tlj_Latn,Talinga-Bwisi,̱,Mn,COMBINING MACRON BELOW,1002,3,"2017,2019,2020",154,244,604
tlj,Latn,tlj_Latn,Talinga-Bwisi,e,Ll,LATIN SMALL LETTER E,917,3,"2017,2019,2020",277,133,507
tlj,Latn,tlj_Latn,Talinga-Bwisi,b,Ll,LATIN SMALL LETTER B,879,3,"2017,2019,2020",176,203,500
tlj,Latn,tlj_Latn,Talinga-Bwisi,l,Ll,LATIN SMALL LETTER L,783,3,"2017,2019,2020",212,155,416
tlj,Latn,tlj_Latn,Talinga-Bwisi,n,Ll,LATIN SMALL LETTER N,720,3,"2017,2019,2020",273,99,348
tlj,Latn,tlj_Latn,Talinga-Bwisi,o,Ll,LATIN SMALL LETTER O,672,3,"2017,2019,2020",246,124,302
tlj,Latn,tlj_Latn,Talinga-Bwisi,k,Ll,LATIN SMALL LETTER K,623,3,"2017,2019,2020",202,93,328
tlj,Latn,tlj_Latn,Talinga-Bwisi,y,Ll,LATIN SMALL LETTER Y,533,3,"2017,2019,2020",125,113,295
tlj,Latn,tlj_Latn,Talinga-Bwisi,h,Ll,LATIN SMALL LETTER H,488,3,"2017,2019,2020",147,79,262
tlj,Latn,tlj_Latn,Talinga-Bwisi,m,Ll,LATIN SMALL LETTER M,473,3,"2017,2019,2020",115,83,275
tlj,Latn,tlj_Latn,Talinga-Bwisi,t,Ll,LATIN SMALL LETTER T,374,3,"2017,2019,2020",194,38,142
tlj,Latn,tlj_Latn,Talinga-Bwisi,g,Ll,LATIN SMALL LETTER G,367,3,"2017,2019,2020",117,42,208
tlj,Latn,tlj_Latn,Talinga-Bwisi,s,Ll,LATIN SMALL LETTER S,346,3,"2017,2019,2020",155,50,141
tlj,Latn,tlj_Latn,Talinga-Bwisi,w,Ll,LATIN SMALL LETTER W,292,3,"2017,2019,2020",88,45,159
tlj,Latn,tlj_Latn,Talinga-Bwisi,d,Ll,LATIN SMALL LETTER D,206,3,"2017,2019,2020",81,30,95
tlj,Latn,tlj_Latn,Talinga-Bwisi,",",Po,COMMA,202,3,"2017,2019,2020",43,55,104
tlj,Latn,tlj_Latn,Talinga-Bwisi,.,Po,FULL STOP,149,3,"2017,2019,2020",55,18,76
tlj,Latn,tlj_Latn,Talinga-Bwisi,j,Ll,LATIN SMALL LETTER J,112,3,"2017,2019,2020",29,26,57
tlj,Latn,tlj_Latn,Talinga-Bwisi,Y,Lu,LATIN CAPITAL LETTER Y,96,3,"2017,2019,2020",1,34,61
tlj,Latn,tlj_Latn,Talinga-Bwisi,M,Lu,LATIN CAPITAL LETTER M,85,3,"2017,2019,2020",17,20,48
tlj,Latn,tlj_Latn,Talinga-Bwisi,r,Ll,LATIN SMALL LETTER R,79,2,"2017,2019",77,2,0
tlj,Latn,tlj_Latn,Talinga-Bwisi,A,Lu,LATIN CAPITAL LETTER A,73,3,"2017,2019,2020",19,21,33
tlj,Latn,tlj_Latn,Talinga-Bwisi,B,Lu,LATIN CAPITAL LETTER B,64,3,"2017,2019,2020",16,12,36
tlj,Latn,tlj_Latn,Talinga-Bwisi,K,Lu,LATIN CAPITAL LETTER K,58,3,"2017,2019,2020",33,7,18
tlj,Latn,tlj_Latn,Talinga-Bwisi,L,Lu,LATIN CAPITAL LETTER L,56,3,"2017,2019,2020",32,7,17
tlj,Latn,tlj_Latn,Talinga-Bwisi,1,Nd,DIGIT ONE,55,3,"2017,2019,2020",7,13,35
tlj,Latn,tlj_Latn,Talinga-Bwisi,f,Ll,LATIN SMALL LETTER F,53,3,"2017,2019,2020",25,9,19
tlj,Latn,tlj_Latn,Talinga-Bwisi,c,Ll,LATIN SMALL LETTER C,46,1,2017,46,0,0
tlj,Latn,tlj_Latn,Talinga-Bwisi,N,Lu,LATIN CAPITAL LETTER N,39,3,"2017,2019,2020",24,2,13
tlj,Latn,tlj_Latn,Talinga-Bwisi,p,Ll,LATIN SMALL LETTER P,32,3,"2017,2019,2020",30,1,1
tlj,Latn,tlj_Latn,Talinga-Bwisi,ʼ,Lm,MODIFIER LETTER APOSTROPHE,31,3,"2017,2019,2020",3,7,21
tlj,Latn,tlj_Latn,Talinga-Bwisi,2,Nd,DIGIT TWO,30,3,"2017,2019,2020",1,9,20
tlj,Latn,tlj_Latn,Talinga-Bwisi,E,Lu,LATIN CAPITAL LETTER E,30,3,"2017,2019,2020",5,10,15
tlj,Latn,tlj_Latn,Talinga-Bwisi,H,Lu,LATIN CAPITAL LETTER H,28,3,"2017,2019,2020",3,5,20
tlj,Latn,tlj_Latn,Talinga-Bwisi,O,Lu,LATIN CAPITAL LETTER O,27,3,"2017,2019,2020",11,4,12
tlj,Latn,tlj_Latn,Talinga-Bwisi,D,Lu,LATIN CAPITAL LETTER D,23,3,"2017,2019,2020",10,6,7
tlj,Latn,tlj_Latn,Talinga-Bwisi,v,Ll,LATIN SMALL LETTER V,18,1,2017,18,0,0
tlj,Latn,tlj_Latn,Talinga-Bwisi,S,Lu,LATIN CAPITAL LETTER S,18,3,"2017,2019,2020",3,7,8
tlj,Latn,tlj_Latn,Talinga-Bwisi,T,Lu,LATIN CAPITAL LETTER T,18,3,"2017,2019,2020",12,1,5
tlj,Latn,tlj_Latn,Talinga-Bwisi,“,Pi,LEFT DOUBLE QUOTATION MARK,17,3,"2017,2019,2020",2,3,12
tlj,Latn,tlj_Latn,Talinga-Bwisi,”,Pf,RIGHT DOUBLE QUOTATION MARK,16,3,"2017,2019,2020",2,3,11
tlj,Latn,tlj_Latn,Talinga-Bwisi,I,Lu,LATIN CAPITAL LETTER I,15,3,"2017,2019,2020",8,2,5
tlj,Latn,tlj_Latn,Talinga-Bwisi,U,Lu,LATIN CAPITAL LETTER U,15,3,"2017,2019,2020",9,3,3
tlj,Latn,tlj_Latn,Talinga-Bwisi,3,Nd,DIGIT THREE,14,3,"2017,2019,2020",3,3,8
tlj,Latn,tlj_Latn,Talinga-Bwisi,(,Ps,LEFT PARENTHESIS,13,3,"2017,2019,2020",5,1,7
