iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency
cko,Latn,cko_Latn,Anufo, ,Zs,SPACE,219978,4,"2013,2014,2016,2017",208796,6409,1146,3627
cko,Latn,cko_Latn,Anufo,a,Ll,LATIN SMALL LETTER A,100196,4,"2013,2014,2016,2017",95171,2937,506,1582
cko,Latn,cko_Latn,Anufo,i,Ll,LATIN SMALL LETTER I,70373,4,"2013,2014,2016,2017",66893,2077,332,1071
cko,Latn,cko_Latn,Anufo,n,Ll,LATIN SMALL LETTER N,60856,4,"2013,2014,2016,2017",57689,1828,360,979
cko,Latn,cko_Latn,Anufo,u,Ll,LATIN SMALL LETTER U,37796,4,"2013,2014,2016,2017",35862,1113,224,597
cko,Latn,cko_Latn,Anufo,ɛ,Ll,LATIN SMALL LETTER OPEN E,37171,4,"2013,2014,2016,2017",35160,1129,220,662
cko,Latn,cko_Latn,Anufo,m,Ll,LATIN SMALL LETTER M,37157,4,"2013,2014,2016,2017",35185,1064,226,682
cko,Latn,cko_Latn,Anufo,b,Ll,LATIN SMALL LETTER B,29970,4,"2013,2014,2016,2017",28423,915,156,476
cko,Latn,cko_Latn,Anufo,k,Ll,LATIN SMALL LETTER K,29120,4,"2013,2014,2016,2017",27592,882,162,484
cko,Latn,cko_Latn,Anufo,r,Ll,LATIN SMALL LETTER R,27043,4,"2013,2014,2016,2017",25643,854,101,445
cko,Latn,cko_Latn,Anufo,ɔ,Ll,LATIN SMALL LETTER OPEN O,26056,4,"2013,2014,2016,2017",24704,768,159,425
cko,Latn,cko_Latn,Anufo,o,Ll,LATIN SMALL LETTER O,25656,4,"2013,2014,2016,2017",24385,753,89,429
cko,Latn,cko_Latn,Anufo,e,Ll,LATIN SMALL LETTER E,25169,4,"2013,2014,2016,2017",23856,774,123,416
cko,Latn,cko_Latn,Anufo,s,Ll,LATIN SMALL LETTER S,24804,4,"2013,2014,2016,2017",23557,726,148,373
cko,Latn,cko_Latn,Anufo,y,Ll,LATIN SMALL LETTER Y,21941,4,"2013,2014,2016,2017",20847,597,89,408
cko,Latn,cko_Latn,Anufo,",",Po,COMMA,19465,4,"2013,2014,2016,2017",18533,486,141,305
cko,Latn,cko_Latn,Anufo,t,Ll,LATIN SMALL LETTER T,12764,4,"2013,2014,2016,2017",12160,347,63,194
cko,Latn,cko_Latn,Anufo,w,Ll,LATIN SMALL LETTER W,12199,4,"2013,2014,2016,2017",11600,327,66,206
cko,Latn,cko_Latn,Anufo,d,Ll,LATIN SMALL LETTER D,11800,4,"2013,2014,2016,2017",11176,371,37,216
cko,Latn,cko_Latn,Anufo,f,Ll,LATIN SMALL LETTER F,9615,4,"2013,2014,2016,2017",9114,286,63,152
cko,Latn,cko_Latn,Anufo,.,Po,FULL STOP,8621,4,"2013,2014,2016,2017",8148,274,41,158
cko,Latn,cko_Latn,Anufo,ŋ,Ll,LATIN SMALL LETTER ENG,7498,4,"2013,2014,2016,2017",7068,241,33,156
cko,Latn,cko_Latn,Anufo,N,Lu,LATIN CAPITAL LETTER N,7135,4,"2013,2014,2016,2017",6719,216,31,169
cko,Latn,cko_Latn,Anufo,g,Ll,LATIN SMALL LETTER G,5512,4,"2013,2014,2016,2017",5145,216,23,128
cko,Latn,cko_Latn,Anufo,á,Ll,LATIN SMALL LETTER A WITH ACUTE,5179,4,"2013,2014,2016,2017",4896,114,34,135
cko,Latn,cko_Latn,Anufo,l,Ll,LATIN SMALL LETTER L,4585,4,"2013,2014,2016,2017",4383,117,29,56
cko,Latn,cko_Latn,Anufo,j,Ll,LATIN SMALL LETTER J,4528,4,"2013,2014,2016,2017",4346,112,17,53
cko,Latn,cko_Latn,Anufo,Y,Lu,LATIN CAPITAL LETTER Y,3492,4,"2013,2014,2016,2017",3329,87,27,49
cko,Latn,cko_Latn,Anufo,p,Ll,LATIN SMALL LETTER P,3473,4,"2013,2014,2016,2017",3296,106,16,55
cko,Latn,cko_Latn,Anufo,1,Nd,DIGIT ONE,2884,4,"2013,2014,2016,2017",2732,87,14,51
cko,Latn,cko_Latn,Anufo,A,Lu,LATIN CAPITAL LETTER A,2663,4,"2013,2014,2016,2017",2513,68,16,66
cko,Latn,cko_Latn,Anufo,h,Ll,LATIN SMALL LETTER H,2638,4,"2013,2014,2016,2017",2506,78,11,43
cko,Latn,cko_Latn,Anufo,2,Nd,DIGIT TWO,2113,4,"2013,2014,2016,2017",2013,52,14,34
cko,Latn,cko_Latn,Anufo,M,Lu,LATIN CAPITAL LETTER M,2041,4,"2013,2014,2016,2017",1938,70,10,23
cko,Latn,cko_Latn,Anufo,c,Ll,LATIN SMALL LETTER C,1566,4,"2013,2014,2016,2017",1485,49,11,21
cko,Latn,cko_Latn,Anufo,”,Pf,RIGHT DOUBLE QUOTATION MARK,1542,4,"2013,2014,2016,2017",1467,37,13,25
cko,Latn,cko_Latn,Anufo,z,Ll,LATIN SMALL LETTER Z,1520,4,"2013,2014,2016,2017",1455,29,14,22
cko,Latn,cko_Latn,Anufo,K,Lu,LATIN CAPITAL LETTER K,1469,3,"2013,2014,2017",1424,31,0,14
cko,Latn,cko_Latn,Anufo,“,Pi,LEFT DOUBLE QUOTATION MARK,1446,4,"2013,2014,2016,2017",1380,32,11,23
cko,Latn,cko_Latn,Anufo,3,Nd,DIGIT THREE,1442,4,"2013,2014,2016,2017",1367,41,10,24
cko,Latn,cko_Latn,Anufo,S,Lu,LATIN CAPITAL LETTER S,1440,4,"2013,2014,2016,2017",1364,40,7,29
cko,Latn,cko_Latn,Anufo,4,Nd,DIGIT FOUR,1054,4,"2013,2014,2016,2017",994,45,4,11
cko,Latn,cko_Latn,Anufo,B,Lu,LATIN CAPITAL LETTER B,882,4,"2013,2014,2016,2017",836,29,2,15
cko,Latn,cko_Latn,Anufo,5,Nd,DIGIT FIVE,805,4,"2013,2014,2016,2017",758,32,4,11
cko,Latn,cko_Latn,Anufo,D,Lu,LATIN CAPITAL LETTER D,766,4,"2013,2014,2016,2017",734,17,3,12
cko,Latn,cko_Latn,Anufo,I,Lu,LATIN CAPITAL LETTER I,728,4,"2013,2014,2016,2017",694,25,5,4
cko,Latn,cko_Latn,Anufo,6,Nd,DIGIT SIX,711,4,"2013,2014,2016,2017",674,23,3,11
cko,Latn,cko_Latn,Anufo,7,Nd,DIGIT SEVEN,652,4,"2013,2014,2016,2017",620,18,3,11
cko,Latn,cko_Latn,Anufo,?,Po,QUESTION MARK,642,4,"2013,2014,2016,2017",596,16,10,20
cko,Latn,cko_Latn,Anufo,0,Nd,DIGIT ZERO,637,4,"2013,2014,2016,2017",602,23,3,9
cko,Latn,cko_Latn,Anufo,8,Nd,DIGIT EIGHT,610,4,"2013,2014,2016,2017",581,17,3,9
cko,Latn,cko_Latn,Anufo,F,Lu,LATIN CAPITAL LETTER F,599,3,"2013,2014,2016",579,18,2,0
cko,Latn,cko_Latn,Anufo,9,Nd,DIGIT NINE,584,4,"2013,2014,2016,2017",558,14,3,9
cko,Latn,cko_Latn,Anufo,T,Lu,LATIN CAPITAL LETTER T,554,4,"2013,2014,2016,2017",533,14,2,5
cko,Latn,cko_Latn,Anufo,P,Lu,LATIN CAPITAL LETTER P,548,4,"2013,2014,2016,2017",541,4,1,2
cko,Latn,cko_Latn,Anufo,W,Lu,LATIN CAPITAL LETTER W,410,3,"2013,2014,2017",390,8,0,12
cko,Latn,cko_Latn,Anufo,v,Ll,LATIN SMALL LETTER V,295,3,"2013,2014,2017",285,5,0,5
cko,Latn,cko_Latn,Anufo,C,Lu,LATIN CAPITAL LETTER C,293,4,"2013,2014,2016,2017",276,7,1,9
cko,Latn,cko_Latn,Anufo,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,292,3,"2013,2014,2017",272,6,0,14
cko,Latn,cko_Latn,Anufo,J,Lu,LATIN CAPITAL LETTER J,262,4,"2013,2014,2016,2017",252,6,1,3
cko,Latn,cko_Latn,Anufo,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,262,4,"2013,2014,2016,2017",244,6,7,5
cko,Latn,cko_Latn,Anufo,í,Ll,LATIN SMALL LETTER I WITH ACUTE,258,4,"2013,2014,2016,2017",238,6,5,9
