iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ncx,Latn,ncx_Latn,Central Puebla Nahuatl, ,Zs,SPACE,484566,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",880,256295,99471,80778,15623,8999,5325,6337,10858
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,a,Ll,LATIN SMALL LETTER A,405948,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",527,217711,81725,69789,12882,7350,3631,5049,7284
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,i,Ll,LATIN SMALL LETTER I,391630,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",326,213951,74453,69422,11426,7553,2878,4245,7376
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,k,Ll,LATIN SMALL LETTER K,269672,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",166,151002,49654,49981,6780,4430,1690,2637,3332
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,t,Ll,LATIN SMALL LETTER T,249908,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",254,137608,48684,42116,7902,4244,1940,3004,4156
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,e,Ll,LATIN SMALL LETTER E,234898,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",482,123236,49651,37657,8342,4242,2567,3494,5227
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,o,Ll,LATIN SMALL LETTER O,230275,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",396,120901,48365,39725,7296,4035,2315,2659,4583
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,n,Ll,LATIN SMALL LETTER N,212546,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",310,110003,44335,37104,7028,4077,1949,3112,4628
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,l,Ll,LATIN SMALL LETTER L,189029,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",317,101942,38312,30666,6063,3482,1751,2606,3890
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,j,Ll,LATIN SMALL LETTER J,125876,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",46,72121,22136,23781,3625,2410,634,359,764
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,m,Ll,LATIN SMALL LETTER M,117364,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",122,63930,22980,20214,3769,2089,976,1240,2044
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,s,Ll,LATIN SMALL LETTER S,115566,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",185,60318,24254,18680,4524,2153,1305,1341,2806
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,u,Ll,LATIN SMALL LETTER U,110219,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",154,57285,22212,19255,3576,2315,1250,1498,2674
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,h,Ll,LATIN SMALL LETTER H,77043,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",86,42545,15962,12790,1842,1381,518,933,986
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,c,Ll,LATIN SMALL LETTER C,73542,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",171,38307,15679,11845,2751,1633,735,959,1462
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,p,Ll,LATIN SMALL LETTER P,61246,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",113,32852,12296,10142,2036,1041,513,974,1279
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,y,Ll,LATIN SMALL LETTER Y,43362,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",53,23130,9151,7554,1121,537,515,559,742
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,.,Po,FULL STOP,40180,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",25,20852,8762,7428,1026,666,166,297,958
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,r,Ll,LATIN SMALL LETTER R,31548,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",141,11951,9084,4273,1998,914,739,911,1537
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,",",Po,COMMA,26342,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",39,13807,5822,3538,828,412,304,462,1130
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,T,Lu,LATIN CAPITAL LETTER T,21275,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",29,11985,3803,3946,743,370,88,79,232
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,x,Ll,LATIN SMALL LETTER X,15022,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",14,7618,3065,2730,476,345,182,219,373
ncx,Latn,ncx_Latn,Central Puebla Nahuatl,1,Nd,DIGIT ONE,14727,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,8791,2728,2301,264,197,37,50,359
