iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kum,Cyrl,kum_Cyrl,Kumyk, ,Zs,SPACE,2581806,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",571,491,50828,498262,438118,517906,204940,170322,131169,301535,267664
kum,Cyrl,kum_Cyrl,Kumyk,а,Ll,CYRILLIC SMALL LETTER A,2355432,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",349,365,37769,436107,399250,475832,186641,165194,122756,276270,254899
kum,Cyrl,kum_Cyrl,Kumyk,н,Ll,CYRILLIC SMALL LETTER EN,1214488,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",190,175,21804,223332,202843,241404,98097,89138,65611,142136,129758
kum,Cyrl,kum_Cyrl,Kumyk,л,Ll,CYRILLIC SMALL LETTER EL,1150046,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",165,190,18210,210227,196343,230566,91874,81927,61296,133762,125486
kum,Cyrl,kum_Cyrl,Kumyk,е,Ll,CYRILLIC SMALL LETTER IE,993272,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",117,194,20617,186595,173218,201164,78628,64747,47957,116039,103996
kum,Cyrl,kum_Cyrl,Kumyk,р,Ll,CYRILLIC SMALL LETTER ER,914711,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",138,148,16471,164798,155322,182973,75344,67395,48800,105750,97572
kum,Cyrl,kum_Cyrl,Kumyk,и,Ll,CYRILLIC SMALL LETTER I,895673,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",166,216,18408,168504,154426,181998,70555,59902,46855,102698,91945
kum,Cyrl,kum_Cyrl,Kumyk,г,Ll,CYRILLIC SMALL LETTER GHE,779174,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",94,116,11485,147853,129939,159881,59788,52936,38896,93510,84676
kum,Cyrl,kum_Cyrl,Kumyk,ы,Ll,CYRILLIC SMALL LETTER YERU,760337,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",156,91,11670,140650,128073,153598,60084,54708,39856,89117,82334
kum,Cyrl,kum_Cyrl,Kumyk,т,Ll,CYRILLIC SMALL LETTER TE,642153,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",96,144,13493,115827,112081,129108,52556,43976,33881,73048,67943
kum,Cyrl,kum_Cyrl,Kumyk,ъ,Ll,CYRILLIC SMALL LETTER HARD SIGN,637752,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",79,87,8183,125351,108052,129575,47772,42308,31120,74904,70321
kum,Cyrl,kum_Cyrl,Kumyk,у,Ll,CYRILLIC SMALL LETTER U,620243,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",78,107,9919,114548,104375,122855,50340,46080,34429,71412,66100
kum,Cyrl,kum_Cyrl,Kumyk,д,Ll,CYRILLIC SMALL LETTER DE,602163,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",74,105,10446,111572,103576,125156,46741,39792,30205,69598,64898
kum,Cyrl,kum_Cyrl,Kumyk,к,Ll,CYRILLIC SMALL LETTER KA,584639,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",84,132,10869,109534,102801,118222,45512,38788,29066,66927,62704
kum,Cyrl,kum_Cyrl,Kumyk,о,Ll,CYRILLIC SMALL LETTER O,488078,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",55,116,15979,82809,85845,93123,44446,35302,27027,54650,48726
kum,Cyrl,kum_Cyrl,Kumyk,м,Ll,CYRILLIC SMALL LETTER EM,442114,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",42,104,8578,85359,77209,91931,34981,28026,20932,50385,44567
kum,Cyrl,kum_Cyrl,Kumyk,б,Ll,CYRILLIC SMALL LETTER BE,422904,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",68,52,6541,82759,71192,86604,32751,28808,21112,48966,44051
kum,Cyrl,kum_Cyrl,Kumyk,с,Ll,CYRILLIC SMALL LETTER ES,414897,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",65,79,10929,77923,71244,81410,33884,26943,21280,48057,43083
kum,Cyrl,kum_Cyrl,Kumyk,й,Ll,CYRILLIC SMALL LETTER SHORT I,297832,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",42,59,5071,55915,50624,60139,24327,20348,15144,34645,31518
kum,Cyrl,kum_Cyrl,Kumyk,в,Ll,CYRILLIC SMALL LETTER VE,293275,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",37,51,7769,45545,49676,55112,27389,24234,18122,33585,31755
kum,Cyrl,kum_Cyrl,Kumyk,ю,Ll,CYRILLIC SMALL LETTER YU,279229,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",36,20,3923,51650,46894,56788,22451,19960,14872,32834,29801
kum,Cyrl,kum_Cyrl,Kumyk,ш,Ll,CYRILLIC SMALL LETTER SHA,240508,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",35,43,3676,40672,41504,50421,19594,17947,12593,27922,26101
kum,Cyrl,kum_Cyrl,Kumyk,з,Ll,CYRILLIC SMALL LETTER ZE,233634,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",30,39,4557,49548,41078,46248,17265,13919,11219,27218,22513
kum,Cyrl,kum_Cyrl,Kumyk,п,Ll,CYRILLIC SMALL LETTER PE,225889,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",28,35,4846,44018,38151,48613,17531,13505,10617,25887,22658
kum,Cyrl,kum_Cyrl,Kumyk,",",Po,COMMA,222954,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",55,54,4468,48530,36503,46513,16884,13191,10530,25231,20995
