iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
tly,Latn,tly_Latn,Talysh, ,Zs,SPACE,736995,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",798,1926,46027,45582,88822,98921,112130,103274,117752,77757,44006
tly,Latn,tly_Latn,Talysh,ə,Ll,LATIN SMALL LETTER SCHWA,564565,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",623,1351,0,34404,75394,82418,88896,83744,98394,62746,36595
tly,Latn,tly_Latn,Talysh,i,Ll,LATIN SMALL LETTER I,335134,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",304,785,9757,18166,39818,46746,50055,44582,54960,39019,30942
tly,Latn,tly_Latn,Talysh,o,Ll,LATIN SMALL LETTER O,315681,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",287,806,38952,15677,32805,38693,41018,39025,47099,34549,26770
tly,Latn,tly_Latn,Talysh,n,Ll,LATIN SMALL LETTER N,311047,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",334,850,20661,17541,35163,42379,43471,39772,47546,36453,26877
tly,Latn,tly_Latn,Talysh,a,Ll,LATIN SMALL LETTER A,225661,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",188,446,4561,11935,24589,38436,31851,27663,29533,29429,27030
tly,Latn,tly_Latn,Talysh,r,Ll,LATIN SMALL LETTER R,204574,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",184,477,9394,10155,23968,29188,30827,26936,32233,22187,19025
tly,Latn,tly_Latn,Talysh,d,Ll,LATIN SMALL LETTER D,202405,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",184,511,14460,11775,23592,27140,29020,27551,30510,22801,14861
tly,Latn,tly_Latn,Talysh,e,Ll,LATIN SMALL LETTER E,173310,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",156,467,2932,9326,19591,25499,24732,22587,25561,23088,19371
tly,Latn,tly_Latn,Talysh,m,Ll,LATIN SMALL LETTER M,165152,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",124,328,6822,10646,20994,22253,25642,23444,27163,17246,10490
tly,Latn,tly_Latn,Talysh,t,Ll,LATIN SMALL LETTER T,161350,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",115,324,4251,8920,19055,22804,23386,21257,25327,19307,16604
