iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
ign,Latn,ign_Latn,Ignaciano,a,Ll,LATIN SMALL LETTER A,50237,8,"2013,2014,2017,2018,2020,2021,2022,2023",1558,3580,28241,430,834,768,14634,192
ign,Latn,ign_Latn,Ignaciano, ,Zs,SPACE,28862,8,"2013,2014,2017,2018,2020,2021,2022,2023",1048,2081,16517,206,524,388,7930,168
ign,Latn,ign_Latn,Ignaciano,i,Ll,LATIN SMALL LETTER I,25349,8,"2013,2014,2017,2018,2020,2021,2022,2023",520,1740,14256,163,279,361,7921,109
ign,Latn,ign_Latn,Ignaciano,e,Ll,LATIN SMALL LETTER E,20803,8,"2013,2014,2017,2018,2020,2021,2022,2023",658,1519,11779,144,304,309,5981,109
ign,Latn,ign_Latn,Ignaciano,h,Ll,LATIN SMALL LETTER H,14068,8,"2013,2014,2017,2018,2020,2021,2022,2023",261,755,8003,104,224,200,4510,11
ign,Latn,ign_Latn,Ignaciano,n,Ll,LATIN SMALL LETTER N,13307,8,"2013,2014,2017,2018,2020,2021,2022,2023",308,862,7347,130,163,210,4228,59
ign,Latn,ign_Latn,Ignaciano,t,Ll,LATIN SMALL LETTER T,13167,8,"2013,2014,2017,2018,2020,2021,2022,2023",226,860,7537,92,121,165,4100,66
ign,Latn,ign_Latn,Ignaciano,c,Ll,LATIN SMALL LETTER C,11454,8,"2013,2014,2017,2018,2020,2021,2022,2023",268,636,6603,99,251,163,3400,34
ign,Latn,ign_Latn,Ignaciano,r,Ll,LATIN SMALL LETTER R,11246,8,"2013,2014,2017,2018,2020,2021,2022,2023",246,621,6463,83,138,162,3466,67
ign,Latn,ign_Latn,Ignaciano,u,Ll,LATIN SMALL LETTER U,10687,8,"2013,2014,2017,2018,2020,2021,2022,2023",216,545,6182,49,120,173,3361,41
ign,Latn,ign_Latn,Ignaciano,m,Ll,LATIN SMALL LETTER M,9057,8,"2013,2014,2017,2018,2020,2021,2022,2023",491,804,5110,47,260,140,2192,13
ign,Latn,ign_Latn,Ignaciano,v,Ll,LATIN SMALL LETTER V,6354,8,"2013,2014,2017,2018,2020,2021,2022,2023",26,310,3601,48,45,94,2209,21
