iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
nse,Latn,nse_Latn,Nsenga, ,Zs,SPACE,8655,7,"2017,2018,2019,2020,2021,2022,2023",2688,160,3271,146,606,1366,418
nse,Latn,nse_Latn,Nsenga,a,Ll,LATIN SMALL LETTER A,7537,7,"2017,2018,2019,2020,2021,2022,2023",1974,57,3098,188,557,1237,426
nse,Latn,nse_Latn,Nsenga,i,Ll,LATIN SMALL LETTER I,4172,7,"2017,2018,2019,2020,2021,2022,2023",1162,20,1686,55,273,800,176
nse,Latn,nse_Latn,Nsenga,n,Ll,LATIN SMALL LETTER N,3784,7,"2017,2018,2019,2020,2021,2022,2023",1070,43,1525,93,313,611,129
nse,Latn,nse_Latn,Nsenga,u,Ll,LATIN SMALL LETTER U,3722,7,"2017,2018,2019,2020,2021,2022,2023",1019,39,1439,63,285,750,127
nse,Latn,nse_Latn,Nsenga,e,Ll,LATIN SMALL LETTER E,3584,7,"2017,2018,2019,2020,2021,2022,2023",1080,10,1391,62,279,533,229
nse,Latn,nse_Latn,Nsenga,l,Ll,LATIN SMALL LETTER L,2544,7,"2017,2018,2019,2020,2021,2022,2023",751,10,913,45,210,483,132
nse,Latn,nse_Latn,Nsenga,o,Ll,LATIN SMALL LETTER O,2497,7,"2017,2018,2019,2020,2021,2022,2023",779,15,843,54,204,459,143
nse,Latn,nse_Latn,Nsenga,m,Ll,LATIN SMALL LETTER M,2371,7,"2017,2018,2019,2020,2021,2022,2023",749,6,902,53,171,379,111
nse,Latn,nse_Latn,Nsenga,k,Ll,LATIN SMALL LETTER K,2232,7,"2017,2018,2019,2020,2021,2022,2023",588,9,835,43,167,491,99
nse,Latn,nse_Latn,Nsenga,t,Ll,LATIN SMALL LETTER T,1822,7,"2017,2018,2019,2020,2021,2022,2023",611,29,659,22,121,322,58
nse,Latn,nse_Latn,Nsenga,w,Ll,LATIN SMALL LETTER W,1534,7,"2017,2018,2019,2020,2021,2022,2023",472,4,505,25,113,354,61
nse,Latn,nse_Latn,Nsenga,y,Ll,LATIN SMALL LETTER Y,1490,7,"2017,2018,2019,2020,2021,2022,2023",301,2,738,33,101,211,104
nse,Latn,nse_Latn,Nsenga,s,Ll,LATIN SMALL LETTER S,1441,7,"2017,2018,2019,2020,2021,2022,2023",655,3,381,30,113,205,54
nse,Latn,nse_Latn,Nsenga,p,Ll,LATIN SMALL LETTER P,862,7,"2017,2018,2019,2020,2021,2022,2023",240,2,327,8,62,183,40
nse,Latn,nse_Latn,Nsenga,z,Ll,LATIN SMALL LETTER Z,813,7,"2017,2018,2019,2020,2021,2022,2023",233,5,336,18,51,117,53
nse,Latn,nse_Latn,Nsenga,h,Ll,LATIN SMALL LETTER H,777,7,"2017,2018,2019,2020,2021,2022,2023",262,31,292,1,35,133,23
nse,Latn,nse_Latn,Nsenga,g,Ll,LATIN SMALL LETTER G,765,7,"2017,2018,2019,2020,2021,2022,2023",228,2,350,13,61,97,14
nse,Latn,nse_Latn,Nsenga,c,Ll,LATIN SMALL LETTER C,696,6,"2017,2019,2020,2021,2022,2023",205,0,272,15,51,140,13
nse,Latn,nse_Latn,Nsenga,",",Po,COMMA,673,6,"2017,2019,2020,2021,2022,2023",220,0,266,5,36,127,19
nse,Latn,nse_Latn,Nsenga,.,Po,FULL STOP,652,7,"2017,2018,2019,2020,2021,2022,2023",240,10,234,10,45,100,13
nse,Latn,nse_Latn,Nsenga,b,Ll,LATIN SMALL LETTER B,607,7,"2017,2018,2019,2020,2021,2022,2023",169,5,261,14,60,50,48
nse,Latn,nse_Latn,Nsenga,ŵ,Ll,LATIN SMALL LETTER W WITH CIRCUMFLEX,519,5,"2017,2018,2019,2022,2023",184,23,172,0,0,120,20
nse,Latn,nse_Latn,Nsenga,v,Ll,LATIN SMALL LETTER V,484,6,"2017,2019,2020,2021,2022,2023",147,0,166,7,20,79,65
nse,Latn,nse_Latn,Nsenga,d,Ll,LATIN SMALL LETTER D,474,7,"2017,2018,2019,2020,2021,2022,2023",146,3,190,9,47,56,23
nse,Latn,nse_Latn,Nsenga,M,Lu,LATIN CAPITAL LETTER M,429,7,"2017,2018,2019,2020,2021,2022,2023",132,21,144,5,24,85,18
nse,Latn,nse_Latn,Nsenga,A,Lu,LATIN CAPITAL LETTER A,345,7,"2017,2018,2019,2020,2021,2022,2023",193,39,50,1,18,17,27
nse,Latn,nse_Latn,Nsenga,r,Ll,LATIN SMALL LETTER R,340,7,"2017,2018,2019,2020,2021,2022,2023",234,4,15,12,31,4,40
nse,Latn,nse_Latn,Nsenga,f,Ll,LATIN SMALL LETTER F,318,7,"2017,2018,2019,2020,2021,2022,2023",113,1,115,9,25,43,12
nse,Latn,nse_Latn,Nsenga,N,Lu,LATIN CAPITAL LETTER N,252,7,"2017,2018,2019,2020,2021,2022,2023",88,20,70,11,24,27,12
nse,Latn,nse_Latn,Nsenga,Y,Lu,LATIN CAPITAL LETTER Y,231,6,"2017,2018,2019,2021,2022,2023",29,21,123,0,7,23,28
nse,Latn,nse_Latn,Nsenga,1,Nd,DIGIT ONE,206,6,"2017,2018,2019,2021,2022,2023",18,1,108,0,13,49,17
nse,Latn,nse_Latn,Nsenga,K,Lu,LATIN CAPITAL LETTER K,199,7,"2017,2018,2019,2020,2021,2022,2023",47,10,63,9,19,45,6
nse,Latn,nse_Latn,Nsenga,j,Ll,LATIN SMALL LETTER J,158,7,"2017,2018,2019,2020,2021,2022,2023",21,1,97,11,14,13,1
nse,Latn,nse_Latn,Nsenga,2,Nd,DIGIT TWO,154,6,"2017,2018,2019,2021,2022,2023",20,1,67,0,9,46,11
nse,Latn,nse_Latn,Nsenga,I,Lu,LATIN CAPITAL LETTER I,124,7,"2017,2018,2019,2020,2021,2022,2023",66,28,18,1,2,5,4
nse,Latn,nse_Latn,Nsenga,P,Lu,LATIN CAPITAL LETTER P,112,6,"2017,2018,2019,2021,2022,2023",70,3,26,0,3,7,3
nse,Latn,nse_Latn,Nsenga,3,Nd,DIGIT THREE,105,6,"2017,2018,2019,2021,2022,2023",9,1,51,0,3,36,5
nse,Latn,nse_Latn,Nsenga,T,Lu,LATIN CAPITAL LETTER T,103,6,"2017,2018,2019,2021,2022,2023",61,17,15,0,1,7,2
nse,Latn,nse_Latn,Nsenga,U,Lu,LATIN CAPITAL LETTER U,100,5,"2017,2018,2019,2022,2023",43,13,23,0,0,12,9
nse,Latn,nse_Latn,Nsenga,S,Lu,LATIN CAPITAL LETTER S,97,7,"2017,2018,2019,2020,2021,2022,2023",48,7,17,5,7,2,11
nse,Latn,nse_Latn,Nsenga,:,Po,COLON,95,5,"2017,2019,2021,2022,2023",33,0,36,0,1,22,3
nse,Latn,nse_Latn,Nsenga,E,Lu,LATIN CAPITAL LETTER E,95,5,"2017,2018,2019,2022,2023",43,11,26,0,0,6,9
nse,Latn,nse_Latn,Nsenga,L,Lu,LATIN CAPITAL LETTER L,95,6,"2017,2018,2019,2021,2022,2023",42,4,29,0,2,15,3
nse,Latn,nse_Latn,Nsenga,4,Nd,DIGIT FOUR,91,6,"2017,2018,2019,2021,2022,2023",5,1,53,0,3,26,3
nse,Latn,nse_Latn,Nsenga,;,Po,SEMICOLON,89,4,"2017,2019,2022,2023",27,0,14,0,0,6,42
nse,Latn,nse_Latn,Nsenga,),Pe,RIGHT PARENTHESIS,85,5,"2017,2019,2021,2022,2023",58,0,15,0,1,10,1
nse,Latn,nse_Latn,Nsenga,(,Ps,LEFT PARENTHESIS,85,5,"2017,2019,2021,2022,2023",58,0,15,0,1,10,1
nse,Latn,nse_Latn,Nsenga,“,Pi,LEFT DOUBLE QUOTATION MARK,85,4,"2017,2019,2021,2022",13,0,46,0,2,24,0
nse,Latn,nse_Latn,Nsenga,O,Lu,LATIN CAPITAL LETTER O,84,6,"2017,2018,2019,2021,2022,2023",48,19,3,0,2,10,2
nse,Latn,nse_Latn,Nsenga,”,Pf,RIGHT DOUBLE QUOTATION MARK,79,4,"2017,2019,2021,2022",13,0,46,0,2,18,0
nse,Latn,nse_Latn,Nsenga,C,Lu,LATIN CAPITAL LETTER C,69,5,"2017,2019,2021,2022,2023",50,0,6,0,4,8,1
nse,Latn,nse_Latn,Nsenga,B,Lu,LATIN CAPITAL LETTER B,66,6,"2017,2018,2019,2020,2021,2023",21,13,11,3,8,0,10
nse,Latn,nse_Latn,Nsenga,5,Nd,DIGIT FIVE,57,7,"2017,2018,2019,2020,2021,2022,2023",8,1,23,2,6,14,3
nse,Latn,nse_Latn,Nsenga,W,Lu,LATIN CAPITAL LETTER W,57,6,"2017,2018,2019,2020,2022,2023",34,6,10,1,0,4,2
nse,Latn,nse_Latn,Nsenga,-,Pd,HYPHEN-MINUS,54,5,"2017,2019,2021,2022,2023",19,0,22,0,2,9,2
nse,Latn,nse_Latn,Nsenga,8,Nd,DIGIT EIGHT,45,5,"2017,2019,2021,2022,2023",3,0,24,0,2,14,2
nse,Latn,nse_Latn,Nsenga,H,Lu,LATIN CAPITAL LETTER H,43,7,"2017,2018,2019,2020,2021,2022,2023",20,8,4,2,2,3,4
nse,Latn,nse_Latn,Nsenga,0,Nd,DIGIT ZERO,42,5,"2017,2019,2021,2022,2023",4,0,21,0,2,13,2
