iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2019_frequency,year_2022_frequency
mto,Latn,mto_Latn,Totontepec Mixe, ,Zs,SPACE,108531,3,"2014,2019,2022",1394,49479,57658
mto,Latn,mto_Latn,Totontepec Mixe,̱,Mn,COMBINING MACRON BELOW,79389,3,"2014,2019,2022",1077,35812,42500
mto,Latn,mto_Latn,Totontepec Mixe,e,Ll,LATIN SMALL LETTER E,75708,3,"2014,2019,2022",1165,34184,40359
mto,Latn,mto_Latn,Totontepec Mixe,a,Ll,LATIN SMALL LETTER A,71562,3,"2014,2019,2022",871,32182,38509
mto,Latn,mto_Latn,Totontepec Mixe,j,Ll,LATIN SMALL LETTER J,54744,3,"2014,2019,2022",717,25044,28983
mto,Latn,mto_Latn,Totontepec Mixe,t,Ll,LATIN SMALL LETTER T,50301,3,"2014,2019,2022",617,22744,26940
mto,Latn,mto_Latn,Totontepec Mixe,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,48310,3,"2014,2019,2022",661,21687,25962
mto,Latn,mto_Latn,Totontepec Mixe,u,Ll,LATIN SMALL LETTER U,37242,3,"2014,2019,2022",479,17038,19725
mto,Latn,mto_Latn,Totontepec Mixe,k,Ll,LATIN SMALL LETTER K,28037,3,"2014,2019,2022",300,12651,15086
mto,Latn,mto_Latn,Totontepec Mixe,n,Ll,LATIN SMALL LETTER N,27470,3,"2014,2019,2022",332,12166,14972
mto,Latn,mto_Latn,Totontepec Mixe,s,Ll,LATIN SMALL LETTER S,26530,3,"2014,2019,2022",390,12043,14097
mto,Latn,mto_Latn,Totontepec Mixe,i,Ll,LATIN SMALL LETTER I,23540,3,"2014,2019,2022",292,10662,12586
mto,Latn,mto_Latn,Totontepec Mixe,y,Ll,LATIN SMALL LETTER Y,23154,3,"2014,2019,2022",254,10835,12065
mto,Latn,mto_Latn,Totontepec Mixe,m,Ll,LATIN SMALL LETTER M,20484,3,"2014,2019,2022",224,9381,10879
mto,Latn,mto_Latn,Totontepec Mixe,o,Ll,LATIN SMALL LETTER O,20447,3,"2014,2019,2022",203,9366,10878
mto,Latn,mto_Latn,Totontepec Mixe,v,Ll,LATIN SMALL LETTER V,18236,3,"2014,2019,2022",233,8204,9799
mto,Latn,mto_Latn,Totontepec Mixe,p,Ll,LATIN SMALL LETTER P,15231,3,"2014,2019,2022",172,6879,8180
mto,Latn,mto_Latn,Totontepec Mixe,x,Ll,LATIN SMALL LETTER X,13742,3,"2014,2019,2022",155,6125,7462
mto,Latn,mto_Latn,Totontepec Mixe,d,Ll,LATIN SMALL LETTER D,12415,3,"2014,2019,2022",126,5678,6611
mto,Latn,mto_Latn,Totontepec Mixe,",",Po,COMMA,6362,3,"2014,2019,2022",80,2827,3455
mto,Latn,mto_Latn,Totontepec Mixe,.,Po,FULL STOP,5599,3,"2014,2019,2022",74,2594,2931
mto,Latn,mto_Latn,Totontepec Mixe,J,Lu,LATIN CAPITAL LETTER J,3383,3,"2014,2019,2022",82,1542,1759
mto,Latn,mto_Latn,Totontepec Mixe,á,Ll,LATIN SMALL LETTER A WITH ACUTE,2837,3,"2014,2019,2022",20,1283,1534
mto,Latn,mto_Latn,Totontepec Mixe,1,Nd,DIGIT ONE,2117,3,"2014,2019,2022",23,1004,1090
mto,Latn,mto_Latn,Totontepec Mixe,c,Ll,LATIN SMALL LETTER C,2103,3,"2014,2019,2022",20,907,1176
mto,Latn,mto_Latn,Totontepec Mixe,N,Lu,LATIN CAPITAL LETTER N,1892,3,"2014,2019,2022",43,891,958
mto,Latn,mto_Latn,Totontepec Mixe,r,Ll,LATIN SMALL LETTER R,1883,3,"2014,2019,2022",34,923,926
mto,Latn,mto_Latn,Totontepec Mixe,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,1680,3,"2014,2019,2022",22,744,914
mto,Latn,mto_Latn,Totontepec Mixe,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,1654,3,"2014,2019,2022",29,706,919
mto,Latn,mto_Latn,Totontepec Mixe,V,Lu,LATIN CAPITAL LETTER V,1559,3,"2014,2019,2022",17,703,839
mto,Latn,mto_Latn,Totontepec Mixe,h,Ll,LATIN SMALL LETTER H,1539,3,"2014,2019,2022",16,659,864
mto,Latn,mto_Latn,Totontepec Mixe,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,1537,3,"2014,2019,2022",14,713,810
mto,Latn,mto_Latn,Totontepec Mixe,2,Nd,DIGIT TWO,1496,3,"2014,2019,2022",16,700,780
mto,Latn,mto_Latn,Totontepec Mixe,í,Ll,LATIN SMALL LETTER I WITH ACUTE,1150,3,"2014,2019,2022",23,534,593
mto,Latn,mto_Latn,Totontepec Mixe,K,Lu,LATIN CAPITAL LETTER K,1136,3,"2014,2019,2022",22,541,573
mto,Latn,mto_Latn,Totontepec Mixe,3,Nd,DIGIT THREE,1054,3,"2014,2019,2022",17,509,528
mto,Latn,mto_Latn,Totontepec Mixe,:,Po,COLON,1009,3,"2014,2019,2022",31,430,548
mto,Latn,mto_Latn,Totontepec Mixe,l,Ll,LATIN SMALL LETTER L,951,3,"2014,2019,2022",22,414,515
mto,Latn,mto_Latn,Totontepec Mixe,A,Lu,LATIN CAPITAL LETTER A,931,3,"2014,2019,2022",18,474,439
mto,Latn,mto_Latn,Totontepec Mixe,M,Lu,LATIN CAPITAL LETTER M,928,3,"2014,2019,2022",11,498,419
mto,Latn,mto_Latn,Totontepec Mixe,4,Nd,DIGIT FOUR,830,3,"2014,2019,2022",15,413,402
mto,Latn,mto_Latn,Totontepec Mixe,―,Pd,HORIZONTAL BAR,764,3,"2014,2019,2022",30,304,430
mto,Latn,mto_Latn,Totontepec Mixe,é,Ll,LATIN SMALL LETTER E WITH ACUTE,735,3,"2014,2019,2022",13,350,372
mto,Latn,mto_Latn,Totontepec Mixe,T,Lu,LATIN CAPITAL LETTER T,657,3,"2014,2019,2022",5,276,376
mto,Latn,mto_Latn,Totontepec Mixe,5,Nd,DIGIT FIVE,611,3,"2014,2019,2022",8,292,311
mto,Latn,mto_Latn,Totontepec Mixe,;,Po,SEMICOLON,580,3,"2014,2019,2022",5,268,307
mto,Latn,mto_Latn,Totontepec Mixe,g,Ll,LATIN SMALL LETTER G,570,3,"2014,2019,2022",4,256,310
mto,Latn,mto_Latn,Totontepec Mixe,P,Lu,LATIN CAPITAL LETTER P,557,3,"2014,2019,2022",10,240,307
mto,Latn,mto_Latn,Totontepec Mixe,6,Nd,DIGIT SIX,515,3,"2014,2019,2022",5,223,287
mto,Latn,mto_Latn,Totontepec Mixe,7,Nd,DIGIT SEVEN,459,3,"2014,2019,2022",7,218,234
mto,Latn,mto_Latn,Totontepec Mixe,8,Nd,DIGIT EIGHT,453,3,"2014,2019,2022",6,213,234
mto,Latn,mto_Latn,Totontepec Mixe,9,Nd,DIGIT NINE,427,3,"2014,2019,2022",5,203,219
mto,Latn,mto_Latn,Totontepec Mixe,0,Nd,DIGIT ZERO,412,3,"2014,2019,2022",5,198,209
mto,Latn,mto_Latn,Totontepec Mixe,C,Lu,LATIN CAPITAL LETTER C,375,3,"2014,2019,2022",5,181,189
mto,Latn,mto_Latn,Totontepec Mixe,‐,Pd,HYPHEN,374,3,"2014,2019,2022",3,203,168
mto,Latn,mto_Latn,Totontepec Mixe,?,Po,QUESTION MARK,343,3,"2014,2019,2022",12,143,188
mto,Latn,mto_Latn,Totontepec Mixe,¿,Po,INVERTED QUESTION MARK,343,3,"2014,2019,2022",12,143,188
mto,Latn,mto_Latn,Totontepec Mixe,Y,Lu,LATIN CAPITAL LETTER Y,327,3,"2014,2019,2022",9,163,155
mto,Latn,mto_Latn,Totontepec Mixe,b,Ll,LATIN SMALL LETTER B,280,2,"2019,2022",0,125,155
