iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
hae,Latn,hae_Latn,Eastern Oromo,a,Ll,LATIN SMALL LETTER A,69246,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",1323,2066,1031,1573,6159,5472,11613,8656,17260,1696,12397
hae,Latn,hae_Latn,Eastern Oromo, ,Zs,SPACE,49951,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",1257,1523,657,1967,4407,4129,8766,5831,11906,1099,8409
hae,Latn,hae_Latn,Eastern Oromo,i,Ll,LATIN SMALL LETTER I,30644,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",518,1111,451,618,2928,2201,5864,3702,7162,777,5312
hae,Latn,hae_Latn,Eastern Oromo,n,Ll,LATIN SMALL LETTER N,19890,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",379,499,231,368,2155,1462,3290,2470,4845,457,3734
hae,Latn,hae_Latn,Eastern Oromo,e,Ll,LATIN SMALL LETTER E,17223,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",402,660,251,400,1539,1310,3260,1885,4128,389,2999
hae,Latn,hae_Latn,Eastern Oromo,u,Ll,LATIN SMALL LETTER U,16734,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",332,440,263,360,1555,1453,2789,2186,4012,405,2939
hae,Latn,hae_Latn,Eastern Oromo,t,Ll,LATIN SMALL LETTER T,14219,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",323,482,227,339,1192,1037,2601,1605,3550,416,2447
hae,Latn,hae_Latn,Eastern Oromo,h,Ll,LATIN SMALL LETTER H,11282,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",224,407,132,262,969,854,2106,1339,2557,309,2123
hae,Latn,hae_Latn,Eastern Oromo,o,Ll,LATIN SMALL LETTER O,11247,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",231,349,253,347,1099,786,1827,1356,2876,281,1842
hae,Latn,hae_Latn,Eastern Oromo,r,Ll,LATIN SMALL LETTER R,11058,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",192,364,199,315,967,960,1850,1121,2898,316,1876
hae,Latn,hae_Latn,Eastern Oromo,m,Ll,LATIN SMALL LETTER M,10182,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",201,307,205,321,946,788,1659,1276,2613,238,1628
hae,Latn,hae_Latn,Eastern Oromo,d,Ll,LATIN SMALL LETTER D,9371,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",173,308,114,178,709,766,1823,1122,2177,252,1749
hae,Latn,hae_Latn,Eastern Oromo,s,Ll,LATIN SMALL LETTER S,9257,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",253,352,129,228,940,684,1570,1128,2147,205,1621
hae,Latn,hae_Latn,Eastern Oromo,b,Ll,LATIN SMALL LETTER B,8796,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",152,280,116,136,856,747,1576,1106,2072,198,1557
hae,Latn,hae_Latn,Eastern Oromo,k,Ll,LATIN SMALL LETTER K,8532,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",143,211,103,207,692,553,1543,1018,2165,217,1680
hae,Latn,hae_Latn,Eastern Oromo,l,Ll,LATIN SMALL LETTER L,7519,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",167,228,131,128,621,663,1381,944,1777,184,1295
hae,Latn,hae_Latn,Eastern Oromo,f,Ll,LATIN SMALL LETTER F,5941,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",115,176,94,123,477,496,960,750,1472,138,1140
hae,Latn,hae_Latn,Eastern Oromo,y,Ll,LATIN SMALL LETTER Y,5460,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",109,149,112,89,563,367,786,611,1497,126,1051
hae,Latn,hae_Latn,Eastern Oromo,g,Ll,LATIN SMALL LETTER G,4672,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",108,171,76,78,338,398,705,555,1239,113,891
hae,Latn,hae_Latn,Eastern Oromo,j,Ll,LATIN SMALL LETTER J,3980,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",62,142,57,89,439,284,721,511,784,126,765
hae,Latn,hae_Latn,Eastern Oromo,.,Po,FULL STOP,2720,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",35,98,43,59,218,256,366,330,701,80,534
hae,Latn,hae_Latn,Eastern Oromo,q,Ll,LATIN SMALL LETTER Q,2470,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",65,60,48,45,197,217,416,375,571,67,409
hae,Latn,hae_Latn,Eastern Oromo,w,Ll,LATIN SMALL LETTER W,2434,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",49,67,41,44,230,203,485,299,540,65,411
hae,Latn,hae_Latn,Eastern Oromo,c,Ll,LATIN SMALL LETTER C,2169,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",71,105,23,70,196,186,362,258,498,27,373
hae,Latn,hae_Latn,Eastern Oromo,",",Po,COMMA,2127,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",25,96,41,20,383,254,346,194,461,54,253
hae,Latn,hae_Latn,Eastern Oromo,A,Lu,LATIN CAPITAL LETTER A,1043,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",24,53,9,8,99,89,116,90,384,23,148
hae,Latn,hae_Latn,Eastern Oromo,’,Pf,RIGHT SINGLE QUOTATION MARK,1017,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",5,25,11,19,61,92,166,199,197,6,236
hae,Latn,hae_Latn,Eastern Oromo,R,Lu,LATIN CAPITAL LETTER R,975,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",5,42,2,0,110,128,157,186,173,7,165
hae,Latn,hae_Latn,Eastern Oromo,َ,Mn,ARABIC FATHA,740,4,"2018,2020,2021,2023",0,0,0,0,0,10,0,281,170,0,279
hae,Latn,hae_Latn,Eastern Oromo,Ù,Lu,LATIN CAPITAL LETTER U WITH GRAVE,655,1,2023,0,0,0,0,0,0,0,0,0,0,655
hae,Latn,hae_Latn,Eastern Oromo,ን,Lo,ETHIOPIC SYLLABLE NE,641,6,"2013,2016,2018,2019,2020,2021",121,0,0,188,0,117,72,16,127,0,0
hae,Latn,hae_Latn,Eastern Oromo,ل,Lo,ARABIC LETTER LAM,583,5,"2018,2019,2020,2021,2023",0,0,0,0,0,54,75,144,156,0,154
hae,Latn,hae_Latn,Eastern Oromo,I,Lu,LATIN CAPITAL LETTER I,567,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",10,101,4,10,76,49,55,48,128,14,72
hae,Latn,hae_Latn,Eastern Oromo,ት,Lo,ETHIOPIC SYLLABLE TE,488,6,"2013,2016,2018,2019,2020,2021",66,0,0,154,0,59,67,15,127,0,0
