iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2020_frequency,year_2021_frequency
mbh,Latn,mbh_Latn,Mangseng, ,Zs,SPACE,318815,4,"2017,2018,2020,2021",4369,286713,14238,13495
mbh,Latn,mbh_Latn,Mangseng,e,Ll,LATIN SMALL LETTER E,145567,4,"2017,2018,2020,2021",2021,131347,6413,5786
mbh,Latn,mbh_Latn,Mangseng,a,Ll,LATIN SMALL LETTER A,142202,4,"2017,2018,2020,2021",2018,127564,6422,6198
mbh,Latn,mbh_Latn,Mangseng,o,Ll,LATIN SMALL LETTER O,141630,4,"2017,2018,2020,2021",1731,127649,6168,6082
mbh,Latn,mbh_Latn,Mangseng,n,Ll,LATIN SMALL LETTER N,114674,4,"2017,2018,2020,2021",1624,102456,5455,5139
mbh,Latn,mbh_Latn,Mangseng,i,Ll,LATIN SMALL LETTER I,93904,4,"2017,2018,2020,2021",1325,83654,4669,4256
mbh,Latn,mbh_Latn,Mangseng,g,Ll,LATIN SMALL LETTER G,64438,4,"2017,2018,2020,2021",1017,57095,3198,3128
mbh,Latn,mbh_Latn,Mangseng,r,Ll,LATIN SMALL LETTER R,62367,4,"2017,2018,2020,2021",696,56971,2492,2208
mbh,Latn,mbh_Latn,Mangseng,l,Ll,LATIN SMALL LETTER L,57720,4,"2017,2018,2020,2021",749,51801,2586,2584
mbh,Latn,mbh_Latn,Mangseng,t,Ll,LATIN SMALL LETTER T,55828,4,"2017,2018,2020,2021",826,50515,2459,2028
mbh,Latn,mbh_Latn,Mangseng,m,Ll,LATIN SMALL LETTER M,48166,4,"2017,2018,2020,2021",562,43577,1872,2155
mbh,Latn,mbh_Latn,Mangseng,k,Ll,LATIN SMALL LETTER K,39960,4,"2017,2018,2020,2021",652,35677,1883,1748
mbh,Latn,mbh_Latn,Mangseng,s,Ll,LATIN SMALL LETTER S,37255,4,"2017,2018,2020,2021",303,34404,1458,1090
mbh,Latn,mbh_Latn,Mangseng,u,Ll,LATIN SMALL LETTER U,36203,4,"2017,2018,2020,2021",574,32590,1623,1416
mbh,Latn,mbh_Latn,Mangseng,v,Ll,LATIN SMALL LETTER V,32828,4,"2017,2018,2020,2021",525,29665,1369,1269
mbh,Latn,mbh_Latn,Mangseng,p,Ll,LATIN SMALL LETTER P,27161,4,"2017,2018,2020,2021",259,24254,1400,1248
mbh,Latn,mbh_Latn,Mangseng,h,Ll,LATIN SMALL LETTER H,26460,4,"2017,2018,2020,2021",251,24568,803,838
mbh,Latn,mbh_Latn,Mangseng,",",Po,COMMA,17725,4,"2017,2018,2020,2021",307,16040,684,694
mbh,Latn,mbh_Latn,Mangseng,.,Po,FULL STOP,14244,4,"2017,2018,2020,2021",184,12834,659,567
mbh,Latn,mbh_Latn,Mangseng,d,Ll,LATIN SMALL LETTER D,9967,4,"2017,2018,2020,2021",145,9171,383,268
mbh,Latn,mbh_Latn,Mangseng,N,Lu,LATIN CAPITAL LETTER N,7173,4,"2017,2018,2020,2021",133,6327,385,328
mbh,Latn,mbh_Latn,Mangseng,w,Ll,LATIN SMALL LETTER W,6230,4,"2017,2018,2020,2021",30,5776,192,232
mbh,Latn,mbh_Latn,Mangseng,G,Lu,LATIN CAPITAL LETTER G,5015,4,"2017,2018,2020,2021",137,4381,296,201
mbh,Latn,mbh_Latn,Mangseng,1,Nd,DIGIT ONE,4752,4,"2017,2018,2020,2021",64,4099,333,256
mbh,Latn,mbh_Latn,Mangseng,T,Lu,LATIN CAPITAL LETTER T,4333,4,"2017,2018,2020,2021",20,4121,101,91
mbh,Latn,mbh_Latn,Mangseng,J,Lu,LATIN CAPITAL LETTER J,3963,4,"2017,2018,2020,2021",26,3590,212,135
mbh,Latn,mbh_Latn,Mangseng,b,Ll,LATIN SMALL LETTER B,3747,4,"2017,2018,2020,2021",2,3613,111,21
mbh,Latn,mbh_Latn,Mangseng,c,Ll,LATIN SMALL LETTER C,3684,2,"2018,2020",0,3637,47,0
mbh,Latn,mbh_Latn,Mangseng,P,Lu,LATIN CAPITAL LETTER P,3325,4,"2017,2018,2020,2021",1,2917,176,231
mbh,Latn,mbh_Latn,Mangseng,M,Lu,LATIN CAPITAL LETTER M,2936,4,"2017,2018,2020,2021",10,2736,93,97
mbh,Latn,mbh_Latn,Mangseng,2,Nd,DIGIT TWO,2872,4,"2017,2018,2020,2021",31,2523,167,151
mbh,Latn,mbh_Latn,Mangseng,S,Lu,LATIN CAPITAL LETTER S,2859,4,"2017,2018,2020,2021",10,2699,74,76
mbh,Latn,mbh_Latn,Mangseng,V,Lu,LATIN CAPITAL LETTER V,2766,4,"2017,2018,2020,2021",2,2732,19,13
mbh,Latn,mbh_Latn,Mangseng,A,Lu,LATIN CAPITAL LETTER A,2506,4,"2017,2018,2020,2021",30,2260,121,95
mbh,Latn,mbh_Latn,Mangseng,E,Lu,LATIN CAPITAL LETTER E,2363,4,"2017,2018,2020,2021",8,2274,31,50
mbh,Latn,mbh_Latn,Mangseng,',Po,APOSTROPHE,2214,1,2018,0,2214,0,0
mbh,Latn,mbh_Latn,Mangseng,I,Lu,LATIN CAPITAL LETTER I,2186,4,"2017,2018,2020,2021",40,1990,106,50
mbh,Latn,mbh_Latn,Mangseng,f,Ll,LATIN SMALL LETTER F,2046,2,"2018,2020",0,2008,38,0
mbh,Latn,mbh_Latn,Mangseng,K,Lu,LATIN CAPITAL LETTER K,2038,4,"2017,2018,2020,2021",33,1742,118,145
mbh,Latn,mbh_Latn,Mangseng,3,Nd,DIGIT THREE,1723,4,"2017,2018,2020,2021",13,1564,88,58
mbh,Latn,mbh_Latn,Mangseng,“,Pi,LEFT DOUBLE QUOTATION MARK,1672,4,"2017,2018,2020,2021",1,1608,23,40
mbh,Latn,mbh_Latn,Mangseng,H,Lu,LATIN CAPITAL LETTER H,1569,4,"2017,2018,2020,2021",1,1528,39,1
mbh,Latn,mbh_Latn,Mangseng,y,Ll,LATIN SMALL LETTER Y,1458,2,"2018,2020",0,1418,40,0
mbh,Latn,mbh_Latn,Mangseng,”,Pf,RIGHT DOUBLE QUOTATION MARK,1453,4,"2017,2018,2020,2021",1,1390,22,40
mbh,Latn,mbh_Latn,Mangseng,x,Ll,LATIN SMALL LETTER X,1320,2,"2018,2020",0,1314,6,0
mbh,Latn,mbh_Latn,Mangseng,4,Nd,DIGIT FOUR,1309,4,"2017,2018,2020,2021",12,1166,67,64
mbh,Latn,mbh_Latn,Mangseng,L,Lu,LATIN CAPITAL LETTER L,1168,4,"2017,2018,2020,2021",2,1087,44,35
mbh,Latn,mbh_Latn,Mangseng,U,Lu,LATIN CAPITAL LETTER U,1146,3,"2018,2020,2021",0,1119,11,16
mbh,Latn,mbh_Latn,Mangseng,0,Nd,DIGIT ZERO,1115,4,"2017,2018,2020,2021",9,1031,37,38
mbh,Latn,mbh_Latn,Mangseng,5,Nd,DIGIT FIVE,1064,4,"2017,2018,2020,2021",12,935,63,54
mbh,Latn,mbh_Latn,Mangseng,:,Po,COLON,1059,4,"2017,2018,2020,2021",9,740,198,112
mbh,Latn,mbh_Latn,Mangseng,8,Nd,DIGIT EIGHT,981,4,"2017,2018,2020,2021",10,884,36,51
mbh,Latn,mbh_Latn,Mangseng,6,Nd,DIGIT SIX,926,4,"2017,2018,2020,2021",10,797,64,55
mbh,Latn,mbh_Latn,Mangseng,R,Lu,LATIN CAPITAL LETTER R,883,4,"2017,2018,2020,2021",10,727,97,49
mbh,Latn,mbh_Latn,Mangseng,B,Lu,LATIN CAPITAL LETTER B,860,4,"2017,2018,2020,2021",2,824,27,7
mbh,Latn,mbh_Latn,Mangseng,7,Nd,DIGIT SEVEN,819,4,"2017,2018,2020,2021",10,707,55,47
mbh,Latn,mbh_Latn,Mangseng,9,Nd,DIGIT NINE,745,4,"2017,2018,2020,2021",10,655,41,39
mbh,Latn,mbh_Latn,Mangseng,C,Lu,LATIN CAPITAL LETTER C,658,2,"2018,2020",0,654,4,0
mbh,Latn,mbh_Latn,Mangseng,O,Lu,LATIN CAPITAL LETTER O,611,4,"2017,2018,2020,2021",11,485,67,48
mbh,Latn,mbh_Latn,Mangseng,-,Pd,HYPHEN-MINUS,606,4,"2017,2018,2020,2021",1,500,70,35
mbh,Latn,mbh_Latn,Mangseng,?,Po,QUESTION MARK,581,4,"2017,2018,2020,2021",9,559,1,12
mbh,Latn,mbh_Latn,Mangseng,W,Lu,LATIN CAPITAL LETTER W,554,3,"2018,2020,2021",0,535,16,3
mbh,Latn,mbh_Latn,Mangseng,D,Lu,LATIN CAPITAL LETTER D,525,4,"2017,2018,2020,2021",1,492,27,5
mbh,Latn,mbh_Latn,Mangseng,),Pe,RIGHT PARENTHESIS,419,4,"2017,2018,2020,2021",1,256,99,63
mbh,Latn,mbh_Latn,Mangseng,(,Ps,LEFT PARENTHESIS,419,4,"2017,2018,2020,2021",1,256,99,63
mbh,Latn,mbh_Latn,Mangseng,’,Pf,RIGHT SINGLE QUOTATION MARK,349,3,"2018,2020,2021",0,311,35,3
mbh,Latn,mbh_Latn,Mangseng,‘,Pi,LEFT SINGLE QUOTATION MARK,346,3,"2018,2020,2021",0,309,34,3
mbh,Latn,mbh_Latn,Mangseng,▼,So,BLACK DOWN-POINTING TRIANGLE,315,1,2018,0,315,0,0
mbh,Latn,mbh_Latn,Mangseng,q,Ll,LATIN SMALL LETTER Q,208,2,"2018,2020",0,207,1,0
mbh,Latn,mbh_Latn,Mangseng,©,So,COPYRIGHT SIGN,208,2,"2018,2020",0,207,1,0
mbh,Latn,mbh_Latn,Mangseng,`,Sk,GRAVE ACCENT,208,1,2018,0,208,0,0
mbh,Latn,mbh_Latn,Mangseng,F,Lu,LATIN CAPITAL LETTER F,208,2,"2018,2020",0,207,1,0
mbh,Latn,mbh_Latn,Mangseng,Y,Lu,LATIN CAPITAL LETTER Y,189,2,"2018,2020",0,182,7,0
mbh,Latn,mbh_Latn,Mangseng,&,Po,AMPERSAND,180,1,2018,0,180,0,0
mbh,Latn,mbh_Latn,Mangseng,;,Po,SEMICOLON,97,3,"2018,2020,2021",0,23,58,16
mbh,Latn,mbh_Latn,Mangseng,!,Po,EXCLAMATION MARK,92,4,"2017,2018,2020,2021",3,85,2,2
mbh,Latn,mbh_Latn,Mangseng,�,So,REPLACEMENT CHARACTER,44,1,2018,0,44,0,0
mbh,Latn,mbh_Latn,Mangseng,–,Pd,EN DASH,32,2,"2020,2021",0,0,19,13
mbh,Latn,mbh_Latn,Mangseng,j,Ll,LATIN SMALL LETTER J,29,2,"2018,2021",0,27,0,2
mbh,Latn,mbh_Latn,Mangseng,/,Po,SOLIDUS,21,2,"2017,2020",6,0,15,0
mbh,Latn,mbh_Latn,Mangseng,[,Ps,LEFT SQUARE BRACKET,17,2,"2018,2020",0,11,6,0
mbh,Latn,mbh_Latn,Mangseng,],Pe,RIGHT SQUARE BRACKET,16,2,"2018,2020",0,10,6,0
mbh,Latn,mbh_Latn,Mangseng,*,Po,ASTERISK,9,2,"2020,2021",0,0,2,7
mbh,Latn,mbh_Latn,Mangseng,+,Sm,PLUS SIGN,6,1,2018,0,6,0,0
mbh,Latn,mbh_Latn,Mangseng,=,Sm,EQUALS SIGN,5,1,2018,0,5,0,0
mbh,Latn,mbh_Latn,Mangseng,†,Po,DAGGER,5,2,"2020,2021",0,0,2,3
mbh,Latn,mbh_Latn,Mangseng,•,Po,BULLET,4,1,2020,0,0,4,0
mbh,Latn,mbh_Latn,Mangseng,‡,Po,DOUBLE DAGGER,3,2,"2020,2021",0,0,2,1
mbh,Latn,mbh_Latn,Mangseng,—,Pd,EM DASH,2,1,2020,0,0,2,0
mbh,Latn,mbh_Latn,Mangseng,§,Po,SECTION SIGN,1,1,2021,0,0,0,1
