iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2024_frequency
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,a,Ll,LATIN SMALL LETTER A,427260,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",118536,127282,20996,82948,54624,841,3918,564,899,16652
qxh,Latn,qxh_Latn,Panao Huánuco Quechua, ,Zs,SPACE,246027,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",70625,72219,11756,46872,31244,516,2370,359,818,9248
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,n,Ll,LATIN SMALL LETTER N,201467,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",56094,60277,9394,39287,25601,411,1866,277,400,7860
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,i,Ll,LATIN SMALL LETTER I,185024,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",52321,55566,8714,35225,23037,361,1769,190,354,7487
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,u,Ll,LATIN SMALL LETTER U,166725,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",46756,49925,8002,32008,21046,288,1462,197,387,6654
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,c,Ll,LATIN SMALL LETTER C,145163,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",40753,43713,6890,27548,18339,235,1318,202,282,5883
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,h,Ll,LATIN SMALL LETTER H,115041,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",32389,34778,5579,21682,14154,181,1024,109,206,4939
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,s,Ll,LATIN SMALL LETTER S,96295,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",27122,28852,4610,18231,11989,183,947,102,212,4047
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,r,Ll,LATIN SMALL LETTER R,91697,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",24333,27046,4351,18790,12653,242,923,185,216,2958
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,p,Ll,LATIN SMALL LETTER P,80946,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",22990,24054,3986,15352,10204,145,698,53,245,3219
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,y,Ll,LATIN SMALL LETTER Y,76079,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",21104,22722,3717,14759,9695,146,721,89,140,2986
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,t,Ll,LATIN SMALL LETTER T,74967,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",20990,22094,3606,14463,9632,159,695,102,196,3030
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,m,Ll,LATIN SMALL LETTER M,73185,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",20495,22054,3673,13714,9132,148,656,87,171,3055
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,l,Ll,LATIN SMALL LETTER L,55489,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",15964,16505,2686,10704,6684,131,481,55,97,2182
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,j,Ll,LATIN SMALL LETTER J,42717,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",12007,12478,2050,8488,5380,59,381,38,106,1730
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,.,Po,FULL STOP,39110,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",11057,11716,1911,7325,4953,75,367,26,115,1565
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,w,Ll,LATIN SMALL LETTER W,28902,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",8166,8663,1416,5613,3473,61,242,29,48,1191
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,q,Ll,LATIN SMALL LETTER Q,25682,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",7412,7704,1179,4782,3183,40,224,53,120,985
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,23874,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",6808,7292,1263,4206,2966,51,184,46,52,1006
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,",",Po,COMMA,20218,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",5735,5984,969,4041,2542,37,168,8,32,702
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,ç,Ll,LATIN SMALL LETTER C WITH CEDILLA,18025,8,"2013,2014,2015,2016,2017,2018,2019,2020",5188,5647,930,3718,2400,40,85,17,0,0
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,g,Ll,LATIN SMALL LETTER G,16867,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",4574,5028,845,3266,2116,25,144,18,90,761
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,o,Ll,LATIN SMALL LETTER O,12511,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",3572,3656,639,2261,1583,64,108,49,52,527
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,e,Ll,LATIN SMALL LETTER E,12318,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",3439,3568,515,2340,1761,41,133,27,76,418
qxh,Latn,qxh_Latn,Panao Huánuco Quechua,J,Lu,LATIN CAPITAL LETTER J,12251,10,"2013,2014,2015,2016,2017,2018,2019,2020,2022,2024",3337,3594,498,2455,1675,18,151,33,34,456
