iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2022_frequency
pbc,Latn,pbc_Latn,Patamona, ,Zs,SPACE,1211,3,"2013,2014,2022",249,483,479
pbc,Latn,pbc_Latn,Patamona,p,Ll,LATIN SMALL LETTER P,757,3,"2013,2014,2022",109,321,327
pbc,Latn,pbc_Latn,Patamona,a,Ll,LATIN SMALL LETTER A,621,3,"2013,2014,2022",114,254,253
pbc,Latn,pbc_Latn,Patamona,e,Ll,LATIN SMALL LETTER E,551,3,"2013,2014,2022",116,216,219
pbc,Latn,pbc_Latn,Patamona,i,Ll,LATIN SMALL LETTER I,501,3,"2013,2014,2022",88,205,208
pbc,Latn,pbc_Latn,Patamona,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,462,3,"2013,2014,2022",53,205,204
pbc,Latn,pbc_Latn,Patamona,n,Ll,LATIN SMALL LETTER N,347,3,"2013,2014,2022",77,133,137
pbc,Latn,pbc_Latn,Patamona,o,Ll,LATIN SMALL LETTER O,346,3,"2013,2014,2022",86,129,131
pbc,Latn,pbc_Latn,Patamona,k,Ll,LATIN SMALL LETTER K,318,3,"2013,2014,2022",62,125,131
pbc,Latn,pbc_Latn,Patamona,à,Ll,LATIN SMALL LETTER A WITH GRAVE,311,3,"2013,2014,2022",64,123,124
pbc,Latn,pbc_Latn,Patamona,h,Ll,LATIN SMALL LETTER H,272,3,"2013,2014,2022",38,116,118
pbc,Latn,pbc_Latn,Patamona,l,Ll,LATIN SMALL LETTER L,245,3,"2013,2014,2022",60,94,91
pbc,Latn,pbc_Latn,Patamona,t,Ll,LATIN SMALL LETTER T,235,3,"2013,2014,2022",69,79,87
pbc,Latn,pbc_Latn,Patamona,m,Ll,LATIN SMALL LETTER M,228,3,"2013,2014,2022",31,99,98
pbc,Latn,pbc_Latn,Patamona,w,Ll,LATIN SMALL LETTER W,208,3,"2013,2014,2022",37,86,85
pbc,Latn,pbc_Latn,Patamona,s,Ll,LATIN SMALL LETTER S,181,3,"2013,2014,2022",38,66,77
pbc,Latn,pbc_Latn,Patamona,y,Ll,LATIN SMALL LETTER Y,165,3,"2013,2014,2022",41,63,61
pbc,Latn,pbc_Latn,Patamona,u,Ll,LATIN SMALL LETTER U,165,3,"2013,2014,2022",43,56,66
pbc,Latn,pbc_Latn,Patamona,c,Ll,LATIN SMALL LETTER C,162,3,"2013,2014,2022",17,73,72
pbc,Latn,pbc_Latn,Patamona,.,Po,FULL STOP,154,3,"2013,2014,2022",19,66,69
pbc,Latn,pbc_Latn,Patamona,",",Po,COMMA,121,3,"2013,2014,2022",24,43,54
pbc,Latn,pbc_Latn,Patamona,r,Ll,LATIN SMALL LETTER R,89,3,"2013,2014,2022",28,30,31
