iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2024_frequency
nnl,Latn,nnl_Latn,Northern Rengma Naga, ,Zs,SPACE,1516,2,"2019,2024",636,880
nnl,Latn,nnl_Latn,Northern Rengma Naga,a,Ll,LATIN SMALL LETTER A,1192,2,"2019,2024",485,707
nnl,Latn,nnl_Latn,Northern Rengma Naga,e,Ll,LATIN SMALL LETTER E,873,2,"2019,2024",160,713
nnl,Latn,nnl_Latn,Northern Rengma Naga,n,Ll,LATIN SMALL LETTER N,738,2,"2019,2024",310,428
nnl,Latn,nnl_Latn,Northern Rengma Naga,i,Ll,LATIN SMALL LETTER I,692,2,"2019,2024",255,437
nnl,Latn,nnl_Latn,Northern Rengma Naga,h,Ll,LATIN SMALL LETTER H,680,2,"2019,2024",201,479
nnl,Latn,nnl_Latn,Northern Rengma Naga,s,Ll,LATIN SMALL LETTER S,527,2,"2019,2024",228,299
nnl,Latn,nnl_Latn,Northern Rengma Naga,t,Ll,LATIN SMALL LETTER T,396,2,"2019,2024",165,231
nnl,Latn,nnl_Latn,Northern Rengma Naga,g,Ll,LATIN SMALL LETTER G,376,2,"2019,2024",129,247
nnl,Latn,nnl_Latn,Northern Rengma Naga,k,Ll,LATIN SMALL LETTER K,362,2,"2019,2024",99,263
nnl,Latn,nnl_Latn,Northern Rengma Naga,u,Ll,LATIN SMALL LETTER U,340,2,"2019,2024",106,234
nnl,Latn,nnl_Latn,Northern Rengma Naga,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,316,2,"2019,2024",125,191
nnl,Latn,nnl_Latn,Northern Rengma Naga,l,Ll,LATIN SMALL LETTER L,267,2,"2019,2024",48,219
nnl,Latn,nnl_Latn,Northern Rengma Naga,y,Ll,LATIN SMALL LETTER Y,200,2,"2019,2024",110,90
nnl,Latn,nnl_Latn,Northern Rengma Naga,o,Ll,LATIN SMALL LETTER O,188,2,"2019,2024",28,160
nnl,Latn,nnl_Latn,Northern Rengma Naga,w,Ll,LATIN SMALL LETTER W,169,2,"2019,2024",84,85
nnl,Latn,nnl_Latn,Northern Rengma Naga,c,Ll,LATIN SMALL LETTER C,165,2,"2019,2024",48,117
nnl,Latn,nnl_Latn,Northern Rengma Naga,m,Ll,LATIN SMALL LETTER M,132,2,"2019,2024",41,91
nnl,Latn,nnl_Latn,Northern Rengma Naga,p,Ll,LATIN SMALL LETTER P,124,2,"2019,2024",46,78
nnl,Latn,nnl_Latn,Northern Rengma Naga,.,Po,FULL STOP,121,2,"2019,2024",47,74
nnl,Latn,nnl_Latn,Northern Rengma Naga,",",Po,COMMA,89,2,"2019,2024",36,53
nnl,Latn,nnl_Latn,Northern Rengma Naga,d,Ll,LATIN SMALL LETTER D,88,2,"2019,2024",25,63
nnl,Latn,nnl_Latn,Northern Rengma Naga,z,Ll,LATIN SMALL LETTER Z,79,2,"2019,2024",41,38
nnl,Latn,nnl_Latn,Northern Rengma Naga,b,Ll,LATIN SMALL LETTER B,77,2,"2019,2024",16,61
nnl,Latn,nnl_Latn,Northern Rengma Naga,A,Lu,LATIN CAPITAL LETTER A,58,2,"2019,2024",42,16
nnl,Latn,nnl_Latn,Northern Rengma Naga,N,Lu,LATIN CAPITAL LETTER N,51,1,2024,0,51
nnl,Latn,nnl_Latn,Northern Rengma Naga,R,Lu,LATIN CAPITAL LETTER R,45,1,2024,0,45
nnl,Latn,nnl_Latn,Northern Rengma Naga,r,Ll,LATIN SMALL LETTER R,39,2,"2019,2024",1,38
