iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2019_frequency,year_2021_frequency
ndj,Latn,ndj_Latn,Ndamba,a,Ll,LATIN SMALL LETTER A,6018,3,"2018,2019,2021",958,3781,1279
ndj,Latn,ndj_Latn,Ndamba, ,Zs,SPACE,5282,3,"2018,2019,2021",812,3302,1168
ndj,Latn,ndj_Latn,Ndamba,i,Ll,LATIN SMALL LETTER I,3905,3,"2018,2019,2021",627,2351,927
ndj,Latn,ndj_Latn,Ndamba,u,Ll,LATIN SMALL LETTER U,2667,3,"2018,2019,2021",402,1738,527
ndj,Latn,ndj_Latn,Ndamba,l,Ll,LATIN SMALL LETTER L,2295,3,"2018,2019,2021",355,1429,511
ndj,Latn,ndj_Latn,Ndamba,n,Ll,LATIN SMALL LETTER N,2098,3,"2018,2019,2021",373,1289,436
ndj,Latn,ndj_Latn,Ndamba,m,Ll,LATIN SMALL LETTER M,1623,3,"2018,2019,2021",229,984,410
ndj,Latn,ndj_Latn,Ndamba,k,Ll,LATIN SMALL LETTER K,1607,3,"2018,2019,2021",238,1025,344
ndj,Latn,ndj_Latn,Ndamba,e,Ll,LATIN SMALL LETTER E,1285,3,"2018,2019,2021",200,760,325
ndj,Latn,ndj_Latn,Ndamba,w,Ll,LATIN SMALL LETTER W,1118,3,"2018,2019,2021",203,679,236
ndj,Latn,ndj_Latn,Ndamba,v,Ll,LATIN SMALL LETTER V,1092,3,"2018,2019,2021",135,719,238
ndj,Latn,ndj_Latn,Ndamba,o,Ll,LATIN SMALL LETTER O,1005,3,"2018,2019,2021",138,643,224
ndj,Latn,ndj_Latn,Ndamba,y,Ll,LATIN SMALL LETTER Y,996,3,"2018,2019,2021",163,611,222
ndj,Latn,ndj_Latn,Ndamba,h,Ll,LATIN SMALL LETTER H,919,3,"2018,2019,2021",157,560,202
ndj,Latn,ndj_Latn,Ndamba,d,Ll,LATIN SMALL LETTER D,771,3,"2018,2019,2021",119,470,182
ndj,Latn,ndj_Latn,Ndamba,g,Ll,LATIN SMALL LETTER G,745,3,"2018,2019,2021",125,492,128
ndj,Latn,ndj_Latn,Ndamba,s,Ll,LATIN SMALL LETTER S,669,3,"2018,2019,2021",117,408,144
ndj,Latn,ndj_Latn,Ndamba,t,Ll,LATIN SMALL LETTER T,539,3,"2018,2019,2021",82,323,134
ndj,Latn,ndj_Latn,Ndamba,b,Ll,LATIN SMALL LETTER B,482,3,"2018,2019,2021",70,291,121
ndj,Latn,ndj_Latn,Ndamba,p,Ll,LATIN SMALL LETTER P,472,3,"2018,2019,2021",84,287,101
ndj,Latn,ndj_Latn,Ndamba,",",Po,COMMA,449,3,"2018,2019,2021",90,261,98
ndj,Latn,ndj_Latn,Ndamba,.,Po,FULL STOP,355,3,"2018,2019,2021",55,228,72
ndj,Latn,ndj_Latn,Ndamba,f,Ll,LATIN SMALL LETTER F,301,3,"2018,2019,2021",39,223,39
ndj,Latn,ndj_Latn,Ndamba,c,Ll,LATIN SMALL LETTER C,282,3,"2018,2019,2021",26,186,70
ndj,Latn,ndj_Latn,Ndamba,Y,Lu,LATIN CAPITAL LETTER Y,258,3,"2018,2019,2021",48,150,60
ndj,Latn,ndj_Latn,Ndamba,M,Lu,LATIN CAPITAL LETTER M,233,3,"2018,2019,2021",41,140,52
ndj,Latn,ndj_Latn,Ndamba,1,Nd,DIGIT ONE,177,3,"2018,2019,2021",23,124,30
ndj,Latn,ndj_Latn,Ndamba,2,Nd,DIGIT TWO,126,3,"2018,2019,2021",16,88,22
ndj,Latn,ndj_Latn,Ndamba,j,Ll,LATIN SMALL LETTER J,117,3,"2018,2019,2021",11,93,13
ndj,Latn,ndj_Latn,Ndamba,C,Lu,LATIN CAPITAL LETTER C,104,3,"2018,2019,2021",34,48,22
ndj,Latn,ndj_Latn,Ndamba,”,Pf,RIGHT DOUBLE QUOTATION MARK,91,3,"2018,2019,2021",30,48,13
ndj,Latn,ndj_Latn,Ndamba,“,Pi,LEFT DOUBLE QUOTATION MARK,91,3,"2018,2019,2021",30,48,13
