iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
rar,Latn,rar_Latn,Rarotongan, ,Zs,SPACE,1589778,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",529,14095,4014,177963,118464,28679,658632,315638,127566,134214,9984
rar,Latn,rar_Latn,Rarotongan,a,Ll,LATIN SMALL LETTER A,1357020,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",465,11908,2222,144889,98522,22460,578743,272124,108416,109158,8113
rar,Latn,rar_Latn,Rarotongan,t,Ll,LATIN SMALL LETTER T,653164,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",252,5800,1653,72372,49212,11149,273641,131411,52381,50965,4328
rar,Latn,rar_Latn,Rarotongan,i,Ll,LATIN SMALL LETTER I,629086,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",191,5483,1505,69054,47099,10992,264010,126592,49217,51051,3892
rar,Latn,rar_Latn,Rarotongan,e,Ll,LATIN SMALL LETTER E,598955,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",189,5477,1760,69380,45588,10984,244893,118947,47740,49713,4284
rar,Latn,rar_Latn,Rarotongan,u,Ll,LATIN SMALL LETTER U,377513,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",129,3338,754,41466,27632,7014,158829,74760,28974,32082,2535
rar,Latn,rar_Latn,Rarotongan,o,Ll,LATIN SMALL LETTER O,363549,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",188,3504,1128,40060,28034,6493,147179,74583,30520,29258,2602
rar,Latn,rar_Latn,Rarotongan,k,Ll,LATIN SMALL LETTER K,338686,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",121,3327,763,36775,24663,6527,140204,68279,26309,29703,2015
rar,Latn,rar_Latn,Rarotongan,r,Ll,LATIN SMALL LETTER R,320570,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",122,3088,698,35963,24062,6031,130215,64587,25757,27797,2250
rar,Latn,rar_Latn,Rarotongan,n,Ll,LATIN SMALL LETTER N,283497,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",101,2802,638,31418,21726,5220,116173,58125,22329,22974,1991
rar,Latn,rar_Latn,Rarotongan,m,Ll,LATIN SMALL LETTER M,155706,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",59,1415,405,16449,11491,2832,65135,32335,12217,12329,1039
rar,Latn,rar_Latn,Rarotongan,g,Ll,LATIN SMALL LETTER G,137643,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",48,1370,230,16036,10191,2311,57199,27660,10712,10880,1006
rar,Latn,rar_Latn,Rarotongan,p,Ll,LATIN SMALL LETTER P,107508,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",38,877,253,12723,8294,1826,44736,22077,8101,7748,835
