iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
aer,Latn,aer_Latn,Eastern Arrernte,e,Ll,LATIN SMALL LETTER E,75574,5,"2018,2021,2022,2023,2024",1850,10538,4401,553,58232
aer,Latn,aer_Latn,Eastern Arrernte, ,Zs,SPACE,32294,5,"2018,2021,2022,2023,2024",763,4563,2081,294,24593
aer,Latn,aer_Latn,Eastern Arrernte,r,Ll,LATIN SMALL LETTER R,28931,5,"2018,2021,2022,2023,2024",890,3691,1592,247,22511
aer,Latn,aer_Latn,Eastern Arrernte,a,Ll,LATIN SMALL LETTER A,27546,5,"2018,2021,2022,2023,2024",696,3719,1480,203,21448
aer,Latn,aer_Latn,Eastern Arrernte,n,Ll,LATIN SMALL LETTER N,26295,5,"2018,2021,2022,2023,2024",591,3630,1508,214,20352
aer,Latn,aer_Latn,Eastern Arrernte,t,Ll,LATIN SMALL LETTER T,17114,5,"2018,2021,2022,2023,2024",365,2138,1082,147,13382
aer,Latn,aer_Latn,Eastern Arrernte,k,Ll,LATIN SMALL LETTER K,14948,5,"2018,2021,2022,2023,2024",462,2079,921,102,11384
aer,Latn,aer_Latn,Eastern Arrernte,h,Ll,LATIN SMALL LETTER H,12039,5,"2018,2021,2022,2023,2024",257,1780,612,75,9315
aer,Latn,aer_Latn,Eastern Arrernte,l,Ll,LATIN SMALL LETTER L,10946,5,"2018,2021,2022,2023,2024",317,1523,614,94,8398
aer,Latn,aer_Latn,Eastern Arrernte,y,Ll,LATIN SMALL LETTER Y,10094,5,"2018,2021,2022,2023,2024",199,1354,643,84,7814
aer,Latn,aer_Latn,Eastern Arrernte,w,Ll,LATIN SMALL LETTER W,7302,5,"2018,2021,2022,2023,2024",152,990,446,50,5664
aer,Latn,aer_Latn,Eastern Arrernte,i,Ll,LATIN SMALL LETTER I,7043,5,"2018,2021,2022,2023,2024",195,972,502,93,5281
aer,Latn,aer_Latn,Eastern Arrernte,g,Ll,LATIN SMALL LETTER G,7018,5,"2018,2021,2022,2023,2024",217,952,464,44,5341
aer,Latn,aer_Latn,Eastern Arrernte,-,Pd,HYPHEN-MINUS,6757,5,"2018,2021,2022,2023,2024",193,970,396,42,5156
aer,Latn,aer_Latn,Eastern Arrernte,m,Ll,LATIN SMALL LETTER M,6297,5,"2018,2021,2022,2023,2024",135,843,360,55,4904
aer,Latn,aer_Latn,Eastern Arrernte,p,Ll,LATIN SMALL LETTER P,3678,5,"2018,2021,2022,2023,2024",112,572,309,50,2635
aer,Latn,aer_Latn,Eastern Arrernte,.,Po,FULL STOP,2675,5,"2018,2021,2022,2023,2024",66,434,181,30,1964
aer,Latn,aer_Latn,Eastern Arrernte,u,Ll,LATIN SMALL LETTER U,2510,5,"2018,2021,2022,2023,2024",52,347,171,21,1919
aer,Latn,aer_Latn,Eastern Arrernte,",",Po,COMMA,2416,5,"2018,2021,2022,2023,2024",78,352,189,24,1773
aer,Latn,aer_Latn,Eastern Arrernte,A,Lu,LATIN CAPITAL LETTER A,1526,5,"2018,2021,2022,2023,2024",35,232,138,5,1116
aer,Latn,aer_Latn,Eastern Arrernte,s,Ll,LATIN SMALL LETTER S,1418,5,"2018,2021,2022,2023,2024",2,142,146,17,1111
aer,Latn,aer_Latn,Eastern Arrernte,N,Lu,LATIN CAPITAL LETTER N,1326,5,"2018,2021,2022,2023,2024",30,141,30,4,1121
aer,Latn,aer_Latn,Eastern Arrernte,R,Lu,LATIN CAPITAL LETTER R,626,5,"2018,2021,2022,2023,2024",25,131,14,1,455
aer,Latn,aer_Latn,Eastern Arrernte,J,Lu,LATIN CAPITAL LETTER J,591,3,"2021,2022,2024",0,90,4,0,497
aer,Latn,aer_Latn,Eastern Arrernte,1,Nd,DIGIT ONE,548,5,"2018,2021,2022,2023,2024",15,95,26,1,411
aer,Latn,aer_Latn,Eastern Arrernte,o,Ll,LATIN SMALL LETTER O,502,4,"2021,2022,2023,2024",0,198,99,32,173
aer,Latn,aer_Latn,Eastern Arrernte,K,Lu,LATIN CAPITAL LETTER K,494,5,"2018,2021,2022,2023,2024",27,92,10,10,355
aer,Latn,aer_Latn,Eastern Arrernte,I,Lu,LATIN CAPITAL LETTER I,475,5,"2018,2021,2022,2023,2024",4,56,35,7,373
