iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2020_frequency
imo,Latn,imo_Latn,Imbongu, ,Zs,SPACE,398207,4,"2013,2017,2018,2020",124,172,395564,2347
imo,Latn,imo_Latn,Imbongu,o,Ll,LATIN SMALL LETTER O,233438,4,"2013,2017,2018,2020",87,76,231824,1451
imo,Latn,imo_Latn,Imbongu,i,Ll,LATIN SMALL LETTER I,228251,4,"2013,2017,2018,2020",87,108,226800,1256
imo,Latn,imo_Latn,Imbongu,n,Ll,LATIN SMALL LETTER N,214904,4,"2013,2017,2018,2020",70,94,213489,1251
imo,Latn,imo_Latn,Imbongu,a,Ll,LATIN SMALL LETTER A,194553,4,"2013,2017,2018,2020",52,70,193217,1214
imo,Latn,imo_Latn,Imbongu,e,Ll,LATIN SMALL LETTER E,190329,4,"2013,2017,2018,2020",50,84,188966,1229
imo,Latn,imo_Latn,Imbongu,m,Ll,LATIN SMALL LETTER M,156867,4,"2013,2017,2018,2020",63,54,155713,1037
imo,Latn,imo_Latn,Imbongu,u,Ll,LATIN SMALL LETTER U,141548,4,"2013,2017,2018,2020",74,60,140497,917
imo,Latn,imo_Latn,Imbongu,l,Ll,LATIN SMALL LETTER L,123109,4,"2013,2017,2018,2020",44,49,122228,788
imo,Latn,imo_Latn,Imbongu,k,Ll,LATIN SMALL LETTER K,94157,4,"2013,2017,2018,2020",27,34,93472,624
imo,Latn,imo_Latn,Imbongu,t,Ll,LATIN SMALL LETTER T,75045,4,"2013,2017,2018,2020",25,27,74538,455
imo,Latn,imo_Latn,Imbongu,p,Ll,LATIN SMALL LETTER P,72552,4,"2013,2017,2018,2020",26,34,72020,472
imo,Latn,imo_Latn,Imbongu,g,Ll,LATIN SMALL LETTER G,60701,4,"2013,2017,2018,2020",17,35,60291,358
imo,Latn,imo_Latn,Imbongu,r,Ll,LATIN SMALL LETTER R,54554,4,"2013,2017,2018,2020",20,24,54220,290
imo,Latn,imo_Latn,Imbongu,b,Ll,LATIN SMALL LETTER B,47290,4,"2013,2017,2018,2020",18,15,47023,234
imo,Latn,imo_Latn,Imbongu,y,Ll,LATIN SMALL LETTER Y,34059,4,"2013,2017,2018,2020",9,21,33841,188
imo,Latn,imo_Latn,Imbongu,d,Ll,LATIN SMALL LETTER D,31689,4,"2013,2017,2018,2020",9,11,31469,200
imo,Latn,imo_Latn,Imbongu,s,Ll,LATIN SMALL LETTER S,29082,4,"2013,2017,2018,2020",6,28,28976,72
