iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2021_frequency,year_2022_frequency,year_2024_frequency
sgb,Latn,sgb_Latn,Mag-antsi Ayta,a,Ll,LATIN SMALL LETTER A,317401,7,"2013,2014,2016,2017,2021,2022,2024",287818,9328,5041,3461,1928,3330,6495
sgb,Latn,sgb_Latn,Mag-antsi Ayta, ,Zs,SPACE,265194,7,"2013,2014,2016,2017,2021,2022,2024",240638,7621,4242,2685,1436,2938,5634
sgb,Latn,sgb_Latn,Mag-antsi Ayta,n,Ll,LATIN SMALL LETTER N,147078,7,"2013,2014,2016,2017,2021,2022,2024",133214,4331,2404,1508,930,1688,3003
sgb,Latn,sgb_Latn,Mag-antsi Ayta,i,Ll,LATIN SMALL LETTER I,77648,7,"2013,2014,2016,2017,2021,2022,2024",70200,2271,1228,813,453,931,1752
sgb,Latn,sgb_Latn,Mag-antsi Ayta,y,Ll,LATIN SMALL LETTER Y,75980,7,"2013,2014,2016,2017,2021,2022,2024",69052,2181,1315,744,433,720,1535
sgb,Latn,sgb_Latn,Mag-antsi Ayta,o,Ll,LATIN SMALL LETTER O,66526,7,"2013,2014,2016,2017,2021,2022,2024",60565,1857,1018,683,11,876,1516
sgb,Latn,sgb_Latn,Mag-antsi Ayta,h,Ll,LATIN SMALL LETTER H,57940,6,"2013,2014,2016,2017,2022,2024",52888,1759,993,656,0,471,1173
sgb,Latn,sgb_Latn,Mag-antsi Ayta,l,Ll,LATIN SMALL LETTER L,53719,7,"2013,2014,2016,2017,2021,2022,2024",48641,1627,910,583,257,560,1141
sgb,Latn,sgb_Latn,Mag-antsi Ayta,m,Ll,LATIN SMALL LETTER M,50536,7,"2013,2014,2016,2017,2021,2022,2024",45708,1430,778,624,358,543,1095
sgb,Latn,sgb_Latn,Mag-antsi Ayta,k,Ll,LATIN SMALL LETTER K,50015,7,"2013,2014,2016,2017,2021,2022,2024",45392,1291,757,564,276,686,1049
sgb,Latn,sgb_Latn,Mag-antsi Ayta,t,Ll,LATIN SMALL LETTER T,43545,7,"2013,2014,2016,2017,2021,2022,2024",39187,1236,689,484,287,638,1024
sgb,Latn,sgb_Latn,Mag-antsi Ayta,p,Ll,LATIN SMALL LETTER P,40270,7,"2013,2014,2016,2017,2021,2022,2024",36368,1237,642,433,249,496,845
sgb,Latn,sgb_Latn,Mag-antsi Ayta,g,Ll,LATIN SMALL LETTER G,39912,7,"2013,2014,2016,2017,2021,2022,2024",35920,1180,616,450,301,589,856
sgb,Latn,sgb_Latn,Mag-antsi Ayta,ê,Ll,LATIN SMALL LETTER E WITH CIRCUMFLEX,34580,7,"2013,2014,2016,2017,2021,2022,2024",31767,972,660,381,217,65,518
sgb,Latn,sgb_Latn,Mag-antsi Ayta,",",Po,COMMA,24440,7,"2013,2014,2016,2017,2021,2022,2024",22539,689,354,229,63,137,429
sgb,Latn,sgb_Latn,Mag-antsi Ayta,b,Ll,LATIN SMALL LETTER B,23595,7,"2013,2014,2016,2017,2021,2022,2024",21245,653,446,249,179,310,513
sgb,Latn,sgb_Latn,Mag-antsi Ayta,u,Ll,LATIN SMALL LETTER U,23177,7,"2013,2014,2016,2017,2021,2022,2024",20657,672,374,187,446,319,522
sgb,Latn,sgb_Latn,Mag-antsi Ayta,r,Ll,LATIN SMALL LETTER R,20149,7,"2013,2014,2016,2017,2021,2022,2024",18427,643,309,239,100,56,375
sgb,Latn,sgb_Latn,Mag-antsi Ayta,s,Ll,LATIN SMALL LETTER S,19524,7,"2013,2014,2016,2017,2021,2022,2024",17603,640,242,154,295,173,417
sgb,Latn,sgb_Latn,Mag-antsi Ayta,w,Ll,LATIN SMALL LETTER W,17350,7,"2013,2014,2016,2017,2021,2022,2024",15815,488,244,157,140,187,319
sgb,Latn,sgb_Latn,Mag-antsi Ayta,.,Po,FULL STOP,13944,7,"2013,2014,2016,2017,2021,2022,2024",12586,423,233,123,87,175,317
sgb,Latn,sgb_Latn,Mag-antsi Ayta,d,Ll,LATIN SMALL LETTER D,12245,7,"2013,2014,2016,2017,2021,2022,2024",10928,328,224,120,87,259,299
sgb,Latn,sgb_Latn,Mag-antsi Ayta,e,Ll,LATIN SMALL LETTER E,11646,7,"2013,2014,2016,2017,2021,2022,2024",10007,366,143,97,17,509,507
sgb,Latn,sgb_Latn,Mag-antsi Ayta,A,Lu,LATIN CAPITAL LETTER A,9901,7,"2013,2014,2016,2017,2021,2022,2024",8967,297,133,81,16,129,278
sgb,Latn,sgb_Latn,Mag-antsi Ayta,-,Pd,HYPHEN-MINUS,8489,7,"2013,2014,2016,2017,2021,2022,2024",7800,195,87,71,32,111,193
sgb,Latn,sgb_Latn,Mag-antsi Ayta,N,Lu,LATIN CAPITAL LETTER N,6472,7,"2013,2014,2016,2017,2021,2022,2024",5899,163,110,72,46,24,158
sgb,Latn,sgb_Latn,Mag-antsi Ayta,H,Lu,LATIN CAPITAL LETTER H,4522,6,"2013,2014,2016,2017,2022,2024",4130,126,84,40,0,34,108
sgb,Latn,sgb_Latn,Mag-antsi Ayta,1,Nd,DIGIT ONE,4244,7,"2013,2014,2016,2017,2021,2022,2024",3748,184,62,41,36,56,117
sgb,Latn,sgb_Latn,Mag-antsi Ayta,J,Lu,LATIN CAPITAL LETTER J,4215,7,"2013,2014,2016,2017,2021,2022,2024",3835,121,56,18,17,50,118
sgb,Latn,sgb_Latn,Mag-antsi Ayta,P,Lu,LATIN CAPITAL LETTER P,3731,7,"2013,2014,2016,2017,2021,2022,2024",3379,130,58,37,24,31,72
sgb,Latn,sgb_Latn,Mag-antsi Ayta,2,Nd,DIGIT TWO,3050,7,"2013,2014,2016,2017,2021,2022,2024",2762,94,38,31,14,29,82
sgb,Latn,sgb_Latn,Mag-antsi Ayta,M,Lu,LATIN CAPITAL LETTER M,2286,7,"2013,2014,2016,2017,2021,2022,2024",2035,86,28,32,8,28,69
sgb,Latn,sgb_Latn,Mag-antsi Ayta,“,Pi,LEFT DOUBLE QUOTATION MARK,2198,7,"2013,2014,2016,2017,2021,2022,2024",2046,44,37,21,1,6,43
sgb,Latn,sgb_Latn,Mag-antsi Ayta,3,Nd,DIGIT THREE,2140,7,"2013,2014,2016,2017,2021,2022,2024",1932,74,36,11,6,14,67
sgb,Latn,sgb_Latn,Mag-antsi Ayta,”,Pf,RIGHT DOUBLE QUOTATION MARK,2052,7,"2013,2014,2016,2017,2021,2022,2024",1909,42,37,19,1,5,39
sgb,Latn,sgb_Latn,Mag-antsi Ayta,K,Lu,LATIN CAPITAL LETTER K,2012,7,"2013,2014,2016,2017,2021,2022,2024",1793,48,37,10,15,46,63
sgb,Latn,sgb_Latn,Mag-antsi Ayta,T,Lu,LATIN CAPITAL LETTER T,1717,7,"2013,2014,2016,2017,2021,2022,2024",1572,43,16,13,9,35,29
sgb,Latn,sgb_Latn,Mag-antsi Ayta,I,Lu,LATIN CAPITAL LETTER I,1656,7,"2013,2014,2016,2017,2021,2022,2024",1494,56,24,22,3,13,44
sgb,Latn,sgb_Latn,Mag-antsi Ayta,4,Nd,DIGIT FOUR,1601,7,"2013,2014,2016,2017,2021,2022,2024",1435,45,34,8,9,10,60
sgb,Latn,sgb_Latn,Mag-antsi Ayta,C,Lu,LATIN CAPITAL LETTER C,1538,7,"2013,2014,2016,2017,2021,2022,2024",1382,48,29,7,11,32,29
sgb,Latn,sgb_Latn,Mag-antsi Ayta,á,Ll,LATIN SMALL LETTER A WITH ACUTE,1412,5,"2013,2014,2016,2017,2024",1323,37,21,19,0,0,12
sgb,Latn,sgb_Latn,Mag-antsi Ayta,5,Nd,DIGIT FIVE,1240,7,"2013,2014,2016,2017,2021,2022,2024",1127,43,17,8,5,10,30
sgb,Latn,sgb_Latn,Mag-antsi Ayta,6,Nd,DIGIT SIX,1017,7,"2013,2014,2016,2017,2021,2022,2024",918,29,18,10,5,11,26
sgb,Latn,sgb_Latn,Mag-antsi Ayta,B,Lu,LATIN CAPITAL LETTER B,1017,7,"2013,2014,2016,2017,2021,2022,2024",866,26,21,8,36,37,23
