iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
ada,Latn,ada_Latn,Adangme, ,Zs,SPACE,1175620,8,"2013,2017,2018,2019,2020,2021,2022,2023",2988,690372,474858,2931,833,562,2264,812
ada,Latn,ada_Latn,Adangme,a,Ll,LATIN SMALL LETTER A,391862,8,"2013,2017,2018,2019,2020,2021,2022,2023",849,228493,159853,1260,267,193,628,319
ada,Latn,ada_Latn,Adangme,ɛ,Ll,LATIN SMALL LETTER OPEN E,291113,8,"2013,2017,2018,2019,2020,2021,2022,2023",783,171709,117167,414,215,160,496,169
ada,Latn,ada_Latn,Adangme,e,Ll,LATIN SMALL LETTER E,266103,8,"2013,2017,2018,2019,2020,2021,2022,2023",757,154752,108186,1252,233,117,604,202
ada,Latn,ada_Latn,Adangme,n,Ll,LATIN SMALL LETTER N,265385,8,"2013,2017,2018,2019,2020,2021,2022,2023",688,156448,106390,876,186,137,503,157
ada,Latn,ada_Latn,Adangme,i,Ll,LATIN SMALL LETTER I,229375,8,"2013,2017,2018,2019,2020,2021,2022,2023",715,132445,94302,1065,155,150,388,155
ada,Latn,ada_Latn,Adangme,ɔ,Ll,LATIN SMALL LETTER OPEN O,228110,8,"2013,2017,2018,2019,2020,2021,2022,2023",613,135026,91253,357,152,116,457,136
ada,Latn,ada_Latn,Adangme,m,Ll,LATIN SMALL LETTER M,169072,8,"2013,2017,2018,2019,2020,2021,2022,2023",517,98602,68928,390,121,115,276,123
ada,Latn,ada_Latn,Adangme,k,Ll,LATIN SMALL LETTER K,142372,8,"2013,2017,2018,2019,2020,2021,2022,2023",386,83724,57344,392,101,87,240,98
ada,Latn,ada_Latn,Adangme,h,Ll,LATIN SMALL LETTER H,122494,8,"2013,2017,2018,2019,2020,2021,2022,2023",370,71641,49817,226,81,48,221,90
ada,Latn,ada_Latn,Adangme,o,Ll,LATIN SMALL LETTER O,121251,8,"2013,2017,2018,2019,2020,2021,2022,2023",287,71109,48704,673,84,57,259,78
ada,Latn,ada_Latn,Adangme,u,Ll,LATIN SMALL LETTER U,112791,8,"2013,2017,2018,2019,2020,2021,2022,2023",233,66104,45580,458,58,33,258,67
ada,Latn,ada_Latn,Adangme,s,Ll,LATIN SMALL LETTER S,112165,8,"2013,2017,2018,2019,2020,2021,2022,2023",264,64569,46350,558,76,58,198,92
ada,Latn,ada_Latn,Adangme,l,Ll,LATIN SMALL LETTER L,76545,8,"2013,2017,2018,2019,2020,2021,2022,2023",263,44918,30462,583,69,42,161,47
ada,Latn,ada_Latn,Adangme,y,Ll,LATIN SMALL LETTER Y,75118,8,"2013,2017,2018,2019,2020,2021,2022,2023",131,44141,30339,214,54,44,138,57
ada,Latn,ada_Latn,Adangme,b,Ll,LATIN SMALL LETTER B,72733,8,"2013,2017,2018,2019,2020,2021,2022,2023",250,42724,29173,275,58,57,115,81
ada,Latn,ada_Latn,Adangme,w,Ll,LATIN SMALL LETTER W,70439,8,"2013,2017,2018,2019,2020,2021,2022,2023",80,40518,29537,79,56,25,86,58
ada,Latn,ada_Latn,Adangme,t,Ll,LATIN SMALL LETTER T,63564,8,"2013,2017,2018,2019,2020,2021,2022,2023",157,36627,26095,386,47,25,185,42
ada,Latn,ada_Latn,Adangme,g,Ll,LATIN SMALL LETTER G,59834,8,"2013,2017,2018,2019,2020,2021,2022,2023",176,35219,24042,199,41,30,82,45
ada,Latn,ada_Latn,Adangme,",",Po,COMMA,51365,8,"2013,2017,2018,2019,2020,2021,2022,2023",124,30470,20375,171,39,32,119,35
ada,Latn,ada_Latn,Adangme,.,Po,FULL STOP,48581,8,"2013,2017,2018,2019,2020,2021,2022,2023",90,28117,19929,183,46,40,133,43
ada,Latn,ada_Latn,Adangme,p,Ll,LATIN SMALL LETTER P,44306,8,"2013,2017,2018,2019,2020,2021,2022,2023",110,26063,17821,162,34,19,68,29
ada,Latn,ada_Latn,Adangme,j,Ll,LATIN SMALL LETTER J,39039,8,"2013,2017,2018,2019,2020,2021,2022,2023",105,22990,15719,94,21,33,60,17
ada,Latn,ada_Latn,Adangme,M,Lu,LATIN CAPITAL LETTER M,23539,8,"2013,2017,2018,2019,2020,2021,2022,2023",17,13513,9880,49,15,10,42,13
ada,Latn,ada_Latn,Adangme,f,Ll,LATIN SMALL LETTER F,20668,8,"2013,2017,2018,2019,2020,2021,2022,2023",72,11736,8670,132,6,6,39,7
ada,Latn,ada_Latn,Adangme,d,Ll,LATIN SMALL LETTER D,20047,8,"2013,2017,2018,2019,2020,2021,2022,2023",48,11617,7985,243,23,12,109,10
ada,Latn,ada_Latn,Adangme,Y,Lu,LATIN CAPITAL LETTER Y,19743,8,"2013,2017,2018,2019,2020,2021,2022,2023",10,11474,8128,35,18,14,39,25
ada,Latn,ada_Latn,Adangme,1,Nd,DIGIT ONE,17532,8,"2013,2017,2018,2019,2020,2021,2022,2023",13,10142,7163,106,15,25,45,23
