iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
fuh,Latn,fuh_Latn,Western Niger Fulfulde, ,Zs,SPACE,210305,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",872,2548,1222,20058,25952,51624,20458,18630,29191,39419,331
fuh,Latn,fuh_Latn,Western Niger Fulfulde,a,Ll,LATIN SMALL LETTER A,149309,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",613,1682,787,14589,17352,38392,13899,12892,20413,28481,209
fuh,Latn,fuh_Latn,Western Niger Fulfulde,o,Ll,LATIN SMALL LETTER O,101208,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",377,1357,670,10279,11714,25171,9153,8936,14565,18846,140
fuh,Latn,fuh_Latn,Western Niger Fulfulde,e,Ll,LATIN SMALL LETTER E,99421,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",445,1293,632,8338,12084,23921,11661,8898,13229,18748,172
fuh,Latn,fuh_Latn,Western Niger Fulfulde,n,Ll,LATIN SMALL LETTER N,88771,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",426,1035,428,8537,9644,21860,8395,8042,13289,16975,140
fuh,Latn,fuh_Latn,Western Niger Fulfulde,i,Ll,LATIN SMALL LETTER I,84980,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",364,925,499,8528,10554,21731,8241,7057,11862,15089,130
fuh,Latn,fuh_Latn,Western Niger Fulfulde,u,Ll,LATIN SMALL LETTER U,47135,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",143,451,240,4765,4668,12356,4080,4191,6925,9236,80
fuh,Latn,fuh_Latn,Western Niger Fulfulde,m,Ll,LATIN SMALL LETTER M,46156,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",175,443,200,5024,5145,12009,3526,3507,6719,9325,83
fuh,Latn,fuh_Latn,Western Niger Fulfulde,d,Ll,LATIN SMALL LETTER D,40127,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",183,556,247,3063,4832,9468,4660,3746,5769,7547,56
fuh,Latn,fuh_Latn,Western Niger Fulfulde,l,Ll,LATIN SMALL LETTER L,39481,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",163,527,231,3062,4541,9063,4331,3358,6540,7613,52
